年,週,年齡別,縣市,急性腹瀉急診就診人次
2009,32,0-6,台東縣,9
2009,32,0-6,雲林縣,19
2009,32,0-6,基隆市,27
2009,32,13-18,嘉義市,3
2009,32,13-18,嘉義縣,11
2009,32,13-18,桃園市,20
2009,32,13-18,屏東縣,6
2009,32,13-18,南投縣,7
2009,32,13-18,彰化縣,7
2009,32,13-18,澎湖縣,7
2009,32,13-18,宜蘭縣,14
2009,32,13-18,新北市,45
2009,32,13-18,新竹市,11
2009,32,13-18,新竹縣,7
2009,32,13-18,花蓮縣,8
2009,32,13-18,金門縣,2
2009,32,13-18,苗栗縣,5
2009,32,13-18,高雄市,25
2009,32,13-18,台北市,49
2009,32,13-18,台中市,31
2009,32,13-18,台南市,14
2009,32,13-18,台東縣,2
2009,32,13-18,雲林縣,5
2009,32,13-18,基隆市,10
2009,32,19-64,嘉義市,36
2009,32,19-64,嘉義縣,31
2009,32,19-64,桃園市,238
2009,32,19-64,屏東縣,79
2009,32,19-64,南投縣,47
2009,32,19-64,彰化縣,54
2009,32,19-64,澎湖縣,57
2009,32,19-64,宜蘭縣,71
2009,32,19-64,新北市,365
2009,32,19-64,新竹市,128
2009,32,19-64,新竹縣,62
2009,32,19-64,花蓮縣,96
2009,32,19-64,金門縣,40
2009,32,19-64,苗栗縣,56
2009,32,19-64,高雄市,320
2009,32,19-64,台北市,485
2009,32,19-64,台中市,254
2009,32,19-64,台南市,171
2009,32,19-64,台東縣,12
2009,32,19-64,雲林縣,38
2009,32,19-64,基隆市,84
2009,32,65+,嘉義市,8
2009,32,65+,嘉義縣,8
2009,32,65+,桃園市,33
2009,32,65+,屏東縣,21
2009,32,65+,南投縣,9
2009,32,65+,彰化縣,6
2009,32,65+,澎湖縣,6
2009,32,65+,宜蘭縣,10
2009,32,65+,新北市,44
2009,32,65+,新竹市,23
2009,32,65+,新竹縣,7
2009,32,65+,花蓮縣,10
2009,32,65+,金門縣,4
2009,32,65+,苗栗縣,16
2009,32,65+,高雄市,54
2009,32,65+,台北市,76
2009,32,65+,台中市,41
2009,32,65+,台南市,37
2009,32,65+,台東縣,3
2009,32,65+,雲林縣,9
2009,32,65+,基隆市,15
2009,32,7-12,嘉義縣,7
2009,32,7-12,桃園市,17
2009,32,7-12,屏東縣,5
2009,32,7-12,南投縣,5
2009,32,7-12,彰化縣,9
2009,32,7-12,澎湖縣,8
2009,32,7-12,宜蘭縣,10
2009,32,7-12,新北市,56
2009,32,7-12,新竹市,12
2009,32,7-12,新竹縣,5
2009,32,7-12,花蓮縣,3
2009,32,7-12,金門縣,2
2009,32,7-12,苗栗縣,2
2009,32,7-12,高雄市,37
2009,32,7-12,台北市,62
2009,32,7-12,台中市,25
2009,32,7-12,台南市,12
2009,32,7-12,台東縣,4
2009,32,7-12,雲林縣,7
2009,32,7-12,基隆市,12
2009,33,0-6,嘉義市,12
2009,33,0-6,嘉義縣,7
2009,33,0-6,桃園市,80
2009,33,0-6,屏東縣,12
2009,33,0-6,南投縣,8
2009,33,0-6,彰化縣,18
2009,33,0-6,澎湖縣,13
2009,33,0-6,宜蘭縣,10
2009,33,0-6,新北市,105
2009,33,0-6,新竹市,55
2009,33,0-6,新竹縣,4
2009,33,0-6,花蓮縣,25
2009,33,0-6,金門縣,5
2009,33,0-6,苗栗縣,4
2009,33,0-6,高雄市,71
2009,33,0-6,台北市,177
2009,33,0-6,台中市,76
2009,33,0-6,台南市,33
2009,33,0-6,台東縣,6
2009,33,0-6,雲林縣,14
2009,33,0-6,基隆市,20
2009,33,13-18,嘉義市,3
2009,33,13-18,嘉義縣,4
2009,33,13-18,桃園市,20
2009,33,13-18,屏東縣,15
2009,33,13-18,南投縣,8
2009,33,13-18,彰化縣,5
2009,33,13-18,澎湖縣,3
2009,33,13-18,宜蘭縣,8
2009,33,13-18,新北市,29
2009,33,13-18,新竹市,15
2009,33,13-18,新竹縣,8
2009,33,13-18,花蓮縣,5
2009,33,13-18,金門縣,1
2009,33,13-18,苗栗縣,4
2009,33,13-18,高雄市,32
2009,33,13-18,台北市,44
2009,33,13-18,台中市,18
2009,33,13-18,台南市,14
2009,33,13-18,台東縣,2
2009,33,13-18,雲林縣,5
2009,33,13-18,基隆市,10
2009,33,19-64,嘉義市,30
2009,33,19-64,嘉義縣,14
2009,33,19-64,桃園市,186
2009,33,19-64,屏東縣,93
2009,33,19-64,南投縣,48
2009,33,19-64,彰化縣,58
2009,33,19-64,澎湖縣,24
2009,33,19-64,宜蘭縣,56
2009,33,19-64,新北市,384
2009,33,19-64,新竹市,125
2009,33,19-64,新竹縣,60
2009,33,19-64,花蓮縣,41
2009,33,19-64,金門縣,12
2009,33,19-64,苗栗縣,35
2009,33,19-64,高雄市,284
2009,33,19-64,台北市,456
2009,33,19-64,台中市,200
2009,33,19-64,台南市,155
2009,33,19-64,台東縣,10
2009,33,19-64,雲林縣,35
2009,33,19-64,基隆市,75
2009,33,65+,嘉義市,7
2009,33,65+,嘉義縣,4
2009,33,65+,桃園市,37
2009,33,65+,屏東縣,28
2009,33,65+,南投縣,12
2009,33,65+,彰化縣,9
2009,33,65+,澎湖縣,2
2009,33,65+,宜蘭縣,8
2009,33,65+,新北市,36
2009,33,65+,新竹市,22
2009,33,65+,新竹縣,7
2009,33,65+,花蓮縣,8
2009,33,65+,苗栗縣,8
2009,33,65+,高雄市,44
2009,33,65+,台北市,71
2009,33,65+,台中市,33
2009,33,65+,台南市,35
2009,33,65+,台東縣,6
2009,33,65+,雲林縣,13
2009,33,65+,基隆市,18
2009,33,7-12,嘉義市,3
2009,33,7-12,嘉義縣,2
2009,33,7-12,桃園市,26
2009,33,7-12,屏東縣,8
2009,33,7-12,南投縣,3
2009,33,7-12,彰化縣,6
2009,33,7-12,澎湖縣,5
2009,33,7-12,宜蘭縣,11
2009,33,7-12,新北市,27
2009,33,7-12,新竹市,10
2009,33,7-12,新竹縣,2
2009,33,7-12,花蓮縣,4
2009,33,7-12,高雄市,34
2009,33,7-12,台北市,53
2009,33,7-12,台中市,20
2009,33,7-12,台南市,13
2009,33,7-12,台東縣,7
2009,33,7-12,雲林縣,1
2009,33,7-12,基隆市,6
2009,34,0-6,嘉義市,14
2009,34,0-6,嘉義縣,8
2009,34,0-6,桃園市,92
2009,34,0-6,屏東縣,15
2009,34,0-6,南投縣,7
2009,34,0-6,彰化縣,22
2009,34,0-6,澎湖縣,12
2009,34,0-6,宜蘭縣,24
2009,34,0-6,新北市,103
2009,34,0-6,新竹市,51
2009,34,0-6,新竹縣,6
2009,34,0-6,花蓮縣,14
2009,34,0-6,金門縣,2
2009,34,0-6,苗栗縣,9
2009,34,0-6,高雄市,67
2009,34,0-6,台北市,191
2009,34,0-6,台中市,80
2009,34,0-6,台南市,33
2009,34,0-6,台東縣,4
2009,34,0-6,雲林縣,22
2009,34,0-6,基隆市,30
2009,34,13-18,嘉義市,2
2009,34,13-18,嘉義縣,4
2009,34,13-18,桃園市,19
2009,34,13-18,屏東縣,17
2009,34,13-18,南投縣,11
2009,34,13-18,彰化縣,5
2009,34,13-18,澎湖縣,5
2009,34,13-18,宜蘭縣,17
2009,34,13-18,新北市,21
2009,34,13-18,新竹市,9
2009,34,13-18,新竹縣,8
2009,34,13-18,花蓮縣,7
2009,34,13-18,金門縣,2
2009,34,13-18,苗栗縣,4
2009,34,13-18,高雄市,34
2009,34,13-18,台北市,50
2009,34,13-18,台中市,26
2009,34,13-18,台南市,18
2009,34,13-18,台東縣,2
2009,34,13-18,雲林縣,2
2009,34,13-18,基隆市,12
2009,34,19-64,嘉義市,38
2009,34,19-64,嘉義縣,26
2009,34,19-64,桃園市,186
2009,34,19-64,屏東縣,100
2009,34,19-64,南投縣,27
2009,34,19-64,彰化縣,61
2009,34,19-64,澎湖縣,85
2009,34,19-64,宜蘭縣,50
2009,34,19-64,新北市,298
2009,34,19-64,新竹市,128
2009,34,19-64,新竹縣,53
2009,34,19-64,花蓮縣,50
2009,34,19-64,金門縣,31
2009,34,19-64,苗栗縣,46
2009,34,19-64,高雄市,293
2009,34,19-64,台北市,460
2009,34,19-64,台中市,227
2009,34,19-64,台南市,182
2009,34,19-64,台東縣,7
2009,34,19-64,雲林縣,27
2009,34,19-64,基隆市,81
2009,34,65+,嘉義市,10
2009,34,65+,嘉義縣,13
2009,34,65+,桃園市,33
2009,34,65+,屏東縣,22
2009,34,65+,南投縣,11
2009,34,65+,彰化縣,11
2009,34,65+,澎湖縣,6
2009,34,65+,宜蘭縣,9
2009,34,65+,新北市,50
2009,34,65+,新竹市,15
2009,34,65+,新竹縣,16
2009,34,65+,花蓮縣,10
2009,34,65+,金門縣,5
2009,34,65+,苗栗縣,9
2009,34,65+,高雄市,33
2009,34,65+,台北市,68
2009,34,65+,台中市,33
2009,34,65+,台南市,39
2009,34,65+,台東縣,5
2009,34,65+,雲林縣,9
2009,34,65+,基隆市,13
2009,34,7-12,嘉義市,6
2009,34,7-12,嘉義縣,2
2009,34,7-12,桃園市,19
2009,34,7-12,屏東縣,13
2009,34,7-12,南投縣,8
2009,34,7-12,彰化縣,5
2009,34,7-12,澎湖縣,7
2009,34,7-12,宜蘭縣,6
2009,34,7-12,新北市,27
2009,34,7-12,新竹市,14
2009,34,7-12,新竹縣,4
2009,34,7-12,花蓮縣,3
2009,34,7-12,金門縣,3
2009,34,7-12,苗栗縣,3
2009,34,7-12,高雄市,35
2009,34,7-12,台北市,43
2009,34,7-12,台中市,23
2009,34,7-12,台南市,8
2009,34,7-12,台東縣,2
2009,34,7-12,雲林縣,7
2009,34,7-12,基隆市,3
2009,35,0-6,嘉義市,16
2009,35,0-6,嘉義縣,9
2009,35,0-6,桃園市,84
2009,35,0-6,屏東縣,11
2009,35,0-6,南投縣,15
2009,35,0-6,彰化縣,20
2009,35,0-6,澎湖縣,8
2009,35,0-6,宜蘭縣,23
2009,35,0-6,新北市,116
2009,35,0-6,新竹市,51
2009,35,0-6,新竹縣,4
2009,35,0-6,花蓮縣,18
2009,35,0-6,金門縣,2
2009,35,0-6,苗栗縣,11
2009,35,0-6,高雄市,69
2009,35,0-6,台北市,181
2009,35,0-6,台中市,62
2009,35,0-6,台南市,27
2009,35,0-6,台東縣,13
2009,35,0-6,雲林縣,14
2009,35,0-6,基隆市,24
2009,35,13-18,嘉義縣,3
2009,35,13-18,桃園市,31
2009,35,13-18,屏東縣,6
2009,35,13-18,南投縣,9
2009,35,13-18,彰化縣,6
2009,35,13-18,澎湖縣,6
2009,35,13-18,宜蘭縣,12
2009,35,13-18,新北市,45
2009,35,13-18,新竹市,6
2009,35,13-18,新竹縣,5
2009,35,13-18,花蓮縣,6
2009,35,13-18,苗栗縣,4
2009,35,13-18,高雄市,27
2009,35,13-18,台北市,50
2009,35,13-18,台中市,24
2009,35,13-18,台南市,14
2009,35,13-18,台東縣,2
2009,35,13-18,雲林縣,1
2009,35,13-18,基隆市,10
2009,35,19-64,嘉義市,36
2009,35,19-64,嘉義縣,37
2009,35,19-64,桃園市,246
2009,35,19-64,屏東縣,101
2009,35,19-64,南投縣,39
2009,35,19-64,彰化縣,48
2009,35,19-64,澎湖縣,43
2009,35,19-64,宜蘭縣,69
2009,35,19-64,新北市,338
2009,35,19-64,新竹市,152
2009,35,19-64,新竹縣,61
2009,35,19-64,花蓮縣,48
2009,35,19-64,金門縣,13
2009,35,19-64,苗栗縣,45
2009,35,19-64,高雄市,246
2009,35,19-64,台北市,484
2009,35,19-64,台中市,283
2009,35,19-64,台南市,164
2009,35,19-64,台東縣,12
2009,35,19-64,雲林縣,31
2009,35,19-64,基隆市,57
2009,35,65+,嘉義市,11
2009,35,65+,嘉義縣,11
2009,35,65+,桃園市,47
2009,35,65+,屏東縣,24
2009,35,65+,南投縣,8
2009,35,65+,彰化縣,7
2009,35,65+,澎湖縣,5
2009,35,65+,宜蘭縣,10
2009,35,65+,新北市,47
2009,35,65+,新竹市,14
2009,35,65+,新竹縣,11
2009,35,65+,花蓮縣,7
2009,35,65+,金門縣,3
2009,35,65+,苗栗縣,12
2009,35,65+,高雄市,49
2009,35,65+,台北市,79
2009,35,65+,台中市,29
2009,35,65+,台南市,38
2009,35,65+,台東縣,1
2009,35,65+,雲林縣,7
2009,35,65+,基隆市,8
2009,35,7-12,嘉義市,1
2009,35,7-12,桃園市,21
2009,35,7-12,屏東縣,8
2009,35,7-12,南投縣,6
2009,35,7-12,彰化縣,5
2009,35,7-12,澎湖縣,5
2009,35,7-12,宜蘭縣,9
2009,35,7-12,新北市,40
2009,35,7-12,新竹市,7
2009,35,7-12,新竹縣,2
2009,35,7-12,花蓮縣,7
2009,35,7-12,金門縣,1
2009,35,7-12,苗栗縣,3
2009,35,7-12,高雄市,42
2009,35,7-12,台北市,52
2009,35,7-12,台中市,18
2009,35,7-12,台南市,13
2009,35,7-12,台東縣,6
2009,35,7-12,雲林縣,7
2009,35,7-12,基隆市,2
2009,36,0-6,嘉義市,10
2009,36,0-6,嘉義縣,4
2009,36,0-6,桃園市,74
2009,36,0-6,屏東縣,11
2009,36,0-6,南投縣,11
2009,36,0-6,彰化縣,15
2009,36,0-6,澎湖縣,9
2009,36,0-6,宜蘭縣,18
2009,36,0-6,新北市,124
2009,36,0-6,新竹市,43
2009,36,0-6,新竹縣,3
2009,36,0-6,花蓮縣,19
2009,36,0-6,金門縣,4
2009,36,0-6,苗栗縣,11
2009,36,0-6,高雄市,94
2009,36,0-6,台北市,159
2009,36,0-6,台中市,73
2009,36,0-6,台南市,19
2009,36,0-6,台東縣,6
2009,36,0-6,雲林縣,24
2009,36,0-6,基隆市,17
2009,36,13-18,嘉義市,3
2009,36,13-18,嘉義縣,2
2009,36,13-18,桃園市,30
2009,36,13-18,屏東縣,14
2009,36,13-18,南投縣,10
2009,36,13-18,彰化縣,5
2009,36,13-18,澎湖縣,5
2009,36,13-18,宜蘭縣,15
2009,36,13-18,新北市,58
2009,36,13-18,新竹市,21
2009,36,13-18,新竹縣,1
2009,36,13-18,花蓮縣,3
2009,36,13-18,金門縣,1
2009,36,13-18,苗栗縣,5
2009,36,13-18,高雄市,51
2009,36,13-18,台北市,60
2009,36,13-18,台中市,36
2009,36,13-18,台南市,31
2009,36,13-18,台東縣,4
2009,36,13-18,雲林縣,2
2009,36,13-18,基隆市,9
2009,36,19-64,嘉義市,36
2009,36,19-64,嘉義縣,23
2009,36,19-64,桃園市,180
2009,36,19-64,屏東縣,86
2009,36,19-64,南投縣,45
2009,36,19-64,彰化縣,51
2009,36,19-64,澎湖縣,37
2009,36,19-64,宜蘭縣,60
2009,36,19-64,新北市,386
2009,36,19-64,新竹市,141
2009,36,19-64,新竹縣,53
2009,36,19-64,花蓮縣,38
2009,36,19-64,金門縣,20
2009,36,19-64,苗栗縣,52
2009,36,19-64,高雄市,354
2009,36,19-64,台北市,528
2009,36,19-64,台中市,285
2009,36,19-64,台南市,219
2009,36,19-64,台東縣,18
2009,36,19-64,雲林縣,26
2009,36,19-64,基隆市,57
2009,36,65+,嘉義市,10
2009,36,65+,嘉義縣,4
2009,36,65+,桃園市,42
2009,36,65+,屏東縣,17
2009,36,65+,南投縣,4
2009,36,65+,彰化縣,14
2009,36,65+,澎湖縣,2
2009,36,65+,宜蘭縣,11
2009,36,65+,新北市,52
2009,36,65+,新竹市,14
2009,36,65+,新竹縣,3
2009,36,65+,花蓮縣,13
2009,36,65+,金門縣,5
2009,36,65+,苗栗縣,10
2009,36,65+,高雄市,27
2009,36,65+,台北市,62
2009,36,65+,台中市,30
2009,36,65+,台南市,29
2009,36,65+,台東縣,6
2009,36,65+,雲林縣,9
2009,36,65+,基隆市,10
2009,36,7-12,嘉義市,5
2009,36,7-12,嘉義縣,3
2009,36,7-12,桃園市,14
2009,36,7-12,屏東縣,8
2009,36,7-12,南投縣,8
2009,36,7-12,彰化縣,5
2009,36,7-12,澎湖縣,4
2009,36,7-12,宜蘭縣,8
2009,36,7-12,新北市,34
2009,36,7-12,新竹市,11
2009,36,7-12,花蓮縣,2
2009,36,7-12,金門縣,4
2009,36,7-12,苗栗縣,6
2009,36,7-12,高雄市,47
2009,36,7-12,台北市,71
2009,36,7-12,台中市,28
2009,36,7-12,台南市,17
2009,36,7-12,台東縣,9
2009,36,7-12,雲林縣,9
2009,36,7-12,基隆市,11
2009,37,0-6,嘉義市,11
2009,37,0-6,嘉義縣,11
2009,37,0-6,桃園市,87
2009,37,0-6,屏東縣,15
2009,37,0-6,南投縣,10
2009,37,0-6,彰化縣,11
2009,37,0-6,澎湖縣,7
2009,37,0-6,宜蘭縣,19
2009,37,0-6,新北市,77
2009,37,0-6,新竹市,40
2009,37,0-6,新竹縣,4
2009,37,0-6,花蓮縣,8
2009,37,0-6,金門縣,2
2009,37,0-6,苗栗縣,10
2009,37,0-6,高雄市,71
2009,37,0-6,台北市,198
2009,37,0-6,台中市,63
2009,37,0-6,台南市,34
2009,37,0-6,台東縣,6
2009,37,0-6,雲林縣,10
2009,37,0-6,基隆市,22
2009,37,13-18,嘉義市,3
2009,37,13-18,嘉義縣,3
2009,37,13-18,桃園市,33
2009,37,13-18,屏東縣,19
2009,37,13-18,南投縣,7
2009,37,13-18,彰化縣,11
2009,37,13-18,澎湖縣,5
2009,37,13-18,宜蘭縣,4
2009,37,13-18,新北市,44
2009,37,13-18,新竹市,19
2009,37,13-18,新竹縣,7
2009,37,13-18,花蓮縣,3
2009,37,13-18,金門縣,2
2009,37,13-18,苗栗縣,8
2009,37,13-18,高雄市,50
2009,37,13-18,台北市,52
2009,37,13-18,台中市,28
2009,37,13-18,台南市,29
2009,37,13-18,台東縣,2
2009,37,13-18,雲林縣,5
2009,37,13-18,基隆市,14
2009,37,19-64,嘉義市,16
2009,37,19-64,嘉義縣,35
2009,37,19-64,桃園市,176
2009,37,19-64,屏東縣,104
2009,37,19-64,南投縣,30
2009,37,19-64,彰化縣,50
2009,37,19-64,澎湖縣,23
2009,37,19-64,宜蘭縣,66
2009,37,19-64,新北市,405
2009,37,19-64,新竹市,153
2009,37,19-64,新竹縣,76
2009,37,19-64,花蓮縣,58
2009,37,19-64,金門縣,22
2009,37,19-64,苗栗縣,60
2009,37,19-64,高雄市,291
2009,37,19-64,台北市,492
2009,37,19-64,台中市,249
2009,37,19-64,台南市,186
2009,37,19-64,台東縣,16
2009,37,19-64,雲林縣,32
2009,37,19-64,基隆市,66
2009,37,65+,嘉義市,9
2009,37,65+,嘉義縣,8
2009,37,65+,桃園市,38
2009,37,65+,屏東縣,20
2009,37,65+,南投縣,8
2009,37,65+,彰化縣,3
2009,37,65+,澎湖縣,6
2009,37,65+,宜蘭縣,10
2009,37,65+,新北市,51
2009,37,65+,新竹市,19
2009,37,65+,新竹縣,8
2009,37,65+,花蓮縣,6
2009,37,65+,金門縣,3
2009,37,65+,苗栗縣,6
2009,37,65+,高雄市,40
2009,37,65+,台北市,70
2009,37,65+,台中市,28
2009,37,65+,台南市,18
2009,37,65+,台東縣,6
2009,37,65+,雲林縣,6
2009,37,65+,基隆市,12
2009,37,7-12,嘉義市,4
2009,37,7-12,嘉義縣,6
2009,37,7-12,桃園市,35
2009,37,7-12,屏東縣,19
2009,37,7-12,南投縣,7
2009,37,7-12,彰化縣,5
2009,37,7-12,澎湖縣,2
2009,37,7-12,宜蘭縣,8
2009,37,7-12,新北市,53
2009,37,7-12,新竹市,15
2009,37,7-12,新竹縣,3
2009,37,7-12,花蓮縣,3
2009,37,7-12,金門縣,2
2009,37,7-12,苗栗縣,7
2009,37,7-12,高雄市,43
2009,37,7-12,台北市,62
2009,37,7-12,台中市,19
2009,37,7-12,台南市,16
2009,37,7-12,台東縣,1
2009,37,7-12,雲林縣,5
2009,37,7-12,基隆市,13
2009,38,0-6,嘉義市,8
2009,38,0-6,嘉義縣,10
2009,38,0-6,桃園市,98
2009,38,0-6,屏東縣,7
2009,38,0-6,南投縣,12
2009,38,0-6,彰化縣,14
2009,38,0-6,澎湖縣,12
2009,38,0-6,宜蘭縣,14
2009,38,0-6,新北市,92
2009,38,0-6,新竹市,34
2009,38,0-6,新竹縣,3
2009,38,0-6,花蓮縣,9
2009,38,0-6,金門縣,2
2009,38,0-6,苗栗縣,6
2009,38,0-6,高雄市,70
2009,38,0-6,台北市,200
2009,38,0-6,台中市,82
2009,38,0-6,台南市,20
2009,38,0-6,台東縣,4
2009,38,0-6,雲林縣,14
2009,38,0-6,基隆市,21
2009,38,13-18,嘉義市,6
2009,38,13-18,嘉義縣,3
2009,38,13-18,桃園市,25
2009,38,13-18,屏東縣,16
2009,38,13-18,南投縣,13
2009,38,13-18,彰化縣,7
2009,38,13-18,澎湖縣,4
2009,38,13-18,宜蘭縣,8
2009,38,13-18,新北市,65
2009,38,13-18,新竹市,19
2009,38,13-18,新竹縣,8
2009,38,13-18,花蓮縣,4
2009,38,13-18,金門縣,6
2009,38,13-18,苗栗縣,5
2009,38,13-18,高雄市,39
2009,38,13-18,台北市,65
2009,38,13-18,台中市,32
2009,38,13-18,台南市,24
2009,38,13-18,台東縣,5
2009,38,13-18,雲林縣,6
2009,38,13-18,基隆市,16
2009,38,19-64,嘉義市,39
2009,38,19-64,嘉義縣,22
2009,38,19-64,桃園市,186
2009,38,19-64,屏東縣,98
2009,38,19-64,南投縣,55
2009,38,19-64,彰化縣,60
2009,38,19-64,澎湖縣,35
2009,38,19-64,宜蘭縣,49
2009,38,19-64,新北市,398
2009,38,19-64,新竹市,150
2009,38,19-64,新竹縣,96
2009,38,19-64,花蓮縣,31
2009,38,19-64,金門縣,19
2009,38,19-64,苗栗縣,77
2009,38,19-64,高雄市,278
2009,38,19-64,台北市,485
2009,38,19-64,台中市,278
2009,38,19-64,台南市,187
2009,38,19-64,台東縣,12
2009,38,19-64,雲林縣,43
2009,38,19-64,基隆市,83
2009,38,65+,嘉義市,10
2009,38,65+,嘉義縣,7
2009,38,65+,桃園市,38
2009,38,65+,屏東縣,11
2009,38,65+,南投縣,7
2009,38,65+,彰化縣,10
2009,38,65+,澎湖縣,4
2009,38,65+,宜蘭縣,13
2009,38,65+,新北市,46
2009,38,65+,新竹市,17
2009,38,65+,新竹縣,5
2009,38,65+,花蓮縣,8
2009,38,65+,苗栗縣,14
2009,38,65+,高雄市,52
2009,38,65+,台北市,63
2009,38,65+,台中市,32
2009,38,65+,台南市,35
2009,38,65+,台東縣,4
2009,38,65+,雲林縣,6
2009,38,65+,基隆市,11
2009,38,7-12,嘉義市,1
2009,38,7-12,嘉義縣,10
2009,38,7-12,桃園市,27
2009,38,7-12,屏東縣,9
2009,38,7-12,南投縣,5
2009,38,7-12,彰化縣,6
2009,38,7-12,澎湖縣,5
2009,38,7-12,宜蘭縣,3
2009,38,7-12,新北市,43
2009,38,7-12,新竹市,13
2009,38,7-12,新竹縣,6
2009,38,7-12,花蓮縣,3
2009,38,7-12,金門縣,2
2009,38,7-12,苗栗縣,4
2009,38,7-12,高雄市,36
2009,38,7-12,台北市,58
2009,38,7-12,台中市,26
2009,38,7-12,台南市,13
2009,38,7-12,台東縣,3
2009,38,7-12,雲林縣,5
2009,38,7-12,基隆市,5
2009,39,0-6,嘉義市,11
2009,39,0-6,嘉義縣,5
2009,39,0-6,桃園市,79
2009,39,0-6,屏東縣,11
2009,39,0-6,南投縣,13
2009,39,0-6,彰化縣,7
2009,39,0-6,澎湖縣,18
2009,39,0-6,宜蘭縣,15
2009,39,0-6,新北市,94
2009,39,0-6,新竹市,52
2009,39,0-6,新竹縣,2
2009,39,0-6,花蓮縣,17
2009,39,0-6,金門縣,3
2009,39,0-6,苗栗縣,12
2009,39,0-6,高雄市,77
2009,39,0-6,台北市,203
2009,39,0-6,台中市,69
2009,39,0-6,台南市,35
2009,39,0-6,台東縣,5
2009,39,0-6,雲林縣,11
2009,39,0-6,基隆市,25
2009,39,13-18,嘉義市,3
2009,39,13-18,嘉義縣,6
2009,39,13-18,桃園市,32
2009,39,13-18,屏東縣,13
2009,39,13-18,南投縣,6
2009,39,13-18,彰化縣,8
2009,39,13-18,澎湖縣,4
2009,39,13-18,宜蘭縣,10
2009,39,13-18,新北市,59
2009,39,13-18,新竹市,11
2009,39,13-18,新竹縣,7
2009,39,13-18,花蓮縣,8
2009,39,13-18,金門縣,6
2009,39,13-18,苗栗縣,11
2009,39,13-18,高雄市,29
2009,39,13-18,台北市,85
2009,39,13-18,台中市,41
2009,39,13-18,台南市,21
2009,39,13-18,台東縣,1
2009,39,13-18,雲林縣,11
2009,39,13-18,基隆市,19
2009,39,19-64,嘉義市,28
2009,39,19-64,嘉義縣,32
2009,39,19-64,桃園市,195
2009,39,19-64,屏東縣,101
2009,39,19-64,南投縣,59
2009,39,19-64,彰化縣,56
2009,39,19-64,澎湖縣,37
2009,39,19-64,宜蘭縣,37
2009,39,19-64,新北市,395
2009,39,19-64,新竹市,169
2009,39,19-64,新竹縣,78
2009,39,19-64,花蓮縣,54
2009,39,19-64,金門縣,20
2009,39,19-64,苗栗縣,56
2009,39,19-64,高雄市,309
2009,39,19-64,台北市,505
2009,39,19-64,台中市,339
2009,39,19-64,台南市,166
2009,39,19-64,台東縣,8
2009,39,19-64,雲林縣,48
2009,39,19-64,基隆市,76
2009,39,65+,嘉義市,7
2009,39,65+,嘉義縣,10
2009,39,65+,桃園市,21
2009,39,65+,屏東縣,19
2009,39,65+,南投縣,8
2009,39,65+,彰化縣,6
2009,39,65+,澎湖縣,5
2009,39,65+,宜蘭縣,10
2009,39,65+,新北市,40
2009,39,65+,新竹市,12
2009,39,65+,新竹縣,11
2009,39,65+,花蓮縣,12
2009,39,65+,苗栗縣,6
2009,39,65+,高雄市,41
2009,39,65+,台北市,65
2009,39,65+,台中市,33
2009,39,65+,台南市,41
2009,39,65+,台東縣,5
2009,39,65+,雲林縣,7
2009,39,65+,基隆市,11
2009,39,7-12,嘉義市,5
2009,39,7-12,嘉義縣,3
2009,39,7-12,桃園市,33
2009,39,7-12,屏東縣,11
2009,39,7-12,南投縣,10
2009,39,7-12,彰化縣,4
2009,39,7-12,澎湖縣,4
2009,39,7-12,宜蘭縣,3
2009,39,7-12,新北市,24
2009,39,7-12,新竹市,15
2009,39,7-12,新竹縣,3
2009,39,7-12,花蓮縣,5
2009,39,7-12,金門縣,3
2009,39,7-12,苗栗縣,4
2009,39,7-12,高雄市,41
2009,39,7-12,台北市,59
2009,39,7-12,台中市,31
2009,39,7-12,台南市,12
2009,39,7-12,台東縣,3
2009,39,7-12,雲林縣,4
2009,39,7-12,基隆市,14
2009,40,0-6,嘉義市,6
2009,40,0-6,嘉義縣,9
2009,40,0-6,桃園市,72
2009,40,0-6,屏東縣,12
2009,40,0-6,南投縣,9
2009,40,0-6,彰化縣,6
2009,40,0-6,澎湖縣,8
2009,40,0-6,宜蘭縣,16
2009,40,0-6,新北市,92
2009,40,0-6,新竹市,45
2009,40,0-6,新竹縣,6
2009,40,0-6,花蓮縣,12
2009,40,0-6,金門縣,8
2009,40,0-6,苗栗縣,17
2009,40,0-6,高雄市,71
2009,40,0-6,台北市,177
2009,40,0-6,台中市,91
2009,40,0-6,台南市,21
2009,40,0-6,台東縣,5
2009,40,0-6,雲林縣,16
2009,40,0-6,基隆市,20
2009,40,13-18,嘉義市,10
2009,40,13-18,嘉義縣,3
2009,40,13-18,桃園市,24
2009,40,13-18,屏東縣,17
2009,40,13-18,南投縣,17
2009,40,13-18,彰化縣,2
2009,40,13-18,澎湖縣,4
2009,40,13-18,宜蘭縣,9
2009,40,13-18,新北市,33
2009,40,13-18,新竹市,27
2009,40,13-18,新竹縣,6
2009,40,13-18,花蓮縣,4
2009,40,13-18,金門縣,1
2009,40,13-18,苗栗縣,13
2009,40,13-18,高雄市,34
2009,40,13-18,台北市,66
2009,40,13-18,台中市,42
2009,40,13-18,台南市,23
2009,40,13-18,台東縣,5
2009,40,13-18,雲林縣,12
