確定病名,研判年份,研判週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
0749,2008,30,澎湖縣,馬公市,F,0,0,1,10016,10016010
0749,2008,30,台中市,西屯區,M,0,2,1,66000,66000060
0749,2008,30,台南市,安南區,F,0,3,1,67000,67000350
0749,2008,30,桃園市,蘆竹區,F,0,5~9,1,68000,68000050
0749,2008,31,彰化縣,和美鎮,F,0,2,1,10007,10007030
0749,2008,31,彰化縣,大村鄉,M,0,1,1,10007,10007130
0749,2008,31,台東縣,台東市,M,0,2,1,10014,10014010
0749,2008,31,台南市,新營區,M,0,3,1,67000,67000010
0749,2008,32,彰化縣,埔心鄉,F,0,1,1,10007,10007150
0749,2008,32,雲林縣,口湖鄉,M,0,0,1,10009,10009190
0749,2008,32,雲林縣,四湖鄉,M,0,1,1,10009,10009180
0749,2008,32,台南縣(舊),學甲鎮,F,0,5~9,1,10011,10011130
0749,2008,32,高雄市,楠梓區,F,0,0,1,64000,64000040
0749,2008,33,彰化縣,大村鄉,M,0,1,1,10007,10007130
0749,2008,33,雲林縣,四湖鄉,F,0,2,1,10009,10009180
0749,2008,33,雲林縣,四湖鄉,M,0,2,2,10009,10009180
0749,2008,33,高雄市,前鎮區,M,0,0,1,64000,64000090
0749,2008,33,台南市,新營區,M,0,4,1,67000,67000010
0749,2008,34,嘉義市,西區,F,0,3,1,10020,10020020
0749,2008,34,高雄市,仁武區,F,0,0,1,64000,64000170
0749,2008,35,雲林縣,二崙鄉,M,0,0,1,10009,10009110
0749,2008,35,新北市,蘆洲區,M,0,2,1,65000,65000140
0749,2008,35,台中市,北區,M,0,1,1,66000,66000050
0749,2008,36,彰化縣,埔心鄉,M,0,2,1,10007,10007150
0749,2008,36,彰化縣,芳苑鄉,M,0,4,1,10007,10007230
0749,2008,36,屏東縣,東港鎮,M,0,2,1,10013,10013030
0749,2008,37,台中市,大里區,M,0,1,1,66000,66000280
0749,2008,38,雲林縣,虎尾鎮,M,0,1,1,10009,10009030
0749,2008,38,高雄市,左營區,F,0,1,1,64000,64000030
0749,2008,38,台南市,官田區,F,0,0,1,67000,67000100
0749,2008,38,桃園市,桃園區,F,0,10~14,1,68000,68000010
0749,2008,39,雲林縣,斗南鎮,M,0,2,1,10009,10009020
0749,2008,39,雲林縣,虎尾鎮,M,0,4,1,10009,10009030
0749,2008,39,新北市,板橋區,M,0,0,1,65000,65000010
0749,2008,40,台中市,烏日區,M,0,0,1,66000,66000230
0749,2008,41,苗栗縣,後龍鎮,M,0,4,1,10005,10005060
0749,2008,41,彰化縣,二林鎮,M,0,1,1,10007,10007200
0749,2008,41,桃園市,觀音區,M,0,3,1,68000,68000120
0749,2008,42,彰化縣,北斗鎮,M,0,10~14,1,10007,10007190
0749,2008,42,新北市,新莊區,M,0,2,1,65000,65000050
0749,2008,42,台南市,安南區,M,0,5~9,1,67000,67000350
0749,2008,45,基隆市,信義區,M,0,1,1,10017,10017070
0749,2008,46,花蓮縣,花蓮市,M,0,2,1,10015,10015010
0749,2008,47,新北市,土城區,M,0,5~9,1,65000,65000130
0749,2008,51,新竹縣,竹東鎮,M,0,1,1,10004,10004020
0749,2008,51,新北市,新莊區,M,0,0,1,65000,65000050
0749,2008,52,屏東縣,新園鄉,F,0,1,1,10013,10013170
0749,2008,52,高雄市,仁武區,F,0,5~9,1,64000,64000170
0749,2008,52,高雄市,大寮區,M,0,4,1,64000,64000140
0749,2008,52,高雄市,大社區,M,0,0,1,64000,64000160
0749,2008,52,高雄市,大社區,M,0,4,1,64000,64000160
0749,2008,52,高雄市,林園區,F,0,5~9,1,64000,64000130
0749,2008,52,高雄市,楠梓區,M,0,2,1,64000,64000040
0749,2008,52,高雄市,橋頭區,F,0,1,1,64000,64000200
0749,2008,52,高雄市,路竹區,M,0,1,1,64000,64000240
0749,2008,52,高雄市,路竹區,M,0,2,3,64000,64000240
0749,2008,52,高雄市,阿蓮區,M,0,0,1,64000,64000230
0749,2008,52,高雄市,鳥松區,M,0,1,1,64000,64000180
0749,2008,52,高雄市,鳳山區,M,0,5~9,1,64000,64000120
0749,2008,52,台南市,學甲區,F,0,1,1,67000,67000130
0749,2008,53,新竹縣,竹北市,M,0,1,1,10004,10004010
0749,2008,53,高雄市,六龜區,F,0,2,1,64000,64000320
0749,2008,53,高雄市,大社區,F,0,2,1,64000,64000160
0749,2008,53,高雄市,岡山區,F,0,2,1,64000,64000190
0749,2008,53,高雄市,湖內區,F,0,3,1,64000,64000250
0749,2008,53,高雄市,湖內區,F,0,4,1,64000,64000250
0749,2008,53,高雄市,燕巢區,M,0,0,1,64000,64000210
0749,2008,53,高雄市,燕巢區,M,0,1,1,64000,64000210
0749,2008,53,高雄市,鳳山區,M,0,1,1,64000,64000120
0749,2009,2,苗栗縣,銅鑼鄉,M,0,2,1,10005,10005100
0749,2009,2,台中市,南區,F,0,1,1,66000,66000030
0749,2009,2,台中市,西區,F,0,1,1,66000,66000040
0749,2009,3,新竹市,香山區,M,0,3,1,10018,10018030
0749,2009,3,高雄市,湖內區,M,0,4,1,64000,64000250
0749,2009,3,台中市,豐原區,M,0,1,1,66000,66000090
0749,2009,6,高雄市,左營區,M,0,0,1,64000,64000030
0749,2009,6,新北市,中和區,F,0,4,1,65000,65000030
0749,2009,9,彰化縣,員林市,M,0,1,1,10007,10007100
0749,2009,9,嘉義縣,水上鄉,M,0,1,1,10010,10010120
0749,2009,11,嘉義市,西區,M,0,2,1,10020,10020020
0749,2009,11,嘉義市,西區,F,0,3,1,10020,10020020
0749,2009,11,高雄市,旗山區,M,0,2,1,64000,64000300
0749,2009,14,嘉義市,西區,F,0,5~9,1,10020,10020020
0749,2009,15,雲林縣,口湖鄉,M,0,2,1,10009,10009190
0749,2009,15,桃園市,桃園區,M,0,0,1,68000,68000010
0749,2009,16,台中市,西屯區,M,0,0,1,66000,66000060
0749,2009,16,桃園市,蘆竹區,M,0,2,1,68000,68000050
0749,2009,17,彰化縣,和美鎮,M,0,2,1,10007,10007030
0749,2009,18,嘉義市,西區,F,0,2,1,10020,10020020
0749,2009,18,台南市,永康區,M,0,1,1,67000,67000310
0749,2009,19,台南縣(舊),白河鎮,M,0,0,1,10011,10011030
0749,2009,20,嘉義市,西區,F,0,2,1,10020,10020020
0749,2009,20,新北市,樹林區,M,0,1,1,65000,65000070
0749,2009,21,台北市,信義區,M,0,10~14,1,63000,63000020
0749,2009,21,新北市,土城區,M,0,5~9,1,65000,65000130
0749,2009,21,桃園市,桃園區,M,0,2,1,68000,68000010
0749,2009,24,桃園市,桃園區,F,0,5~9,1,68000,68000010
0749,2009,27,宜蘭縣,羅東鎮,M,0,3,1,10002,10002020
0749,2009,27,高雄市,左營區,M,0,3,1,64000,64000030
0749,2009,30,新北市,中和區,M,0,3,1,65000,65000030
0749,2009,30,新北市,板橋區,F,0,2,1,65000,65000010
0749,2009,30,新北市,永和區,F,0,5~9,1,65000,65000040
0749,2009,32,屏東縣,泰武鄉,F,0,1,1,10013,10013290
0749,2009,36,台北市,松山區,M,0,0,1,63000,63000010
0749,2009,50,台中市,龍井區,M,0,1,1,66000,66000250
0749,2010,8,新北市,樹林區,M,0,2,1,65000,65000070
0749,2010,13,雲林縣,大埤鄉,M,0,3,1,10009,10009080
0749,2010,14,高雄市,鳳山區,F,0,0,1,64000,64000120
0749,2010,15,桃園市,復興區,F,0,1,1,68000,68000130
0749,2010,16,宜蘭縣,大同鄉,F,0,2,1,10002,10002110
0749,2010,16,台北市,北投區,F,1,0,1,63000,63000120
0749,2010,16,高雄市,大寮區,M,0,0,1,64000,64000140
0749,2010,19,桃園市,平鎮區,M,0,1,1,68000,68000100
0749,2010,22,桃園市,楊梅區,M,0,3,1,68000,68000040
0749,2010,24,高雄市,仁武區,M,0,0,1,64000,64000170
0749,2010,24,桃園市,大溪區,F,0,5~9,1,68000,68000030
0749,2010,25,彰化縣,彰化市,F,0,1,1,10007,10007010
0749,2010,26,嘉義市,東區,F,0,0,1,10020,10020010
0749,2010,27,南投縣,竹山鎮,M,0,2,1,10008,10008040
0749,2010,28,桃園市,蘆竹區,M,0,2,1,68000,68000050
0749,2010,40,新北市,三重區,F,0,0,1,65000,65000020
0749,2011,28,台北市,信義區,F,0,1,1,63000,63000020
0749,2011,30,新北市,蘆洲區,M,0,0,1,65000,65000140
0749,2011,31,新北市,鶯歌區,M,0,4,1,65000,65000080
0749,2011,33,嘉義縣,中埔鄉,F,0,2,1,10010,10010130
0749,2011,34,桃園市,桃園區,M,0,5~9,1,68000,68000010
0749,2011,35,彰化縣,大城鄉,M,0,3,1,10007,10007240
0749,2011,35,台東縣,長濱鄉,F,0,2,1,10014,10014080
0749,2011,36,桃園市,觀音區,M,0,2,1,68000,68000120
0749,2011,37,新北市,土城區,M,0,3,1,65000,65000130
0749,2011,39,金門縣,金沙鎮,F,0,2,1,09020,09020020
0749,2011,39,雲林縣,斗六市,F,0,5~9,1,10009,10009010
0749,2011,39,桃園市,龜山區,M,0,4,1,68000,68000070
0749,2011,40,雲林縣,虎尾鎮,M,0,2,1,10009,10009030
0749,2011,40,台中市,北屯區,M,0,3,1,66000,66000080
0749,2011,41,台中市,太平區,F,0,2,1,66000,66000270
0749,2011,43,彰化縣,二林鎮,F,0,2,1,10007,10007200
0749,2011,43,雲林縣,西螺鎮,M,0,2,1,10009,10009040
0749,2011,44,彰化縣,埔心鄉,M,0,1,1,10007,10007150
0749,2011,44,高雄市,燕巢區,F,0,2,1,64000,64000210
0749,2011,44,台南市,官田區,F,0,0,1,67000,67000100
0749,2011,45,彰化縣,北斗鎮,F,0,5~9,1,10007,10007190
0749,2011,45,台南市,安南區,F,0,3,1,67000,67000350
0749,2011,46,嘉義縣,中埔鄉,M,0,1,1,10010,10010130
