Date,County,Town,Village,VillageID,VillageLon,VillageLat,BI,BILv,HI,HILv,CI,CILv,LI,LILv,AI,Con100HH
2024/06/03,台南市,南區,田寮里,6703300-008,120.195290034275,22.9766555076672,4.000,1,4.000,2,14.285,4,50.000,4,0.0000,4.00
2024/06/03,台南市,東區,莊敬里,6703200-027,120.232285343691,22.9970390405872,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/03,台南市,東區,大學里,6703200-023,120.221921559916,22.9963666551094,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/03,台南市,新化區,崙頂里,6701800-014,120.28805840024,23.0205715337525,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/03,台南市,中西區,None,None,None,None,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/03,台南市,中西區,西賢里,6703700-034,120.172746194454,23.0031440910536,4.000,1,4.000,2,15.384,5,90.000,4,0.0000,4.00
2024/06/03,台南市,中西區,None,None,None,None,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/03,台南市,南區,大成里,6703300-004,120.19920169015,22.9796824383392,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,南區,明興里,6703300-026,120.191031873412,22.9641112338413,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,安平區,平安里,6703600-015,120.175974360305,22.9988501029511,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,中西區,None,None,None,None,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,玉井區,中正里,6702300-003,120.464553073555,23.1467134342856,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,東區,大同里,6703200-038,120.212520066765,22.9845042896648,6.000,2,4.000,2,21.428,6,100.000,4,0.0000,6.00
2024/06/04,台南市,安平區,平安里,6703600-015,120.175974360305,22.9988501029511,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,龍崎區,石𥕢里,6703000-008,120.408325189304,22.9569701022205,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,安南區,淵西里,6703500-021,120.164021058568,23.0547497233018,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,安南區,公親里,6703500-014,120.198631377297,23.0762893373395,2.000,1,2.000,1,5.882,3,20.000,3,0.0000,2.00
2024/06/04,台南市,南區,再興里,6703300-025,120.192509654988,22.9794451125935,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,南區,文華里,6703300-027,120.189633310587,22.9865793775112,1.333,1,1.333,1,5.882,3,20.000,3,0.0000,1.33
2024/06/04,台南市,安平區,建平里,6703600-005,120.182809025104,22.9935596820509,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,安平區,育平里,6703600-011,120.166387876012,22.9886005831389,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,安平區,建平里,6703600-005,120.182809025104,22.9935596820509,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,東區,崇誨里,6703200-030,120.225837260191,22.9895903339885,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,仁德區,二行里,6702700-015,120.221149827949,22.9202983075734,4.000,1,4.000,2,9.090,3,40.000,4,0.0000,4.00
2024/06/04,台南市,安南區,城中里,6703500-029,120.128711454909,23.0631588636746,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,安南區,南興里,6703500-025,120.153900727951,23.0746226463873,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,將軍區,廣山里,6701600-014,120.119684064605,23.2205404876392,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,仁德區,土庫里,6702700-002,120.262573483886,22.9848750947713,2.000,1,2.000,1,9.090,3,20.000,3,0.0000,2.00
2024/06/04,台南市,安平區,平通里,6703600-008,120.167708710915,22.9949056513789,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,歸仁區,辜厝里,6702800-005,120.290639247857,22.9640932859554,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,中西區,None,None,None,None,4.000,1,4.000,2,16.666,5,60.000,4,0.0000,4.00
2024/06/04,台南市,新化區,武安里,6701800-001,120.306809247584,23.0314404354452,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,鹽水區,橋南里,6700200-008,120.268016683099,23.3114286235927,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,安南區,州北里,6703500-005,120.216213193904,23.0681730992788,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,北區,元寶里,6703400-038,120.224238084352,23.0117549148945,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,仁德區,仁義里,6702700-005,120.260465402353,22.9675514427643,8.000,2,6.000,2,6.896,3,170.000,5,0.0000,8.00
2024/06/04,台南市,中西區,None,None,None,None,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,仁德區,仁和里,6702700-013,120.223977220036,22.9594330139075,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,中西區,None,None,None,None,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,仁德區,成功里,6702700-012,120.221590609846,22.9425240048732,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,仁德區,後壁里,6702700-007,120.246623916923,22.9496951302111,2.000,1,2.000,1,5.263,2,20.000,3,0.0000,2.00
2024/06/04,台南市,安南區,理想里,6703500-045,120.191422667316,23.0362137437152,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,安南區,淵中里,6703500-047,120.169205697211,23.0443330161604,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,中西區,赤嵌里,6703700-005,120.206744680363,22.9969302184255,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,中西區,開山里,6703700-011,120.210114073306,22.9876037336925,8.000,2,8.000,3,19.047,5,38.000,4,0.0000,8.00
2024/06/04,台南市,北區,力行里,6703400-005,120.228952469216,23.0072045105664,2.000,1,2.000,1,12.500,4,10.000,2,0.0000,2.00
2024/06/04,台南市,永康區,龍潭里,6703100-027,120.266154882518,23.0294698081473,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,永康區,龍潭里,6703100-027,120.266154882518,23.0294698081473,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,南區,明亮里,6703300-013,120.192442423608,22.9693912502217,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,東區,崇德里,6703200-032,120.226742972822,22.9745248994027,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,東區,後甲里,6703200-007,120.238833146508,22.9928538925674,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,北區,大豐里,6703400-018,120.190375474509,23.0087484418665,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,北區,成功里,6703400-024,120.209437139082,23.0200703186048,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,北區,成功里,6703400-024,120.209437139082,23.0200703186048,2.000,1,2.000,1,25.000,6,10.000,2,0.0000,2.00
2024/06/04,台南市,南區,明亮里,6703300-013,120.192442423608,22.9693912502217,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,南區,廣州里,6703300-005,120.193466933527,22.9847685397591,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,東區,崇文里,6703200-041,120.22946448368,22.9675645350741,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,歸仁區,南興里,6702800-018,120.277679110783,22.9698693529707,2.000,1,2.000,1,7.692,3,24.000,3,0.0000,2.00
2024/06/04,台南市,中西區,西湖里,6703700-033,120.183579769739,23.0024491704805,2.000,1,2.000,1,9.090,3,6.000,2,0.0000,2.00
2024/06/04,台南市,永康區,新樹里,6703100-018,120.278442359702,23.0266339416728,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,六甲區,二甲里,6700900-006,120.340599688656,23.2294910611974,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,安南區,安富里,6703500-050,120.196008565564,23.0253415244884,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,安南區,城北里,6703500-028,120.134394146467,23.0584515442858,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,東區,泉南里,6703200-005,120.215268064961,22.985216889668,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
