年,週,就診類別,年齡別,縣市,流感及其所致肺炎健保就診人次,健保就診總人次,縣市別代碼
2025,23,門診,16~18,新北市,233,16211,65000
2025,23,門診,16~18,台中市,402,13603,66000
2025,23,門診,16~18,台南市,157,7401,67000
2025,23,門診,16~18,桃園市,155,10098,68000
2025,23,門診,19~24,連江縣,0,80,09007
2025,23,門診,19~24,金門縣,0,806,09020
2025,23,門診,19~24,宜蘭縣,27,2717,10002
2025,23,門診,19~24,新竹縣,41,3720,10004
2025,23,門診,19~24,苗栗縣,39,2762,10005
2025,23,門診,19~24,彰化縣,106,7681,10007
2025,23,門診,19~24,南投縣,50,2516,10008
2025,23,門診,19~24,雲林縣,49,4672,10009
2025,23,門診,19~24,嘉義縣,28,3101,10010
2025,23,門診,19~24,屏東縣,89,4888,10013
2025,23,門診,19~24,台東縣,43,1083,10014
2025,23,門診,19~24,花蓮縣,14,2105,10015
2025,23,門診,19~24,澎湖縣,1,780,10016
2025,23,門診,19~24,基隆市,13,2257,10017
2025,23,門診,19~24,新竹市,44,4332,10018
2025,23,門診,19~24,嘉義市,39,2859,10020
2025,23,門診,19~24,台北市,146,22908,63000
2025,23,門診,19~24,高雄市,312,23879,64000
2025,23,門診,19~24,新北市,256,30401,65000
2025,23,門診,19~24,台中市,421,31652,66000
2025,23,門診,19~24,台南市,163,14574,67000
2025,23,門診,19~24,桃園市,157,18326,68000
2025,23,門診,25~64,連江縣,0,1043,09007
2025,23,門診,25~64,金門縣,2,9907,09020
2025,23,門診,25~64,宜蘭縣,201,51657,10002
2025,23,門診,25~64,新竹縣,440,73031,10004
2025,23,門診,25~64,苗栗縣,410,53301,10005
2025,23,門診,25~64,彰化縣,1057,148807,10007
2025,23,門診,25~64,南投縣,661,49632,10008
2025,23,門診,25~64,雲林縣,387,73050,10009
2025,23,門診,25~64,嘉義縣,313,50627,10010
2025,23,門診,25~64,屏東縣,721,83998,10013
2025,23,門診,25~64,台東縣,293,21469,10014
2025,23,門診,25~64,花蓮縣,105,34515,10015
2025,23,門診,25~64,澎湖縣,4,14129,10016
2025,23,門診,25~64,基隆市,93,50136,10017
2025,23,門診,25~64,新竹市,548,74149,10018
2025,23,門診,25~64,嘉義市,405,47201,10020
2025,23,門診,25~64,台北市,1397,391393,63000
2025,23,門診,25~64,高雄市,2243,408949,64000
2025,23,門診,25~64,新北市,2559,513240,65000
2025,23,門診,25~64,台中市,3074,442747,66000
2025,23,門診,25~64,台南市,1388,258804,67000
2025,23,門診,25~64,桃園市,1443,333139,68000
2025,23,門診,3~6,連江縣,0,50,09007
2025,23,門診,3~6,金門縣,0,735,09020
2025,23,門診,3~6,宜蘭縣,28,4603,10002
2025,23,門診,3~6,新竹縣,91,7289,10004
2025,23,門診,3~6,苗栗縣,85,5090,10005
2025,23,門診,3~6,彰化縣,196,14229,10007
2025,23,門診,3~6,南投縣,149,4453,10008
2025,23,門診,3~6,雲林縣,52,6607,10009
2025,23,門診,3~6,嘉義縣,22,3089,10010
2025,23,門診,3~6,屏東縣,107,6775,10013
2025,23,門診,3~6,台東縣,24,1402,10014
2025,23,門診,3~6,花蓮縣,23,2599,10015
2025,23,門診,3~6,澎湖縣,0,899,10016
2025,23,門診,3~6,基隆市,7,3093,10017
2025,23,門診,3~6,新竹市,72,7250,10018
2025,23,門診,3~6,嘉義市,54,3334,10020
2025,23,門診,3~6,台北市,170,20850,63000
2025,23,門診,3~6,高雄市,369,27187,64000
2025,23,門診,3~6,新北市,456,42076,65000
2025,23,門診,3~6,台中市,641,37790,66000
2025,23,門診,3~6,台南市,274,19113,67000
2025,23,門診,3~6,桃園市,276,29331,68000
2025,23,門診,65+,連江縣,1,515,09007
2025,23,門診,65+,金門縣,0,6583,09020
2025,23,門診,65+,宜蘭縣,97,40805,10002
2025,23,門診,65+,新竹縣,59,29346,10004
2025,23,門診,65+,苗栗縣,119,35783,10005
2025,23,門診,65+,彰化縣,357,98265,10007
2025,23,門診,65+,南投縣,144,39470,10008
2025,23,門診,65+,雲林縣,117,53472,10009
2025,23,門診,65+,嘉義縣,158,46517,10010
2025,23,門診,65+,屏東縣,216,68958,10013
2025,23,門診,65+,台東縣,95,18206,10014
2025,23,門診,65+,花蓮縣,66,27363,10015
2025,23,門診,65+,澎湖縣,2,11282,10016
2025,23,門診,65+,基隆市,37,40079,10017
2025,23,門診,65+,新竹市,90,30028,10018
2025,23,門診,65+,嘉義市,105,30386,10020
2025,23,門診,65+,台北市,392,280544,63000
2025,23,門診,65+,高雄市,549,278066,64000
2025,23,門診,65+,新北市,559,280817,65000
2025,23,門診,65+,台中市,742,235625,66000
2025,23,門診,65+,台南市,292,162196,67000
2025,23,門診,65+,桃園市,303,168095,68000
2025,23,門診,7~12,連江縣,1,66,09007
2025,23,門診,7~12,金門縣,0,1071,09020
2025,23,門診,7~12,宜蘭縣,76,4989,10002
2025,23,門診,7~12,新竹縣,230,8287,10004
2025,23,門診,7~12,苗栗縣,130,5550,10005
2025,23,門診,7~12,彰化縣,317,15954,10007
2025,23,門診,7~12,南投縣,154,5152,10008
2025,23,門診,7~12,雲林縣,86,6908,10009
2025,23,門診,7~12,嘉義縣,92,3779,10010
2025,23,門診,7~12,屏東縣,200,7816,10013
2025,23,門診,7~12,台東縣,60,1885,10014
2025,23,門診,7~12,花蓮縣,40,2920,10015
2025,23,門診,7~12,澎湖縣,1,1031,10016
2025,23,門診,7~12,基隆市,15,3505,10017
2025,23,門診,7~12,新竹市,229,8734,10018
2025,23,門診,7~12,嘉義市,111,4174,10020
2025,23,門診,7~12,台北市,385,28170,63000
2025,23,門診,7~12,高雄市,539,33236,64000
2025,23,門診,7~12,新北市,738,50655,65000
2025,23,門診,7~12,台中市,985,41486,66000
2025,23,門診,7~12,台南市,411,21544,67000
2025,23,門診,7~12,桃園市,507,33082,68000
2025,24,住院,0~2,宜蘭縣,1,18,10002
2025,24,住院,0~2,新竹縣,0,10,10004
2025,24,住院,0~2,苗栗縣,0,10,10005
2025,24,住院,0~2,彰化縣,1,86,10007
2025,24,住院,0~2,南投縣,0,17,10008
2025,24,住院,0~2,雲林縣,0,13,10009
2025,24,住院,0~2,嘉義縣,0,21,10010
2025,24,住院,0~2,屏東縣,2,45,10013
2025,24,住院,0~2,台東縣,0,10,10014
2025,24,住院,0~2,花蓮縣,1,26,10015
2025,24,住院,0~2,基隆市,0,8,10017
2025,24,住院,0~2,新竹市,1,59,10018
2025,24,住院,0~2,嘉義市,0,12,10020
2025,24,住院,0~2,台北市,1,149,63000
2025,24,住院,0~2,高雄市,4,123,64000
2025,24,住院,0~2,新北市,0,167,65000
2025,24,住院,0~2,台中市,2,137,66000
2025,24,住院,0~2,台南市,0,39,67000
2025,24,住院,0~2,桃園市,1,155,68000
2025,24,住院,13~15,金門縣,0,2,09020
2025,24,住院,13~15,宜蘭縣,0,1,10002
2025,24,住院,13~15,新竹縣,0,4,10004
2025,24,住院,13~15,苗栗縣,3,9,10005
2025,24,住院,13~15,彰化縣,1,17,10007
2025,24,住院,13~15,南投縣,0,6,10008
2025,24,住院,13~15,雲林縣,0,4,10009
2025,24,住院,13~15,嘉義縣,0,6,10010
2025,24,住院,13~15,屏東縣,3,11,10013
2025,24,住院,13~15,台東縣,0,1,10014
2025,24,住院,13~15,花蓮縣,0,7,10015
2025,24,住院,13~15,基隆市,0,8,10017
2025,24,住院,13~15,新竹市,0,12,10018
2025,24,住院,13~15,嘉義市,0,2,10020
2025,24,住院,13~15,台北市,1,67,63000
2025,24,住院,13~15,高雄市,3,58,64000
2025,24,住院,13~15,新北市,1,31,65000
2025,24,住院,13~15,台中市,2,52,66000
2025,24,住院,13~15,台南市,0,13,67000
2025,24,住院,13~15,桃園市,1,39,68000
2025,24,住院,16~18,金門縣,0,1,09020
2025,24,住院,16~18,宜蘭縣,0,1,10002
2025,24,住院,16~18,新竹縣,0,6,10004
2025,24,住院,16~18,苗栗縣,0,8,10005
2025,24,住院,16~18,彰化縣,0,26,10007
2025,24,住院,16~18,南投縣,0,7,10008
2025,24,住院,16~18,雲林縣,0,7,10009
2025,24,住院,16~18,屏東縣,0,5,10013
2025,24,住院,16~18,台東縣,0,6,10014
2025,24,住院,16~18,花蓮縣,0,6,10015
2025,24,住院,16~18,基隆市,0,5,10017
2025,24,住院,16~18,新竹市,0,9,10018
2025,24,住院,16~18,嘉義市,0,3,10020
2025,24,住院,16~18,台北市,0,79,63000
2025,24,住院,16~18,高雄市,0,43,64000
2025,24,住院,16~18,新北市,0,40,65000
2025,24,住院,16~18,台中市,4,60,66000
2025,24,住院,16~18,台南市,0,15,67000
2025,24,住院,16~18,桃園市,0,41,68000
2025,24,住院,19~24,金門縣,0,1,09020
2025,24,住院,19~24,宜蘭縣,0,14,10002
2025,24,住院,19~24,新竹縣,0,18,10004
2025,24,住院,19~24,苗栗縣,2,14,10005
2025,24,住院,19~24,彰化縣,1,42,10007
2025,24,住院,19~24,南投縣,0,6,10008
2025,24,住院,19~24,雲林縣,0,23,10009
2025,24,住院,19~24,嘉義縣,0,22,10010
2025,24,住院,19~24,屏東縣,1,17,10013
2025,24,住院,19~24,台東縣,0,9,10014
2025,24,住院,19~24,花蓮縣,0,8,10015
2025,24,住院,19~24,澎湖縣,0,2,10016
2025,24,住院,19~24,基隆市,0,9,10017
2025,24,住院,19~24,新竹市,0,36,10018
2025,24,住院,19~24,嘉義市,0,12,10020
2025,24,住院,19~24,台北市,0,156,63000
2025,24,住院,19~24,高雄市,0,137,64000
2025,24,住院,19~24,新北市,0,92,65000
2025,24,住院,19~24,台中市,0,155,66000
2025,24,住院,19~24,台南市,0,52,67000
2025,24,住院,19~24,桃園市,2,109,68000
2025,24,住院,25~64,金門縣,0,26,09020
2025,24,住院,25~64,宜蘭縣,0,392,10002
2025,24,住院,25~64,新竹縣,1,514,10004
2025,24,住院,25~64,苗栗縣,0,224,10005
2025,24,住院,25~64,彰化縣,10,1365,10007
2025,24,住院,25~64,南投縣,1,208,10008
2025,24,住院,25~64,雲林縣,1,402,10009
2025,24,住院,25~64,嘉義縣,1,544,10010
2025,24,住院,25~64,屏東縣,1,428,10013
2025,24,住院,25~64,台東縣,0,241,10014
2025,24,住院,25~64,花蓮縣,0,425,10015
2025,24,住院,25~64,澎湖縣,0,19,10016
2025,24,住院,25~64,基隆市,1,382,10017
2025,24,住院,25~64,新竹市,2,528,10018
2025,24,住院,25~64,嘉義市,0,408,10020
2025,24,住院,25~64,台北市,1,5216,63000
2025,24,住院,25~64,高雄市,5,3470,64000
2025,24,住院,25~64,新北市,4,3167,65000
2025,24,住院,25~64,台中市,3,4392,66000
2025,24,住院,25~64,台南市,2,1731,67000
2025,24,住院,25~64,桃園市,1,2888,68000
2025,24,住院,3~6,金門縣,0,2,09020
2025,24,住院,3~6,宜蘭縣,0,15,10002
2025,24,住院,3~6,新竹縣,0,6,10004
2025,24,住院,3~6,苗栗縣,0,7,10005
2025,24,住院,3~6,彰化縣,1,61,10007
2025,24,住院,3~6,南投縣,0,33,10008
2025,24,住院,3~6,雲林縣,0,5,10009
2025,24,住院,3~6,嘉義縣,0,16,10010
2025,24,住院,3~6,屏東縣,1,28,10013
2025,24,住院,3~6,台東縣,0,10,10014
2025,24,住院,3~6,花蓮縣,1,18,10015
2025,24,住院,3~6,基隆市,0,11,10017
2025,24,住院,3~6,新竹市,1,30,10018
2025,24,住院,3~6,嘉義市,0,1,10020
2025,24,住院,3~6,台北市,2,145,63000
2025,24,住院,3~6,高雄市,3,95,64000
2025,24,住院,3~6,新北市,2,104,65000
2025,24,住院,3~6,台中市,7,124,66000
2025,24,住院,3~6,台南市,0,29,67000
2025,24,住院,3~6,桃園市,0,93,68000
2025,24,住院,65+,連江縣,0,1,09007
2025,24,住院,65+,金門縣,0,38,09020
2025,24,住院,65+,宜蘭縣,2,281,10002
2025,24,住院,65+,新竹縣,0,296,10004
2025,24,住院,65+,苗栗縣,1,257,10005
2025,24,住院,65+,彰化縣,11,1346,10007
2025,24,住院,65+,南投縣,5,367,10008
2025,24,住院,65+,雲林縣,1,417,10009
2025,24,住院,65+,嘉義縣,4,550,10010
2025,24,住院,65+,屏東縣,1,426,10013
2025,24,住院,65+,台東縣,0,222,10014
2025,24,住院,65+,花蓮縣,2,402,10015
2025,24,住院,65+,澎湖縣,0,18,10016
2025,24,住院,65+,基隆市,0,361,10017
2025,24,住院,65+,新竹市,2,426,10018
2025,24,住院,65+,嘉義市,1,333,10020
2025,24,住院,65+,台北市,4,4329,63000
2025,24,住院,65+,高雄市,2,2701,64000
2025,24,住院,65+,新北市,22,2911,65000
2025,24,住院,65+,台中市,10,2808,66000
2025,24,住院,65+,台南市,3,1477,67000
2025,24,住院,65+,桃園市,2,2005,68000
2025,24,住院,7~12,宜蘭縣,1,10,10002
2025,24,住院,7~12,新竹縣,0,5,10004
2025,24,住院,7~12,苗栗縣,2,8,10005
2025,24,住院,7~12,彰化縣,14,59,10007
2025,24,住院,7~12,南投縣,0,20,10008
2025,24,住院,7~12,雲林縣,1,6,10009
2025,24,住院,7~12,嘉義縣,1,16,10010
2025,24,住院,7~12,屏東縣,4,36,10013
2025,24,住院,7~12,台東縣,0,6,10014
2025,24,住院,7~12,花蓮縣,0,4,10015
2025,24,住院,7~12,澎湖縣,0,2,10016
2025,24,住院,7~12,基隆市,0,5,10017
2025,24,住院,7~12,新竹市,2,25,10018
2025,24,住院,7~12,嘉義市,0,2,10020
2025,24,住院,7~12,台北市,4,161,63000
2025,24,住院,7~12,高雄市,7,94,64000
2025,24,住院,7~12,新北市,4,101,65000
2025,24,住院,7~12,台中市,4,103,66000
2025,24,住院,7~12,台南市,0,23,67000
2025,24,住院,7~12,桃園市,0,100,68000
2025,24,門診,0~2,連江縣,0,35,09007
2025,24,門診,0~2,金門縣,0,274,09020
2025,24,門診,0~2,宜蘭縣,14,2068,10002
2025,24,門診,0~2,新竹縣,49,3760,10004
2025,24,門診,0~2,苗栗縣,26,2251,10005
2025,24,門診,0~2,彰化縣,65,6983,10007
2025,24,門診,0~2,南投縣,69,2031,10008
2025,24,門診,0~2,雲林縣,24,3125,10009
2025,24,門診,0~2,嘉義縣,16,1359,10010
2025,24,門診,0~2,屏東縣,47,3097,10013
2025,24,門診,0~2,台東縣,16,663,10014
2025,24,門診,0~2,花蓮縣,8,1163,10015
2025,24,門診,0~2,澎湖縣,0,382,10016
2025,24,門診,0~2,基隆市,4,1424,10017
2025,24,門診,0~2,新竹市,33,3717,10018
2025,24,門診,0~2,嘉義市,28,1655,10020
2025,24,門診,0~2,台北市,50,10554,63000
2025,24,門診,0~2,高雄市,148,12523,64000
2025,24,門診,0~2,新北市,218,19092,65000
2025,24,門診,0~2,台中市,273,18046,66000
2025,24,門診,0~2,台南市,187,9034,67000
2025,24,門診,0~2,桃園市,121,15312,68000
2025,24,門診,13~15,連江縣,0,25,09007
2025,24,門診,13~15,金門縣,0,391,09020
2025,24,門診,13~15,宜蘭縣,50,1695,10002
2025,24,門診,13~15,新竹縣,138,3246,10004
2025,24,門診,13~15,苗栗縣,63,1974,10005
2025,24,門診,13~15,彰化縣,178,5982,10007
2025,24,門診,13~15,南投縣,157,2245,10008
2025,24,門診,13~15,雲林縣,108,2897,10009
2025,24,門診,13~15,嘉義縣,45,1528,10010
2025,24,門診,13~15,屏東縣,99,2952,10013
2025,24,門診,13~15,台東縣,39,666,10014
2025,24,門診,13~15,花蓮縣,57,1175,10015
2025,24,門診,13~15,澎湖縣,7,450,10016
2025,24,門診,13~15,基隆市,10,1241,10017
2025,24,門診,13~15,新竹市,146,3030,10018
2025,24,門診,13~15,嘉義市,70,1714,10020
2025,24,門診,13~15,台北市,229,11381,63000
2025,24,門診,13~15,高雄市,281,12460,64000
2025,24,門診,13~15,新北市,370,18215,65000
2025,24,門診,13~15,台中市,544,14388,66000
2025,24,門診,13~15,台南市,285,8206,67000
2025,24,門診,13~15,桃園市,310,11379,68000
2025,24,門診,16~18,連江縣,0,24,09007
2025,24,門診,16~18,金門縣,0,393,09020
2025,24,門診,16~18,宜蘭縣,28,1587,10002
2025,24,門診,16~18,新竹縣,105,2562,10004
2025,24,門診,16~18,苗栗縣,72,1658,10005
2025,24,門診,16~18,彰化縣,106,5013,10007
2025,24,門診,16~18,南投縣,74,1610,10008
2025,24,門診,16~18,雲林縣,67,2659,10009
2025,24,門診,16~18,嘉義縣,27,1395,10010
2025,24,門診,16~18,屏東縣,75,2349,10013
2025,24,門診,16~18,台東縣,11,534,10014
2025,24,門診,16~18,花蓮縣,7,1001,10015
2025,24,門診,16~18,澎湖縣,2,372,10016
2025,24,門診,16~18,基隆市,12,1149,10017
2025,24,門診,16~18,新竹市,84,2393,10018
2025,24,門診,16~18,嘉義市,93,1697,10020
2025,24,門診,16~18,台北市,107,9327,63000
2025,24,門診,16~18,高雄市,229,11118,64000
2025,24,門診,16~18,新北市,220,15114,65000
2025,24,門診,16~18,台中市,474,13389,66000
2025,24,門診,16~18,台南市,188,7436,67000
2025,24,門診,16~18,桃園市,126,9547,68000
2025,24,門診,19~24,連江縣,0,44,09007
2025,24,門診,19~24,金門縣,0,704,09020
2025,24,門診,19~24,宜蘭縣,18,2633,10002
2025,24,門診,19~24,新竹縣,50,3834,10004
2025,24,門診,19~24,苗栗縣,30,2701,10005
2025,24,門診,19~24,彰化縣,109,7483,10007
2025,24,門診,19~24,南投縣,53,2379,10008
2025,24,門診,19~24,雲林縣,55,4559,10009
2025,24,門診,19~24,嘉義縣,35,3016,10010
2025,24,門診,19~24,屏東縣,109,4750,10013
2025,24,門診,19~24,台東縣,37,1073,10014
2025,24,門診,19~24,花蓮縣,12,2167,10015
2025,24,門診,19~24,澎湖縣,0,805,10016
2025,24,門診,19~24,基隆市,4,2081,10017
2025,24,門診,19~24,新竹市,47,4295,10018
2025,24,門診,19~24,嘉義市,48,2788,10020
2025,24,門診,19~24,台北市,159,22585,63000
2025,24,門診,19~24,高雄市,254,24114,64000
2025,24,門診,19~24,新北市,227,29748,65000
2025,24,門診,19~24,台中市,364,30886,66000
2025,24,門診,19~24,台南市,174,14880,67000
2025,24,門診,19~24,桃園市,162,18416,68000
2025,24,門診,25~64,連江縣,1,946,09007
2025,24,門診,25~64,金門縣,2,8941,09020
2025,24,門診,25~64,宜蘭縣,176,49237,10002
2025,24,門診,25~64,新竹縣,440,68493,10004
2025,24,門診,25~64,苗栗縣,373,50621,10005
2025,24,門診,25~64,彰化縣,1031,143672,10007
2025,24,門診,25~64,南投縣,562,48131,10008
2025,24,門診,25~64,雲林縣,418,70004,10009
2025,24,門診,25~64,嘉義縣,282,48673,10010
2025,24,門診,25~64,屏東縣,744,80468,10013
2025,24,門診,25~64,台東縣,264,20407,10014
2025,24,門診,25~64,花蓮縣,121,33304,10015
2025,24,門診,25~64,澎湖縣,7,13698,10016
2025,24,門診,25~64,基隆市,83,46908,10017
2025,24,門診,25~64,新竹市,696,71070,10018
2025,24,門診,25~64,嘉義市,453,47858,10020
2025,24,門診,25~64,台北市,1337,378886,63000
2025,24,門診,25~64,高雄市,2192,402698,64000
2025,24,門診,25~64,新北市,2414,493938,65000
2025,24,門診,25~64,台中市,2768,421999,66000
2025,24,門診,25~64,台南市,1553,254312,67000
2025,24,門診,25~64,桃園市,1350,318769,68000
2025,24,門診,3~6,連江縣,0,53,09007
2025,24,門診,3~6,金門縣,0,596,09020
2025,24,門診,3~6,宜蘭縣,22,4230,10002
2025,24,門診,3~6,新竹縣,141,7070,10004
2025,24,門診,3~6,苗栗縣,99,4872,10005
2025,24,門診,3~6,彰化縣,157,13405,10007
2025,24,門診,3~6,南投縣,153,4423,10008
2025,24,門診,3~6,雲林縣,64,6569,10009
2025,24,門診,3~6,嘉義縣,31,2913,10010
2025,24,門診,3~6,屏東縣,104,6286,10013
2025,24,門診,3~6,台東縣,20,1305,10014
2025,24,門診,3~6,花蓮縣,16,2319,10015
2025,24,門診,3~6,澎湖縣,0,884,10016
2025,24,門診,3~6,基隆市,11,2756,10017
2025,24,門診,3~6,新竹市,93,7059,10018
2025,24,門診,3~6,嘉義市,71,3351,10020
2025,24,門診,3~6,台北市,200,19560,63000
2025,24,門診,3~6,高雄市,319,25572,64000
2025,24,門診,3~6,新北市,484,40049,65000
2025,24,門診,3~6,台中市,700,34522,66000
2025,24,門診,3~6,台南市,316,18807,67000
2025,24,門診,3~6,桃園市,269,27851,68000
2025,24,門診,65+,連江縣,0,502,09007
2025,24,門診,65+,金門縣,0,5878,09020
2025,24,門診,65+,宜蘭縣,45,38957,10002
2025,24,門診,65+,新竹縣,48,27444,10004
2025,24,門診,65+,苗栗縣,103,34788,10005
2025,24,門診,65+,彰化縣,345,93906,10007
2025,24,門診,65+,南投縣,92,37963,10008
2025,24,門診,65+,雲林縣,114,49225,10009
2025,24,門診,65+,嘉義縣,143,43239,10010
2025,24,門診,65+,屏東縣,222,62955,10013
2025,24,門診,65+,台東縣,121,15587,10014
2025,24,門診,65+,花蓮縣,61,25700,10015
2025,24,門診,65+,澎湖縣,3,10807,10016
2025,24,門診,65+,基隆市,23,37256,10017
2025,24,門診,65+,新竹市,102,28607,10018
2025,24,門診,65+,嘉義市,109,29221,10020
2025,24,門診,65+,台北市,378,268223,63000
2025,24,門診,65+,高雄市,613,261811,64000
2025,24,門診,65+,新北市,571,271684,65000
2025,24,門診,65+,台中市,647,220932,66000
2025,24,門診,65+,台南市,307,152568,67000
2025,24,門診,65+,桃園市,280,155868,68000
2025,24,門診,7~12,連江縣,0,69,09007
2025,24,門診,7~12,金門縣,0,916,09020
2025,24,門診,7~12,宜蘭縣,71,4614,10002
2025,24,門診,7~12,新竹縣,259,8178,10004
2025,24,門診,7~12,苗栗縣,141,5255,10005
2025,24,門診,7~12,彰化縣,325,15112,10007
2025,24,門診,7~12,南投縣,213,5027,10008
2025,24,門診,7~12,雲林縣,151,6933,10009
2025,24,門診,7~12,嘉義縣,110,3707,10010
2025,24,門診,7~12,屏東縣,207,7565,10013
2025,24,門診,7~12,台東縣,47,1592,10014
2025,24,門診,7~12,花蓮縣,37,2812,10015
2025,24,門診,7~12,澎湖縣,1,933,10016
2025,24,門診,7~12,基隆市,11,3243,10017
2025,24,門診,7~12,新竹市,291,8392,10018
2025,24,門診,7~12,嘉義市,173,4055,10020
2025,24,門診,7~12,台北市,402,26450,63000
2025,24,門診,7~12,高雄市,708,32891,64000
2025,24,門診,7~12,新北市,937,47094,65000
2025,24,門診,7~12,台中市,1028,39244,66000
2025,24,門診,7~12,台南市,597,21948,67000
2025,24,門診,7~12,桃園市,545,30925,68000
2025,25,住院,0~2,金門縣,0,2,09020
2025,25,住院,0~2,宜蘭縣,0,18,10002
2025,25,住院,0~2,新竹縣,1,16,10004
2025,25,住院,0~2,苗栗縣,0,9,10005
2025,25,住院,0~2,彰化縣,2,106,10007
2025,25,住院,0~2,南投縣,1,20,10008
2025,25,住院,0~2,雲林縣,0,6,10009
2025,25,住院,0~2,嘉義縣,3,28,10010
2025,25,住院,0~2,屏東縣,1,43,10013
2025,25,住院,0~2,台東縣,0,13,10014
2025,25,住院,0~2,花蓮縣,0,27,10015
2025,25,住院,0~2,基隆市,0,11,10017
2025,25,住院,0~2,新竹市,0,56,10018
2025,25,住院,0~2,嘉義市,0,8,10020
2025,25,住院,0~2,台北市,0,175,63000
2025,25,住院,0~2,高雄市,3,142,64000
2025,25,住院,0~2,新北市,10,192,65000
2025,25,住院,0~2,台中市,2,144,66000
2025,25,住院,0~2,台南市,0,43,67000
2025,25,住院,0~2,桃園市,3,105,68000
2025,25,住院,13~15,金門縣,0,1,09020
2025,25,住院,13~15,宜蘭縣,0,2,10002
2025,25,住院,13~15,新竹縣,0,6,10004
2025,25,住院,13~15,苗栗縣,2,11,10005
2025,25,住院,13~15,彰化縣,0,25,10007
2025,25,住院,13~15,南投縣,0,9,10008
2025,25,住院,13~15,雲林縣,0,6,10009
2025,25,住院,13~15,嘉義縣,0,7,10010
2025,25,住院,13~15,屏東縣,1,5,10013
2025,25,住院,13~15,花蓮縣,1,6,10015
2025,25,住院,13~15,基隆市,0,3,10017
2025,25,住院,13~15,新竹市,0,9,10018
2025,25,住院,13~15,嘉義市,0,4,10020
2025,25,住院,13~15,台北市,0,90,63000
2025,25,住院,13~15,高雄市,4,59,64000
2025,25,住院,13~15,新北市,0,22,65000
2025,25,住院,13~15,台中市,1,50,66000
2025,25,住院,13~15,台南市,0,11,67000
2025,25,住院,13~15,桃園市,1,44,68000
2025,25,住院,16~18,宜蘭縣,0,4,10002
2025,25,住院,16~18,新竹縣,0,4,10004
2025,25,住院,16~18,苗栗縣,2,7,10005
2025,25,住院,16~18,彰化縣,0,18,10007
2025,25,住院,16~18,南投縣,0,3,10008
2025,25,住院,16~18,雲林縣,0,4,10009
2025,25,住院,16~18,嘉義縣,0,4,10010
2025,25,住院,16~18,屏東縣,1,5,10013
2025,25,住院,16~18,台東縣,0,4,10014
2025,25,住院,16~18,花蓮縣,0,1,10015
2025,25,住院,16~18,澎湖縣,0,1,10016
2025,25,住院,16~18,基隆市,0,5,10017
2025,25,住院,16~18,新竹市,0,15,10018
2025,25,住院,16~18,嘉義市,0,8,10020
2025,25,住院,16~18,台北市,0,70,63000
2025,25,住院,16~18,高雄市,1,60,64000
2025,25,住院,16~18,新北市,1,46,65000
2025,25,住院,16~18,台中市,2,67,66000
2025,25,住院,16~18,台南市,0,15,67000
2025,25,住院,16~18,桃園市,0,29,68000
2025,25,住院,19~24,金門縣,0,1,09020
2025,25,住院,19~24,宜蘭縣,0,11,10002
2025,25,住院,19~24,新竹縣,0,16,10004
2025,25,住院,19~24,苗栗縣,0,15,10005
2025,25,住院,19~24,彰化縣,1,58,10007
2025,25,住院,19~24,南投縣,0,9,10008
2025,25,住院,19~24,雲林縣,0,18,10009
2025,25,住院,19~24,嘉義縣,0,27,10010
2025,25,住院,19~24,屏東縣,0,14,10013
2025,25,住院,19~24,台東縣,0,4,10014
2025,25,住院,19~24,花蓮縣,0,22,10015
2025,25,住院,19~24,澎湖縣,0,2,10016
2025,25,住院,19~24,基隆市,0,8,10017
2025,25,住院,19~24,新竹市,0,17,10018
2025,25,住院,19~24,嘉義市,0,9,10020
2025,25,住院,19~24,台北市,0,156,63000
2025,25,住院,19~24,高雄市,1,145,64000
2025,25,住院,19~24,新北市,0,119,65000
2025,25,住院,19~24,台中市,1,192,66000
2025,25,住院,19~24,台南市,0,48,67000
2025,25,住院,19~24,桃園市,0,131,68000
2025,25,住院,25~64,金門縣,0,45,09020
2025,25,住院,25~64,宜蘭縣,0,345,10002
2025,25,住院,25~64,新竹縣,0,487,10004
2025,25,住院,25~64,苗栗縣,1,240,10005
2025,25,住院,25~64,彰化縣,6,1375,10007
2025,25,住院,25~64,南投縣,0,241,10008
2025,25,住院,25~64,雲林縣,2,400,10009
2025,25,住院,25~64,嘉義縣,2,548,10010
2025,25,住院,25~64,屏東縣,0,458,10013
2025,25,住院,25~64,台東縣,0,235,10014
2025,25,住院,25~64,花蓮縣,0,381,10015
2025,25,住院,25~64,澎湖縣,0,35,10016
2025,25,住院,25~64,基隆市,0,316,10017
2025,25,住院,25~64,新竹市,0,570,10018
2025,25,住院,25~64,嘉義市,0,380,10020
2025,25,住院,25~64,台北市,2,4934,63000
2025,25,住院,25~64,高雄市,4,3497,64000
2025,25,住院,25~64,新北市,14,3397,65000
2025,25,住院,25~64,台中市,11,4272,66000
2025,25,住院,25~64,台南市,0,1694,67000
2025,25,住院,25~64,桃園市,3,2891,68000
2025,25,住院,3~6,宜蘭縣,0,15,10002
2025,25,住院,3~6,新竹縣,1,10,10004
2025,25,住院,3~6,苗栗縣,1,11,10005
2025,25,住院,3~6,彰化縣,5,65,10007
2025,25,住院,3~6,南投縣,1,29,10008
2025,25,住院,3~6,雲林縣,1,4,10009
