確定病名,個案研判日,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
19CVS,2024-06-29,台中市,清水區,M,0,50~54,1,66000,66000120
19CVS,2024-06-29,台中市,烏日區,M,0,65~69,1,66000,66000230
19CVS,2024-06-29,台中市,西區,M,0,70+,1,66000,66000040
19CVS,2024-06-29,台中市,西屯區,M,0,65~69,1,66000,66000060
19CVS,2024-06-29,台中市,西屯區,F,0,70+,1,66000,66000060
19CVS,2024-06-29,台中市,龍井區,M,0,60~64,1,66000,66000250
19CVS,2024-06-29,台南市,六甲區,M,0,60~64,1,67000,67000090
19CVS,2024-06-29,台南市,大內區,F,0,55~59,1,67000,67000110
19CVS,2024-06-29,台南市,安南區,M,0,60~64,1,67000,67000350
19CVS,2024-06-29,台南市,安定區,M,0,70+,1,67000,67000210
19CVS,2024-06-29,台南市,永康區,F,0,70+,1,67000,67000310
19CVS,2024-06-29,台南市,麻豆區,M,0,70+,1,67000,67000070
19CVS,2024-06-29,桃園市,中壢區,F,0,70+,1,68000,68000020
19CVS,2024-06-29,桃園市,八德區,F,0,70+,1,68000,68000080
19CVS,2024-06-29,桃園市,蘆竹區,F,0,70+,1,68000,68000050
19CVS,2024-06-29,桃園市,龜山區,M,0,70+,2,68000,68000070
19CVS,2024-06-30,彰化縣,芬園鄉,M,0,70+,1,10007,10007090
19CVS,2024-06-30,彰化縣,花壇鄉,M,0,70+,1,10007,10007080
19CVS,2024-06-30,南投縣,南投市,F,0,70+,1,10008,10008010
19CVS,2024-06-30,雲林縣,古坑鄉,M,0,70+,1,10009,10009070
19CVS,2024-06-30,雲林縣,四湖鄉,M,0,70+,1,10009,10009180
19CVS,2024-06-30,雲林縣,斗六市,M,0,70+,1,10009,10009010
19CVS,2024-06-30,雲林縣,莿桐鄉,F,0,70+,1,10009,10009090
19CVS,2024-06-30,嘉義縣,六腳鄉,M,0,60~64,1,10010,10010080
19CVS,2024-06-30,嘉義縣,新港鄉,F,0,70+,1,10010,10010070
19CVS,2024-06-30,嘉義縣,義竹鄉,F,0,70+,1,10010,10010100
19CVS,2024-06-30,屏東縣,佳冬鄉,M,0,70+,1,10013,10013210
19CVS,2024-06-30,屏東縣,屏東市,M,0,70+,1,10013,10013010
19CVS,2024-06-30,屏東縣,新園鄉,F,0,70+,1,10013,10013170
19CVS,2024-06-30,基隆市,信義區,M,0,70+,1,10017,10017070
19CVS,2024-06-30,台北市,士林區,F,0,70+,1,63000,63000110
19CVS,2024-06-30,台北市,大安區,F,0,70+,1,63000,63000030
19CVS,2024-06-30,台北市,大安區,M,0,70+,1,63000,63000030
19CVS,2024-06-30,台北市,文山區,F,0,70+,1,63000,63000080
19CVS,2024-06-30,台北市,文山區,F,0,70+,1,63000,63000081
19CVS,2024-06-30,台北市,文山區,F,0,70+,1,63000,63000082
19CVS,2024-06-30,台北市,松山區,M,0,70+,2,63000,63000010
19CVS,2024-06-30,台北市,萬華區,M,0,60~64,1,63000,63000070
19CVS,2024-06-30,台北市,萬華區,M,0,60~64,1,63000,63000071
19CVS,2024-06-30,台北市,萬華區,M,0,60~64,1,63000,63000072
19CVS,2024-06-30,台北市,萬華區,M,0,70+,1,63000,63000070
19CVS,2024-06-30,台北市,萬華區,M,0,70+,1,63000,63000071
19CVS,2024-06-30,台北市,萬華區,M,0,70+,1,63000,63000072
19CVS,2024-06-30,高雄市,左營區,F,0,60~64,1,64000,64000030
19CVS,2024-06-30,高雄市,左營區,M,0,65~69,1,64000,64000030
19CVS,2024-06-30,高雄市,左營區,F,0,70+,1,64000,64000030
19CVS,2024-06-30,高雄市,左營區,M,0,70+,1,64000,64000030
19CVS,2024-06-30,高雄市,旗山區,F,0,5~9,1,64000,64000300
19CVS,2024-06-30,高雄市,鳳山區,F,0,70+,1,64000,64000120
19CVS,2024-06-30,新北市,五股區,M,0,65~69,1,65000,65000150
19CVS,2024-06-30,新北市,八里區,M,0,70+,1,65000,65000230
19CVS,2024-06-30,新北市,新店區,F,0,70+,1,65000,65000060
19CVS,2024-06-30,台中市,北屯區,M,0,70+,1,66000,66000080
19CVS,2024-06-30,台中市,外埔區,F,0,60~64,1,66000,66000210
19CVS,2024-06-30,台中市,外埔區,M,0,70+,1,66000,66000210
19CVS,2024-06-30,台中市,梧棲區,F,0,70+,1,66000,66000140
19CVS,2024-06-30,台中市,梧棲區,M,0,70+,1,66000,66000140
19CVS,2024-06-30,台中市,西區,F,0,70+,1,66000,66000040
19CVS,2024-06-30,台南市,南區,M,0,45~49,1,67000,67000330
19CVS,2024-06-30,台南市,安南區,F,0,70+,1,67000,67000350
19CVS,2024-06-30,台南市,新化區,M,0,20~24,1,67000,67000180
19CVS,2024-06-30,台南市,新化區,M,0,60~64,1,67000,67000180
19CVS,2024-06-30,台南市,新化區,F,0,70+,1,67000,67000180
19CVS,2024-06-30,台南市,新市區,F,0,70+,1,67000,67000200
19CVS,2024-06-30,台南市,東區,F,0,70+,1,67000,67000320
19CVS,2024-06-30,台南市,東區,M,0,70+,1,67000,67000320
19CVS,2024-06-30,台南市,歸仁區,M,0,65~69,1,67000,67000280
19CVS,2024-06-30,台南市,鹽水區,F,0,70+,1,67000,67000020
19CVS,2024-06-30,桃園市,大園區,M,0,70+,1,68000,68000060
19CVS,2024-06-30,桃園市,復興區,M,0,50~54,1,68000,68000130
19CVS,2024-06-30,桃園市,桃園區,F,0,70+,1,68000,68000010
19CVS,2024-06-30,桃園市,蘆竹區,M,0,70+,1,68000,68000050
19CVS,2024-06-30,桃園市,龍潭區,M,0,65~69,1,68000,68000090
19CVS,2024-06-30,桃園市,龜山區,M,0,15~19,1,68000,68000070
19CVS,2024-06-30,桃園市,龜山區,M,0,70+,1,68000,68000070
19CVS,2024-07-01,宜蘭縣,五結鄉,M,0,65~69,1,10002,10002090
19CVS,2024-07-01,宜蘭縣,員山鄉,M,0,60~64,1,10002,10002070
19CVS,2024-07-01,宜蘭縣,宜蘭市,F,0,70+,1,10002,10002010
19CVS,2024-07-01,宜蘭縣,礁溪鄉,M,0,45~49,1,10002,10002050
19CVS,2024-07-01,宜蘭縣,礁溪鄉,M,0,65~69,1,10002,10002050
19CVS,2024-07-01,宜蘭縣,羅東鎮,F,0,70+,1,10002,10002020
19CVS,2024-07-01,新竹縣,北埔鄉,M,0,70+,1,10004,10004090
19CVS,2024-07-01,新竹縣,寶山鄉,M,1,55~59,1,10004,10004100
19CVS,2024-07-01,新竹縣,寶山鄉,M,0,65~69,1,10004,10004100
19CVS,2024-07-01,新竹縣,新豐鄉,M,0,55~59,1,10004,10004060
19CVS,2024-07-01,新竹縣,湖口鄉,M,0,65~69,1,10004,10004050
19CVS,2024-07-01,新竹縣,竹北市,F,0,70+,1,10004,10004010
19CVS,2024-07-01,苗栗縣,三義鄉,M,0,70+,1,10005,10005130
19CVS,2024-07-01,苗栗縣,大湖鄉,F,0,70+,1,10005,10005080
19CVS,2024-07-01,苗栗縣,頭屋鄉,M,0,70+,1,10005,10005120
19CVS,2024-07-01,彰化縣,員林市,M,0,70+,2,10007,10007100
19CVS,2024-07-01,彰化縣,大村鄉,M,0,70+,2,10007,10007130
19CVS,2024-07-01,彰化縣,彰化市,M,0,70+,1,10007,10007010
19CVS,2024-07-01,彰化縣,永靖鄉,F,0,70+,1,10007,10007160
19CVS,2024-07-01,彰化縣,花壇鄉,M,0,70+,1,10007,10007080
19CVS,2024-07-01,彰化縣,芳苑鄉,F,0,70+,1,10007,10007230
19CVS,2024-07-01,彰化縣,芳苑鄉,M,0,70+,1,10007,10007230
19CVS,2024-07-01,南投縣,中寮鄉,F,0,70+,1,10008,10008080
19CVS,2024-07-01,南投縣,仁愛鄉,M,0,55~59,1,10008,10008130
19CVS,2024-07-01,南投縣,南投市,F,0,70+,1,10008,10008010
19CVS,2024-07-01,南投縣,名間鄉,M,0,70+,1,10008,10008060
19CVS,2024-07-01,南投縣,國姓鄉,M,0,70+,1,10008,10008100
19CVS,2024-07-01,南投縣,水里鄉,F,0,70+,3,10008,10008110
19CVS,2024-07-01,南投縣,竹山鎮,F,0,60~64,1,10008,10008040
19CVS,2024-07-01,雲林縣,崙背鄉,M,0,70+,1,10009,10009120
19CVS,2024-07-01,雲林縣,斗南鎮,F,0,70+,1,10009,10009020
19CVS,2024-07-01,雲林縣,虎尾鎮,M,0,70+,1,10009,10009030
19CVS,2024-07-01,雲林縣,西螺鎮,M,0,70+,1,10009,10009040
19CVS,2024-07-01,雲林縣,麥寮鄉,F,0,70+,1,10009,10009130
19CVS,2024-07-01,嘉義縣,中埔鄉,M,0,70+,1,10010,10010130
19CVS,2024-07-01,嘉義縣,大林鎮,F,0,70+,1,10010,10010040
19CVS,2024-07-01,嘉義縣,布袋鎮,M,0,70+,1,10010,10010030
19CVS,2024-07-01,嘉義縣,朴子市,F,0,70+,2,10010,10010020
19CVS,2024-07-01,嘉義縣,東石鄉,F,0,70+,1,10010,10010090
19CVS,2024-07-01,嘉義縣,梅山鄉,M,0,70+,1,10010,10010150
19CVS,2024-07-01,嘉義縣,民雄鄉,F,0,65~69,1,10010,10010050
19CVS,2024-07-01,嘉義縣,民雄鄉,M,0,65~69,1,10010,10010050
19CVS,2024-07-01,嘉義縣,義竹鄉,M,0,55~59,1,10010,10010100
19CVS,2024-07-01,嘉義縣,義竹鄉,M,0,70+,1,10010,10010100
19CVS,2024-07-01,屏東縣,內埔鄉,M,0,65~69,1,10013,10013130
19CVS,2024-07-01,屏東縣,屏東市,F,0,70+,2,10013,10013010
19CVS,2024-07-01,屏東縣,屏東市,M,0,70+,1,10013,10013010
19CVS,2024-07-01,屏東縣,東港鎮,M,0,70+,1,10013,10013030
19CVS,2024-07-01,屏東縣,林邊鄉,F,0,65~69,1,10013,10013190
19CVS,2024-07-01,屏東縣,琉球鄉,M,0,70+,1,10013,10013220
19CVS,2024-07-01,屏東縣,竹田鄉,F,0,70+,1,10013,10013140
19CVS,2024-07-01,屏東縣,長治鄉,M,0,70+,1,10013,10013060
19CVS,2024-07-01,屏東縣,麟洛鄉,F,0,70+,1,10013,10013070
19CVS,2024-07-01,台東縣,台東市,F,0,70+,1,10014,10014010
19CVS,2024-07-01,花蓮縣,壽豐鄉,F,0,70+,1,10015,10015060
19CVS,2024-07-01,花蓮縣,花蓮市,M,0,70+,1,10015,10015010
19CVS,2024-07-01,澎湖縣,湖西鄉,M,0,65~69,1,10016,10016020
19CVS,2024-07-01,基隆市,七堵區,M,0,70+,1,10017,10017020
19CVS,2024-07-01,基隆市,中正區,F,0,70+,1,10017,10017010
19CVS,2024-07-01,新竹市,東區,M,0,60~64,1,10018,10018010
19CVS,2024-07-01,新竹市,東區,F,0,70+,1,10018,10018010
19CVS,2024-07-01,新竹市,東區,M,0,70+,2,10018,10018010
19CVS,2024-07-01,嘉義市,東區,F,0,10~14,1,10020,10020010
19CVS,2024-07-01,嘉義市,西區,F,0,65~69,1,10020,10020020
19CVS,2024-07-01,嘉義市,西區,F,0,70+,1,10020,10020020
19CVS,2024-07-01,嘉義市,西區,M,0,70+,2,10020,10020020
19CVS,2024-07-01,台北市,中正區,M,0,55~59,1,63000,63000050
19CVS,2024-07-01,台北市,中正區,M,0,70+,1,63000,63000050
19CVS,2024-07-01,台北市,信義區,F,0,70+,1,63000,63000020
19CVS,2024-07-01,台北市,信義區,M,0,70+,1,63000,63000020
19CVS,2024-07-01,台北市,內湖區,F,0,70+,2,63000,63000100
19CVS,2024-07-01,台北市,北投區,M,0,60~64,1,63000,63000120
19CVS,2024-07-01,台北市,北投區,F,0,70+,1,63000,63000120
19CVS,2024-07-01,台北市,士林區,M,0,65~69,1,63000,63000110
19CVS,2024-07-01,台北市,士林區,F,0,70+,1,63000,63000110
19CVS,2024-07-01,台北市,士林區,M,0,70+,1,63000,63000110
19CVS,2024-07-01,台北市,文山區,M,0,70+,1,63000,63000080
19CVS,2024-07-01,台北市,文山區,M,0,70+,1,63000,63000081
19CVS,2024-07-01,台北市,文山區,M,0,70+,1,63000,63000082
19CVS,2024-07-01,台北市,松山區,F,0,70+,1,63000,63000010
19CVS,2024-07-01,台北市,松山區,M,0,70+,1,63000,63000010
19CVS,2024-07-01,台北市,萬華區,M,0,70+,1,63000,63000070
19CVS,2024-07-01,台北市,萬華區,M,0,70+,1,63000,63000071
19CVS,2024-07-01,台北市,萬華區,M,0,70+,1,63000,63000072
19CVS,2024-07-01,高雄市,三民區,M,0,65~69,1,64000,64000050
19CVS,2024-07-01,高雄市,三民區,M,0,65~69,1,64000,64000051
19CVS,2024-07-01,高雄市,三民區,M,0,65~69,1,64000,64000052
19CVS,2024-07-01,高雄市,三民區,F,0,70+,4,64000,64000050
19CVS,2024-07-01,高雄市,三民區,F,0,70+,4,64000,64000051
19CVS,2024-07-01,高雄市,三民區,F,0,70+,4,64000,64000052
19CVS,2024-07-01,高雄市,三民區,M,0,70+,2,64000,64000050
19CVS,2024-07-01,高雄市,三民區,M,0,70+,2,64000,64000051
19CVS,2024-07-01,高雄市,三民區,M,0,70+,2,64000,64000052
19CVS,2024-07-01,高雄市,仁武區,M,0,70+,2,64000,64000170
19CVS,2024-07-01,高雄市,前鎮區,M,0,55~59,1,64000,64000090
19CVS,2024-07-01,高雄市,前鎮區,F,0,70+,1,64000,64000090
19CVS,2024-07-01,高雄市,前鎮區,M,0,70+,3,64000,64000090
19CVS,2024-07-01,高雄市,大社區,M,0,70+,1,64000,64000160
19CVS,2024-07-01,高雄市,小港區,M,0,60~64,1,64000,64000110
19CVS,2024-07-01,高雄市,小港區,F,0,70+,1,64000,64000110
19CVS,2024-07-01,高雄市,左營區,F,0,70+,2,64000,64000030
19CVS,2024-07-01,高雄市,左營區,M,0,70+,1,64000,64000030
19CVS,2024-07-01,高雄市,新興區,F,0,70+,1,64000,64000060
19CVS,2024-07-01,高雄市,旗山區,F,0,70+,1,64000,64000300
19CVS,2024-07-01,高雄市,旗津區,M,0,70+,1,64000,64000100
19CVS,2024-07-01,高雄市,林園區,M,0,70+,1,64000,64000130
19CVS,2024-07-01,高雄市,梓官區,M,0,55~59,1,64000,64000290
19CVS,2024-07-01,高雄市,橋頭區,M,0,70+,1,64000,64000200
19CVS,2024-07-01,高雄市,甲仙區,M,0,70+,1,64000,64000330
19CVS,2024-07-01,高雄市,美濃區,F,0,70+,1,64000,64000310
19CVS,2024-07-01,高雄市,苓雅區,M,0,65~69,1,64000,64000080
19CVS,2024-07-01,高雄市,路竹區,M,0,70+,1,64000,64000240
19CVS,2024-07-01,高雄市,鳳山區,F,0,45~49,1,64000,64000120
19CVS,2024-07-01,高雄市,鳳山區,M,0,5~9,1,64000,64000120
19CVS,2024-07-01,高雄市,鳳山區,M,0,65~69,1,64000,64000120
19CVS,2024-07-01,高雄市,鼓山區,M,0,70+,1,64000,64000020
19CVS,2024-07-01,新北市,三峽區,M,0,60~64,1,65000,65000090
19CVS,2024-07-01,新北市,三峽區,M,0,70+,3,65000,65000090
19CVS,2024-07-01,新北市,三重區,M,0,60~64,1,65000,65000020
19CVS,2024-07-01,新北市,三重區,M,0,70+,3,65000,65000020
19CVS,2024-07-01,新北市,中和區,M,0,50~54,1,65000,65000030
19CVS,2024-07-01,新北市,中和區,F,0,70+,4,65000,65000030
19CVS,2024-07-01,新北市,新店區,M,0,60~64,2,65000,65000060
19CVS,2024-07-01,新北市,新店區,M,0,65~69,2,65000,65000060
19CVS,2024-07-01,新北市,新店區,M,0,70+,2,65000,65000060
19CVS,2024-07-01,新北市,新莊區,M,0,45~49,1,65000,65000050
19CVS,2024-07-01,新北市,新莊區,M,0,50~54,1,65000,65000050
19CVS,2024-07-01,新北市,新莊區,F,0,55~59,1,65000,65000050
19CVS,2024-07-01,新北市,新莊區,F,0,65~69,1,65000,65000050
19CVS,2024-07-01,新北市,新莊區,M,0,65~69,1,65000,65000050
19CVS,2024-07-01,新北市,新莊區,F,0,70+,3,65000,65000050
19CVS,2024-07-01,新北市,新莊區,M,0,70+,2,65000,65000050
19CVS,2024-07-01,新北市,板橋區,M,0,45~49,1,65000,65000010
19CVS,2024-07-01,新北市,板橋區,M,0,60~64,2,65000,65000010
19CVS,2024-07-01,新北市,板橋區,F,0,65~69,1,65000,65000010
19CVS,2024-07-01,新北市,板橋區,M,0,65~69,1,65000,65000010
19CVS,2024-07-01,新北市,板橋區,F,0,70+,1,65000,65000010
19CVS,2024-07-01,新北市,板橋區,M,0,70+,5,65000,65000010
19CVS,2024-07-01,新北市,樹林區,F,0,70+,1,65000,65000070
19CVS,2024-07-01,新北市,永和區,M,0,50~54,1,65000,65000040
19CVS,2024-07-01,新北市,永和區,M,0,60~64,1,65000,65000040
19CVS,2024-07-01,新北市,永和區,F,0,70+,1,65000,65000040
19CVS,2024-07-01,新北市,永和區,M,0,70+,2,65000,65000040
19CVS,2024-07-01,新北市,泰山區,M,0,70+,2,65000,65000160
19CVS,2024-07-01,新北市,淡水區,F,0,45~49,1,65000,65000100
19CVS,2024-07-01,新北市,淡水區,M,0,70+,1,65000,65000100
19CVS,2024-07-01,新北市,瑞芳區,M,0,70+,1,65000,65000120
19CVS,2024-07-01,新北市,蘆洲區,F,0,55~59,1,65000,65000140
19CVS,2024-07-01,新北市,蘆洲區,M,0,65~69,1,65000,65000140
19CVS,2024-07-01,新北市,蘆洲區,F,0,70+,3,65000,65000140
19CVS,2024-07-01,新北市,鶯歌區,F,0,70+,1,65000,65000080
19CVS,2024-07-01,台中市,北屯區,F,0,70+,1,66000,66000080
19CVS,2024-07-01,台中市,南屯區,F,0,70+,2,66000,66000070
19CVS,2024-07-01,台中市,大甲區,M,0,70+,2,66000,66000110
19CVS,2024-07-01,台中市,大肚區,M,0,70+,1,66000,66000240
19CVS,2024-07-01,台中市,大里區,M,0,70+,1,66000,66000280
19CVS,2024-07-01,台中市,大雅區,M,0,35~39,1,66000,66000180
19CVS,2024-07-01,台中市,大雅區,F,0,70+,1,66000,66000180
19CVS,2024-07-01,台中市,太平區,M,0,60~64,1,66000,66000270
19CVS,2024-07-01,台中市,太平區,F,0,65~69,1,66000,66000270
19CVS,2024-07-01,台中市,太平區,M,0,70+,5,66000,66000270
19CVS,2024-07-01,台中市,沙鹿區,M,0,50~54,1,66000,66000130
19CVS,2024-07-01,台中市,清水區,F,0,70+,1,66000,66000120
19CVS,2024-07-01,台中市,西區,M,0,70+,3,66000,66000040
19CVS,2024-07-01,台中市,西屯區,F,0,15~19,1,66000,66000060
19CVS,2024-07-01,台中市,西屯區,F,0,70+,1,66000,66000060
19CVS,2024-07-01,台中市,西屯區,M,0,70+,1,66000,66000060
19CVS,2024-07-01,台中市,豐原區,M,0,70+,1,66000,66000090
19CVS,2024-07-01,台中市,霧峰區,F,0,70+,1,66000,66000260
19CVS,2024-07-01,台中市,龍井區,F,0,70+,1,66000,66000250
19CVS,2024-07-01,台南市,下營區,M,0,70+,1,67000,67000080
19CVS,2024-07-01,台南市,中西區,M,0,60~64,1,67000,67000370
19CVS,2024-07-01,台南市,北區,M,0,70+,1,67000,67000340
19CVS,2024-07-01,台南市,南區,F,0,70+,1,67000,67000330
19CVS,2024-07-01,台南市,南區,M,0,70+,1,67000,67000330
19CVS,2024-07-01,台南市,安南區,F,0,60~64,1,67000,67000350
19CVS,2024-07-01,台南市,山上區,M,0,70+,1,67000,67000220
19CVS,2024-07-01,台南市,新化區,M,0,60~64,1,67000,67000180
19CVS,2024-07-01,台南市,東區,F,0,60~64,1,67000,67000320
19CVS,2024-07-01,台南市,東區,M,0,70+,1,67000,67000320
19CVS,2024-07-01,台南市,楠西區,M,0,70+,1,67000,67000240
19CVS,2024-07-01,台南市,歸仁區,F,0,70+,1,67000,67000280
19CVS,2024-07-01,台南市,關廟區,M,0,70+,1,67000,67000290
19CVS,2024-07-01,桃園市,中壢區,F,0,70+,1,68000,68000020
19CVS,2024-07-01,桃園市,中壢區,M,0,70+,3,68000,68000020
19CVS,2024-07-01,桃園市,八德區,M,0,70+,1,68000,68000080
19CVS,2024-07-01,桃園市,平鎮區,M,0,70+,2,68000,68000100
19CVS,2024-07-01,桃園市,桃園區,F,0,70+,3,68000,68000010
19CVS,2024-07-01,桃園市,桃園區,M,0,70+,2,68000,68000010
19CVS,2024-07-01,桃園市,楊梅區,M,0,65~69,1,68000,68000040
19CVS,2024-07-01,桃園市,蘆竹區,F,0,70+,1,68000,68000050
19CVS,2024-07-01,桃園市,龍潭區,F,0,70+,2,68000,68000090
19CVS,2024-07-02,金門縣,金寧鄉,M,0,45~49,1,09020,09020040
19CVS,2024-07-02,宜蘭縣,三星鄉,F,0,70+,1,10002,10002100
19CVS,2024-07-02,宜蘭縣,員山鄉,M,0,70+,1,10002,10002070
19CVS,2024-07-02,宜蘭縣,宜蘭市,M,0,70+,1,10002,10002010
19CVS,2024-07-02,新竹縣,新埔鎮,F,0,70+,1,10004,10004030
19CVS,2024-07-02,新竹縣,竹北市,F,0,65~69,1,10004,10004010
19CVS,2024-07-02,新竹縣,芎林鄉,M,0,70+,1,10004,10004070
19CVS,2024-07-02,苗栗縣,苗栗市,F,0,65~69,1,10005,10005010
19CVS,2024-07-02,苗栗縣,苗栗市,F,0,70+,1,10005,10005010
19CVS,2024-07-02,苗栗縣,通霄鎮,M,0,70+,1,10005,10005030
19CVS,2024-07-02,苗栗縣,頭屋鄉,M,0,70+,1,10005,10005120
19CVS,2024-07-02,彰化縣,線西鄉,M,0,70+,1,10007,10007040
19CVS,2024-07-02,彰化縣,芳苑鄉,F,0,70+,1,10007,10007230
19CVS,2024-07-02,南投縣,南投市,M,0,70+,1,10008,10008010
19CVS,2024-07-02,南投縣,國姓鄉,F,0,70+,1,10008,10008100
19CVS,2024-07-02,南投縣,埔里鎮,M,0,55~59,1,10008,10008020
19CVS,2024-07-02,南投縣,埔里鎮,M,0,65~69,1,10008,10008020
19CVS,2024-07-02,南投縣,埔里鎮,F,0,70+,2,10008,10008020
19CVS,2024-07-02,南投縣,草屯鎮,M,0,60~64,1,10008,10008030
19CVS,2024-07-02,南投縣,草屯鎮,F,0,65~69,1,10008,10008030
19CVS,2024-07-02,南投縣,鹿谷鄉,M,0,70+,1,10008,10008070
19CVS,2024-07-02,雲林縣,台西鄉,M,0,70+,1,10009,10009160
19CVS,2024-07-02,雲林縣,土庫鎮,M,0,65~69,1,10009,10009050
19CVS,2024-07-02,雲林縣,斗六市,F,0,70+,1,10009,10009010
19CVS,2024-07-02,雲林縣,斗六市,M,0,70+,1,10009,10009010
19CVS,2024-07-02,嘉義縣,民雄鄉,F,0,70+,1,10010,10010050
19CVS,2024-07-02,嘉義縣,水上鄉,M,0,60~64,1,10010,10010120
19CVS,2024-07-02,嘉義縣,鹿草鄉,M,0,70+,1,10010,10010110
19CVS,2024-07-02,屏東縣,佳冬鄉,M,0,60~64,1,10013,10013210
19CVS,2024-07-02,屏東縣,屏東市,M,0,55~59,1,10013,10013010
19CVS,2024-07-02,屏東縣,屏東市,M,1,55~59,1,10013,10013010
19CVS,2024-07-02,屏東縣,東港鎮,F,0,70+,1,10013,10013030
19CVS,2024-07-02,台東縣,台東市,F,0,70+,1,10014,10014010
19CVS,2024-07-02,台東縣,鹿野鄉,M,0,60~64,1,10014,10014050
19CVS,2024-07-02,基隆市,中山區,M,0,65~69,1,10017,10017050
19CVS,2024-07-02,基隆市,中山區,F,0,70+,1,10017,10017050
19CVS,2024-07-02,基隆市,中正區,M,0,70+,1,10017,10017010
19CVS,2024-07-02,基隆市,中正區,M,1,70+,1,10017,10017010
19CVS,2024-07-02,基隆市,仁愛區,F,0,60~64,1,10017,10017040
19CVS,2024-07-02,基隆市,安樂區,M,0,70+,1,10017,10017060
19CVS,2024-07-02,基隆市,暖暖區,M,0,70+,1,10017,10017030
19CVS,2024-07-02,嘉義市,東區,M,0,70+,1,10020,10020010
19CVS,2024-07-02,嘉義市,西區,M,0,70+,1,10020,10020020
19CVS,2024-07-02,台北市,中山區,F,0,70+,2,63000,63000040
19CVS,2024-07-02,台北市,中山區,M,0,70+,1,63000,63000040
19CVS,2024-07-02,台北市,信義區,M,0,65~69,1,63000,63000020
19CVS,2024-07-02,台北市,信義區,F,0,70+,1,63000,63000020
19CVS,2024-07-02,台北市,信義區,M,0,70+,1,63000,63000020
19CVS,2024-07-02,台北市,北投區,M,0,60~64,1,63000,63000120
19CVS,2024-07-02,台北市,北投區,M,0,65~69,1,63000,63000120
19CVS,2024-07-02,台北市,北投區,F,0,70+,1,63000,63000120
19CVS,2024-07-02,台北市,士林區,M,0,55~59,1,63000,63000110
19CVS,2024-07-02,台北市,士林區,F,0,70+,2,63000,63000110
19CVS,2024-07-02,台北市,大同區,M,0,70+,1,63000,63000060
19CVS,2024-07-02,台北市,大安區,F,0,70+,1,63000,63000030
19CVS,2024-07-02,台北市,文山區,M,0,70+,1,63000,63000080
19CVS,2024-07-02,台北市,文山區,M,0,70+,1,63000,63000081
19CVS,2024-07-02,台北市,文山區,M,0,70+,1,63000,63000082
19CVS,2024-07-02,台北市,松山區,M,0,55~59,1,63000,63000010
19CVS,2024-07-02,台北市,松山區,F,0,70+,1,63000,63000010
19CVS,2024-07-02,台北市,松山區,M,0,70+,1,63000,63000010
19CVS,2024-07-02,台北市,萬華區,M,0,60~64,1,63000,63000070
19CVS,2024-07-02,台北市,萬華區,M,0,60~64,1,63000,63000071
19CVS,2024-07-02,台北市,萬華區,M,0,60~64,1,63000,63000072
19CVS,2024-07-02,台北市,萬華區,M,0,70+,2,63000,63000070
19CVS,2024-07-02,台北市,萬華區,M,0,70+,2,63000,63000071
19CVS,2024-07-02,台北市,萬華區,M,0,70+,2,63000,63000072
19CVS,2024-07-02,高雄市,三民區,F,0,70+,1,64000,64000050
19CVS,2024-07-02,高雄市,三民區,F,0,70+,1,64000,64000051
19CVS,2024-07-02,高雄市,三民區,F,0,70+,1,64000,64000052
19CVS,2024-07-02,高雄市,前金區,F,0,70+,1,64000,64000070
19CVS,2024-07-02,高雄市,前鎮區,F,0,70+,2,64000,64000090
19CVS,2024-07-02,高雄市,小港區,M,0,0,1,64000,64000110
19CVS,2024-07-02,高雄市,小港區,M,0,35~39,1,64000,64000110
19CVS,2024-07-02,高雄市,小港區,F,0,60~64,1,64000,64000110
19CVS,2024-07-02,高雄市,小港區,F,0,70+,1,64000,64000110
19CVS,2024-07-02,高雄市,小港區,M,0,70+,1,64000,64000110
19CVS,2024-07-02,高雄市,林園區,F,0,70+,1,64000,64000130
19CVS,2024-07-02,高雄市,楠梓區,F,0,70+,1,64000,64000040
19CVS,2024-07-02,高雄市,橋頭區,F,0,70+,1,64000,64000200
19CVS,2024-07-02,高雄市,橋頭區,M,0,70+,2,64000,64000200
19CVS,2024-07-02,高雄市,苓雅區,M,0,65~69,1,64000,64000080
19CVS,2024-07-02,高雄市,苓雅區,F,0,70+,1,64000,64000080
19CVS,2024-07-02,高雄市,鳳山區,F,0,70+,1,64000,64000120
19CVS,2024-07-02,高雄市,鳳山區,M,0,70+,2,64000,64000120
19CVS,2024-07-02,高雄市,鼓山區,M,0,60~64,1,64000,64000020
19CVS,2024-07-02,新北市,三芝區,M,0,70+,1,65000,65000210
19CVS,2024-07-02,新北市,三重區,F,0,55~59,1,65000,65000020
19CVS,2024-07-02,新北市,三重區,F,0,60~64,1,65000,65000020
19CVS,2024-07-02,新北市,三重區,F,0,65~69,1,65000,65000020
19CVS,2024-07-02,新北市,三重區,M,0,70+,1,65000,65000020
19CVS,2024-07-02,新北市,中和區,F,0,70+,1,65000,65000030
19CVS,2024-07-02,新北市,中和區,M,0,70+,2,65000,65000030
19CVS,2024-07-02,新北市,八里區,F,0,70+,1,65000,65000230
19CVS,2024-07-02,新北市,土城區,M,0,70+,1,65000,65000130
19CVS,2024-07-02,新北市,新店區,M,0,55~59,1,65000,65000060
