確定病名,診斷年份,診斷週別,縣市,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼
090,2003,11,台北市,F,0,40~44,1,63000
090,2003,11,台北市,F,0,45~49,1,63000
090,2003,11,台北市,F,0,55~59,2,63000
090,2003,11,台北市,F,0,60~64,1,63000
090,2003,11,台北市,F,0,65~69,2,63000
090,2003,11,台北市,M,0,20~24,1,63000
090,2003,11,台北市,M,0,25~29,2,63000
090,2003,11,台北市,M,0,30~34,1,63000
090,2003,11,台北市,M,0,35~39,2,63000
090,2003,11,台北市,M,0,40~44,2,63000
090,2003,11,台北市,M,0,60~64,1,63000
090,2003,11,台北市,M,0,70+,2,63000
090,2003,11,高雄市,F,0,25~29,1,64000
090,2003,11,高雄市,M,0,45~49,1,64000
090,2003,11,高雄市,M,0,55~59,1,64000
090,2003,11,高雄市,M,0,70+,1,64000
090,2003,11,新北市,F,0,25~29,1,65000
090,2003,11,新北市,F,0,30~34,1,65000
090,2003,11,新北市,F,0,35~39,1,65000
090,2003,11,新北市,F,0,40~44,2,65000
090,2003,11,新北市,F,0,50~54,1,65000
090,2003,11,新北市,F,0,55~59,1,65000
090,2003,11,新北市,F,0,60~64,1,65000
090,2003,11,新北市,F,0,65~69,1,65000
090,2003,11,新北市,F,0,70+,2,65000
090,2003,11,新北市,M,0,20~24,1,65000
090,2003,11,新北市,M,0,25~29,2,65000
090,2003,11,新北市,M,0,30~34,1,65000
090,2003,11,新北市,M,0,35~39,1,65000
090,2003,11,新北市,M,0,45~49,1,65000
090,2003,11,新北市,M,0,50~54,1,65000
090,2003,11,新北市,M,0,55~59,2,65000
090,2003,11,新北市,M,0,65~69,2,65000
090,2003,11,新北市,M,0,70+,3,65000
090,2003,11,台中市,F,0,35~39,2,66000
090,2003,11,台中市,F,0,45~49,1,66000
090,2003,11,台中市,F,0,50~54,1,66000
090,2003,11,台中市,F,0,55~59,1,66000
090,2003,11,台中市,M,0,30~34,2,66000
090,2003,11,台中市,M,0,35~39,1,66000
090,2003,11,台中市,M,0,45~49,3,66000
090,2003,11,台中市,M,0,50~54,1,66000
090,2003,11,台南市,F,0,30~34,1,67000
090,2003,11,台南市,M,0,30~34,1,67000
090,2003,11,台南市,M,0,40~44,1,67000
090,2003,11,台南市,M,0,70+,1,67000
090,2003,11,桃園市,F,0,20~24,1,68000
090,2003,11,桃園市,F,0,70+,2,68000
090,2003,11,桃園市,M,0,20~24,1,68000
090,2003,11,桃園市,M,0,35~39,1,68000
090,2003,11,桃園市,M,0,40~44,1,68000
090,2003,11,桃園市,M,0,70+,1,68000
090,2003,12,宜蘭縣,M,0,25~29,1,10002
090,2003,12,宜蘭縣,M,0,35~39,1,10002
090,2003,12,新竹縣,F,0,20~24,1,10004
090,2003,12,新竹縣,M,0,35~39,1,10004
090,2003,12,新竹縣,M,0,40~44,1,10004
090,2003,12,彰化縣,M,0,20~24,1,10007
090,2003,12,彰化縣,M,0,30~34,1,10007
090,2003,12,彰化縣,M,0,40~44,1,10007
090,2003,12,彰化縣,M,0,45~49,1,10007
090,2003,12,南投縣,M,0,40~44,1,10008
090,2003,12,南投縣,M,0,70+,2,10008
090,2003,12,屏東縣,F,0,20~24,1,10013
090,2003,12,屏東縣,M,0,20~24,1,10013
090,2003,12,台東縣,F,0,30~34,1,10014
090,2003,12,台東縣,M,0,65~69,1,10014
090,2003,12,花蓮縣,F,0,30~34,1,10015
090,2003,12,花蓮縣,F,0,40~44,1,10015
090,2003,12,嘉義市,M,0,30~34,1,10020
090,2003,12,台北市,F,0,35~39,1,63000
090,2003,12,台北市,F,0,40~44,1,63000
090,2003,12,台北市,F,0,55~59,2,63000
090,2003,12,台北市,F,0,70+,2,63000
090,2003,12,台北市,M,0,15~19,1,63000
090,2003,12,台北市,M,0,25~29,1,63000
090,2003,12,台北市,M,0,45~49,1,63000
090,2003,12,台北市,M,0,55~59,2,63000
090,2003,12,台北市,M,0,70+,3,63000
090,2003,12,高雄市,F,0,30~34,1,64000
090,2003,12,高雄市,F,0,40~44,1,64000
090,2003,12,高雄市,F,0,45~49,1,64000
090,2003,12,高雄市,M,0,25~29,2,64000
090,2003,12,高雄市,M,0,30~34,1,64000
090,2003,12,高雄市,M,0,40~44,1,64000
090,2003,12,高雄市,M,0,55~59,1,64000
090,2003,12,高雄市,M,0,65~69,1,64000
090,2003,12,高雄市,M,0,70+,1,64000
090,2003,12,新北市,F,0,30~34,1,65000
090,2003,12,新北市,F,0,50~54,1,65000
090,2003,12,新北市,M,0,25~29,2,65000
090,2003,12,新北市,M,0,30~34,1,65000
090,2003,12,新北市,M,0,35~39,1,65000
090,2003,12,新北市,M,0,40~44,3,65000
090,2003,12,新北市,M,0,45~49,2,65000
090,2003,12,新北市,M,0,55~59,1,65000
090,2003,12,新北市,M,0,60~64,1,65000
090,2003,12,新北市,M,0,65~69,1,65000
090,2003,12,新北市,M,0,70+,2,65000
090,2003,12,台中市,F,0,35~39,1,66000
090,2003,12,台中市,M,0,20~24,1,66000
090,2003,12,台中市,M,0,30~34,1,66000
090,2003,12,台中市,M,0,35~39,1,66000
090,2003,12,台中市,M,0,50~54,2,66000
090,2003,12,台中市,M,0,70+,1,66000
090,2003,12,台南市,F,0,1,1,67000
090,2003,12,台南市,M,0,45~49,1,67000
090,2003,12,桃園市,F,0,20~24,1,68000
090,2003,12,桃園市,F,0,40~44,1,68000
090,2003,12,桃園市,F,0,50~54,1,68000
090,2003,12,桃園市,F,0,55~59,1,68000
090,2003,12,桃園市,M,0,35~39,1,68000
090,2003,12,桃園市,M,0,40~44,1,68000
090,2003,12,桃園市,M,0,45~49,1,68000
090,2003,12,桃園市,M,0,50~54,1,68000
090,2003,12,桃園市,M,0,65~69,1,68000
090,2003,12,桃園市,M,0,70+,1,68000
090,2003,13,新竹縣,F,0,60~64,1,10004
090,2003,13,苗栗縣,M,0,25~29,1,10005
090,2003,13,苗栗縣,M,0,30~34,1,10005
090,2003,13,彰化縣,M,0,20~24,1,10007
090,2003,13,彰化縣,M,0,30~34,1,10007
090,2003,13,雲林縣,F,0,30~34,1,10009
090,2003,13,高雄縣(舊),F,0,55~59,1,10012
090,2003,13,高雄縣(舊),M,0,30~34,3,10012
090,2003,13,高雄縣(舊),M,0,40~44,1,10012
090,2003,13,高雄縣(舊),M,0,60~64,1,10012
090,2003,13,屏東縣,F,0,30~34,1,10013
090,2003,13,台東縣,M,0,35~39,2,10014
090,2003,13,台東縣,M,0,50~54,1,10014
090,2003,13,花蓮縣,M,0,30~34,1,10015
090,2003,13,基隆市,F,1,20~24,1,10017
090,2003,13,基隆市,F,1,25~29,1,10017
090,2003,13,基隆市,F,1,30~34,1,10017
090,2003,13,新竹市,M,0,30~34,1,10018
090,2003,13,台北市,F,0,20~24,1,63000
090,2003,13,台北市,F,0,65~69,1,63000
090,2003,13,台北市,M,0,20~24,1,63000
090,2003,13,台北市,M,0,30~34,1,63000
090,2003,13,台北市,M,0,35~39,1,63000
090,2003,13,高雄市,F,0,20~24,1,64000
090,2003,13,高雄市,F,0,40~44,1,64000
090,2003,13,高雄市,F,0,45~49,1,64000
090,2003,13,高雄市,F,0,55~59,1,64000
090,2003,13,高雄市,M,0,25~29,2,64000
090,2003,13,高雄市,M,0,40~44,3,64000
090,2003,13,高雄市,M,0,45~49,1,64000
090,2003,13,高雄市,M,0,50~54,2,64000
090,2003,13,高雄市,M,0,60~64,1,64000
090,2003,13,新北市,F,0,45~49,1,65000
090,2003,13,新北市,F,0,70+,1,65000
090,2003,13,新北市,M,0,20~24,1,65000
090,2003,13,新北市,M,0,25~29,1,65000
090,2003,13,台中市,M,0,40~44,1,66000
090,2003,13,台南市,F,0,30~34,1,67000
090,2003,13,台南市,F,0,65~69,1,67000
090,2003,13,台南市,M,0,70+,1,67000
090,2003,13,桃園市,F,0,20~24,2,68000
090,2003,13,桃園市,F,0,25~29,1,68000
090,2003,13,桃園市,F,0,45~49,1,68000
090,2003,13,桃園市,M,0,20~24,1,68000
090,2003,13,桃園市,M,0,45~49,1,68000
090,2003,13,桃園市,M,0,70+,1,68000
090,2003,14,宜蘭縣,M,0,65~69,1,10002
090,2003,14,新竹縣,M,0,25~29,1,10004
090,2003,14,苗栗縣,M,0,30~34,1,10005
090,2003,14,苗栗縣,M,0,60~64,1,10005
090,2003,14,苗栗縣,M,0,65~69,1,10005
090,2003,14,苗栗縣,M,0,70+,1,10005
090,2003,14,彰化縣,F,0,20~24,1,10007
090,2003,14,彰化縣,M,0,35~39,1,10007
090,2003,14,彰化縣,M,0,40~44,1,10007
090,2003,14,南投縣,F,0,60~64,1,10008
090,2003,14,台南縣(舊),M,0,25~29,1,10011
090,2003,14,屏東縣,F,0,30~34,1,10013
090,2003,14,屏東縣,M,0,0,1,10013
090,2003,14,屏東縣,M,0,40~44,1,10013
090,2003,14,屏東縣,M,0,65~69,1,10013
090,2003,14,花蓮縣,F,0,50~54,1,10015
090,2003,14,基隆市,M,0,35~39,1,10017
090,2003,14,基隆市,M,0,40~44,1,10017
090,2003,14,基隆市,M,0,45~49,1,10017
090,2003,14,基隆市,M,0,50~54,2,10017
090,2003,14,基隆市,M,0,65~69,1,10017
090,2003,14,基隆市,M,0,70+,1,10017
090,2003,14,新竹市,F,0,0,1,10018
090,2003,14,新竹市,F,0,20~24,1,10018
090,2003,14,新竹市,F,0,40~44,1,10018
090,2003,14,新竹市,F,0,70+,1,10018
090,2003,14,新竹市,M,0,70+,1,10018
090,2003,14,嘉義市,F,0,50~54,1,10020
090,2003,14,台北市,F,0,45~49,1,63000
090,2003,14,台北市,F,0,50~54,1,63000
090,2003,14,台北市,F,0,65~69,1,63000
090,2003,14,台北市,F,0,70+,1,63000
090,2003,14,台北市,M,0,15~19,1,63000
090,2003,14,台北市,M,0,20~24,1,63000
090,2003,14,台北市,M,0,25~29,2,63000
090,2003,14,台北市,M,0,40~44,1,63000
090,2003,14,台北市,M,0,55~59,1,63000
090,2003,14,台北市,M,0,60~64,1,63000
090,2003,14,台北市,M,0,65~69,1,63000
090,2003,14,台北市,M,0,70+,1,63000
090,2003,14,高雄市,F,0,20~24,2,64000
090,2003,14,高雄市,F,0,35~39,3,64000
090,2003,14,高雄市,F,0,60~64,2,64000
090,2003,14,高雄市,M,0,25~29,1,64000
090,2003,14,高雄市,M,0,40~44,2,64000
090,2003,14,高雄市,M,0,45~49,1,64000
090,2003,14,高雄市,M,0,50~54,1,64000
090,2003,14,高雄市,M,0,60~64,1,64000
090,2003,14,高雄市,M,0,70+,2,64000
090,2003,14,新北市,F,0,20~24,1,65000
090,2003,14,新北市,F,0,35~39,1,65000
090,2003,14,新北市,F,0,45~49,2,65000
090,2003,14,新北市,F,0,60~64,2,65000
090,2003,14,新北市,F,0,70+,2,65000
090,2003,14,新北市,M,0,20~24,2,65000
090,2003,14,新北市,M,0,25~29,1,65000
090,2003,14,新北市,M,0,35~39,1,65000
090,2003,14,新北市,M,0,45~49,1,65000
090,2003,14,新北市,M,0,55~59,1,65000
090,2003,14,新北市,M,0,60~64,2,65000
090,2003,14,新北市,M,0,70+,1,65000
090,2003,14,台中市,M,0,50~54,1,66000
090,2003,14,台南市,M,0,50~54,1,67000
090,2003,14,桃園市,F,0,35~39,2,68000
090,2003,14,桃園市,M,0,25~29,1,68000
090,2003,14,桃園市,M,0,70+,1,68000
090,2003,15,宜蘭縣,M,0,30~34,1,10002
090,2003,15,彰化縣,F,0,25~29,1,10007
090,2003,15,彰化縣,F,0,35~39,1,10007
090,2003,15,彰化縣,M,0,70+,1,10007
090,2003,15,南投縣,F,0,30~34,1,10008
090,2003,15,南投縣,F,0,65~69,1,10008
090,2003,15,雲林縣,F,0,40~44,1,10009
090,2003,15,雲林縣,M,0,30~34,1,10009
090,2003,15,雲林縣,M,0,35~39,1,10009
090,2003,15,嘉義縣,M,0,45~49,1,10010
090,2003,15,屏東縣,F,0,60~64,1,10013
090,2003,15,屏東縣,M,0,35~39,2,10013
090,2003,15,台東縣,M,0,35~39,1,10014
090,2003,15,花蓮縣,F,0,65~69,1,10015
090,2003,15,基隆市,F,0,50~54,1,10017
090,2003,15,基隆市,F,1,45~49,1,10017
090,2003,15,基隆市,M,0,30~34,1,10017
090,2003,15,基隆市,M,0,70+,1,10017
090,2003,15,新竹市,F,0,15~19,1,10018
090,2003,15,新竹市,M,0,30~34,1,10018
090,2003,15,新竹市,M,0,60~64,1,10018
090,2003,15,台北市,F,0,15~19,1,63000
090,2003,15,台北市,F,0,25~29,1,63000
090,2003,15,台北市,F,0,30~34,2,63000
090,2003,15,台北市,F,0,60~64,2,63000
090,2003,15,台北市,F,0,70+,1,63000
090,2003,15,台北市,M,0,25~29,4,63000
090,2003,15,台北市,M,0,30~34,2,63000
090,2003,15,台北市,M,0,35~39,1,63000
090,2003,15,台北市,M,0,40~44,1,63000
090,2003,15,台北市,M,0,45~49,1,63000
090,2003,15,台北市,M,0,50~54,1,63000
090,2003,15,台北市,M,0,55~59,2,63000
090,2003,15,台北市,M,0,65~69,1,63000
090,2003,15,台北市,M,0,70+,7,63000
090,2003,15,高雄市,F,0,40~44,1,64000
090,2003,15,高雄市,F,0,45~49,2,64000
090,2003,15,高雄市,M,0,30~34,1,64000
090,2003,15,高雄市,M,0,35~39,1,64000
090,2003,15,高雄市,M,0,45~49,1,64000
090,2003,15,高雄市,M,0,55~59,1,64000
090,2003,15,高雄市,M,0,70+,1,64000
090,2003,15,高雄市(舊),M,0,40~44,1,64000
090,2003,15,新北市,F,0,20~24,1,65000
090,2003,15,新北市,F,0,30~34,1,65000
090,2003,15,新北市,F,0,35~39,2,65000
090,2003,15,新北市,F,0,40~44,2,65000
090,2003,15,新北市,F,0,45~49,2,65000
090,2003,15,新北市,F,0,50~54,3,65000
090,2003,15,新北市,F,0,55~59,1,65000
090,2003,15,新北市,F,0,70+,1,65000
090,2003,15,新北市,M,0,15~19,1,65000
090,2003,15,新北市,M,0,20~24,1,65000
090,2003,15,新北市,M,0,25~29,2,65000
090,2003,15,新北市,M,0,30~34,3,65000
090,2003,15,新北市,M,0,35~39,2,65000
090,2003,15,新北市,M,0,40~44,1,65000
090,2003,15,新北市,M,0,45~49,2,65000
090,2003,15,新北市,M,0,50~54,2,65000
090,2003,15,新北市,M,0,55~59,1,65000
090,2003,15,新北市,M,0,65~69,1,65000
090,2003,15,新北市,M,0,70+,2,65000
090,2003,15,台中市,F,0,70+,1,66000
090,2003,15,台中市,F,1,25~29,1,66000
090,2003,15,台中市,M,0,30~34,1,66000
090,2003,15,台中市,M,0,35~39,1,66000
090,2003,15,台南市,F,0,40~44,1,67000
090,2003,15,台南市,M,0,25~29,1,67000
090,2003,15,台南市,M,0,45~49,1,67000
090,2003,15,台南市,M,0,70+,1,67000
090,2003,15,桃園市,F,0,70+,1,68000
090,2003,15,桃園市,M,0,20~24,1,68000
090,2003,15,桃園市,M,0,25~29,1,68000
090,2003,15,桃園市,M,0,45~49,1,68000
090,2003,15,桃園市,M,0,65~69,1,68000
090,2003,16,宜蘭縣,F,0,65~69,1,10002
090,2003,16,新竹縣,M,0,60~64,1,10004
090,2003,16,新竹縣,M,0,70+,1,10004
090,2003,16,苗栗縣,M,0,60~64,1,10005
090,2003,16,南投縣,F,0,70+,1,10008
090,2003,16,高雄縣(舊),M,0,55~59,1,10012
090,2003,16,屏東縣,F,0,65~69,1,10013
090,2003,16,屏東縣,M,0,30~34,1,10013
090,2003,16,屏東縣,M,0,50~54,1,10013
090,2003,16,花蓮縣,F,0,65~69,1,10015
090,2003,16,花蓮縣,M,0,45~49,1,10015
090,2003,16,基隆市,M,0,70+,2,10017
090,2003,16,新竹市,M,0,25~29,1,10018
090,2003,16,新竹市,M,0,30~34,1,10018
090,2003,16,台中市(舊),M,0,50~54,1,10019
090,2003,16,台北市,F,0,70+,1,63000
090,2003,16,台北市,M,0,35~39,2,63000
090,2003,16,台北市,M,0,45~49,2,63000
090,2003,16,台北市,M,0,50~54,1,63000
090,2003,16,台北市,M,0,70+,1,63000
090,2003,16,高雄市,F,0,55~59,1,64000
090,2003,16,高雄市,F,0,70+,1,64000
090,2003,16,高雄市,M,0,0,1,64000
090,2003,16,高雄市,M,0,45~49,1,64000
090,2003,16,新北市,F,0,20~24,1,65000
090,2003,16,新北市,F,0,30~34,1,65000
090,2003,16,新北市,F,0,40~44,1,65000
090,2003,16,新北市,F,0,50~54,2,65000
090,2003,16,新北市,F,0,55~59,1,65000
090,2003,16,新北市,F,0,60~64,1,65000
090,2003,16,新北市,M,0,20~24,1,65000
090,2003,16,新北市,M,0,25~29,1,65000
090,2003,16,新北市,M,0,45~49,1,65000
090,2003,16,新北市,M,0,50~54,1,65000
090,2003,16,新北市,M,0,60~64,1,65000
090,2003,16,新北市,M,0,65~69,2,65000
090,2003,16,新北市,M,0,70+,4,65000
090,2003,16,台中市,M,0,70+,1,66000
090,2003,16,台南市,F,0,35~39,1,67000
090,2003,16,台南市,M,0,35~39,1,67000
090,2003,16,桃園市,M,0,40~44,1,68000
090,2003,16,桃園市,M,0,45~49,1,68000
090,2003,16,桃園市,M,0,55~59,2,68000
090,2003,16,桃園市,M,0,60~64,1,68000
090,2003,16,桃園市,M,0,70+,2,68000
090,2003,17,宜蘭縣,M,0,25~29,1,10002
090,2003,17,苗栗縣,F,0,55~59,1,10005
090,2003,17,苗栗縣,M,0,60~64,1,10005
090,2003,17,彰化縣,F,0,40~44,1,10007
090,2003,17,屏東縣,M,0,30~34,1,10013
090,2003,17,屏東縣,M,0,50~54,1,10013
090,2003,17,屏東縣,M,0,55~59,1,10013
090,2003,17,花蓮縣,M,0,20~24,1,10015
090,2003,17,花蓮縣,M,0,70+,1,10015
090,2003,17,基隆市,F,0,55~59,1,10017
090,2003,17,基隆市,F,0,70+,1,10017
090,2003,17,基隆市,F,1,20~24,1,10017
090,2003,17,台南市(舊),M,0,45~49,1,10021
090,2003,17,台北市,F,0,30~34,2,63000
090,2003,17,台北市,M,0,25~29,3,63000
090,2003,17,高雄市,F,0,20~24,1,64000
090,2003,17,高雄市,F,0,50~54,1,64000
090,2003,17,高雄市,M,0,0,1,64000
090,2003,17,高雄市,M,0,50~54,1,64000
090,2003,17,高雄市,M,0,55~59,1,64000
090,2003,17,高雄市(舊),M,0,25~29,1,64000
090,2003,17,新北市,F,0,0,1,65000
090,2003,17,新北市,F,0,25~29,1,65000
090,2003,17,新北市,F,0,60~64,1,65000
090,2003,17,新北市,F,0,70+,1,65000
090,2003,17,新北市,M,0,15~19,1,65000
090,2003,17,新北市,M,0,30~34,1,65000
090,2003,17,新北市,M,0,35~39,1,65000
090,2003,17,新北市,M,0,40~44,1,65000
090,2003,17,新北市,M,0,50~54,1,65000
090,2003,17,新北市,M,0,65~69,3,65000
090,2003,17,新北市,M,0,70+,1,65000
090,2003,17,台南市,M,0,30~34,3,67000
090,2003,17,台南市,M,0,35~39,1,67000
090,2003,17,桃園市,F,0,50~54,1,68000
090,2003,17,桃園市,F,0,55~59,1,68000
090,2003,17,桃園市,M,0,40~44,1,68000
090,2003,17,桃園市,M,0,60~64,1,68000
090,2003,17,桃園市,M,0,65~69,1,68000
090,2003,17,桃園市,M,0,70+,1,68000
090,2003,18,宜蘭縣,F,0,25~29,1,10002
090,2003,18,宜蘭縣,F,0,45~49,1,10002
090,2003,18,苗栗縣,F,0,30~34,1,10005
090,2003,18,雲林縣,F,0,20~24,1,10009
090,2003,18,嘉義縣,M,0,50~54,1,10010
090,2003,18,嘉義縣,M,0,70+,1,10010
090,2003,18,高雄縣(舊),M,0,25~29,1,10012
090,2003,18,基隆市,M,0,15~19,1,10017
090,2003,18,台北市,F,0,35~39,2,63000
090,2003,18,台北市,F,0,55~59,1,63000
090,2003,18,台北市,F,0,60~64,1,63000
090,2003,18,台北市,M,0,0,1,63000
090,2003,18,台北市,M,0,15~19,1,63000
090,2003,18,台北市,M,0,30~34,2,63000
090,2003,18,台北市,M,0,45~49,1,63000
090,2003,18,台北市,M,0,50~54,1,63000
090,2003,18,台北市,M,0,55~59,1,63000
090,2003,18,台北市,M,0,70+,1,63000
090,2003,18,高雄市,F,0,30~34,1,64000
090,2003,18,高雄市,F,0,40~44,1,64000
090,2003,18,高雄市,M,0,25~29,2,64000
090,2003,18,高雄市,M,0,50~54,1,64000
090,2003,18,高雄市,M,0,55~59,1,64000
090,2003,18,新北市,F,0,20~24,1,65000
090,2003,18,新北市,F,0,40~44,2,65000
090,2003,18,新北市,F,0,65~69,1,65000
090,2003,18,新北市,F,0,70+,2,65000
090,2003,18,新北市,M,0,30~34,1,65000
090,2003,18,新北市,M,0,40~44,1,65000
090,2003,18,新北市,M,0,50~54,3,65000
090,2003,18,新北市,M,0,55~59,1,65000
090,2003,18,新北市,M,0,65~69,1,65000
090,2003,18,新北市,M,0,70+,1,65000
090,2003,18,台中市,F,0,30~34,1,66000
090,2003,18,台中市,M,0,15~19,1,66000
090,2003,18,台中市,M,0,70+,1,66000
090,2003,18,台南市,F,0,40~44,1,67000
090,2003,18,台南市,F,0,70+,1,67000
090,2003,18,台南市,M,0,40~44,1,67000
090,2003,18,台南市,M,0,50~54,1,67000
090,2003,18,台南市,M,0,60~64,1,67000
090,2003,18,台南市,M,0,70+,1,67000
090,2003,18,桃園市,F,0,35~39,1,68000
090,2003,18,桃園市,F,0,70+,1,68000
090,2003,18,桃園市,M,0,50~54,1,68000
090,2003,19,宜蘭縣,M,0,35~39,1,10002
090,2003,19,新竹縣,F,0,30~34,1,10004
090,2003,19,苗栗縣,M,0,70+,2,10005
090,2003,19,屏東縣,F,0,35~39,1,10013
090,2003,19,屏東縣,M,0,60~64,1,10013
090,2003,19,台東縣,F,0,25~29,1,10014
090,2003,19,台東縣,M,0,35~39,1,10014
090,2003,19,花蓮縣,F,0,70+,3,10015
090,2003,19,花蓮縣,M,0,40~44,1,10015
090,2003,19,花蓮縣,M,0,70+,1,10015
090,2003,19,澎湖縣,F,0,60~64,1,10016
090,2003,19,基隆市,M,0,20~24,1,10017
090,2003,19,基隆市,M,0,70+,1,10017
090,2003,19,新竹市,F,0,40~44,1,10018
090,2003,19,新竹市,F,0,70+,1,10018
090,2003,19,新竹市,M,0,25~29,1,10018
090,2003,19,台北市,F,0,40~44,1,63000
090,2003,19,台北市,M,0,20~24,1,63000
090,2003,19,台北市,M,0,30~34,2,63000
090,2003,19,台北市,M,0,35~39,1,63000
090,2003,19,高雄市,F,0,20~24,1,64000
090,2003,19,高雄市,F,0,25~29,1,64000
090,2003,19,高雄市,F,0,40~44,2,64000
090,2003,19,高雄市,F,0,45~49,1,64000
090,2003,19,高雄市,F,0,50~54,1,64000
090,2003,19,高雄市,F,0,70+,1,64000
090,2003,19,高雄市,M,0,25~29,1,64000
090,2003,19,高雄市,M,0,35~39,1,64000
090,2003,19,高雄市,M,0,40~44,2,64000
090,2003,19,高雄市,M,0,45~49,1,64000
090,2003,19,高雄市,M,0,70+,1,64000
090,2003,19,新北市,F,0,15~19,1,65000
090,2003,19,新北市,F,0,55~59,1,65000
090,2003,19,新北市,M,0,20~24,1,65000
090,2003,19,新北市,M,0,30~34,1,65000
090,2003,19,新北市,M,0,35~39,1,65000
090,2003,19,新北市,M,0,40~44,1,65000
090,2003,19,新北市,M,0,65~69,2,65000
090,2003,19,台南市,F,0,50~54,1,67000
090,2003,19,台南市,F,0,65~69,1,67000
090,2003,19,台南市,F,0,70+,1,67000
090,2003,19,台南市,M,0,30~34,1,67000
090,2003,19,台南市,M,0,50~54,1,67000
090,2003,19,台南市,M,0,70+,2,67000
090,2003,19,桃園市,F,0,55~59,1,68000
090,2003,19,桃園市,F,0,60~64,1,68000
090,2003,19,桃園市,F,0,70+,1,68000
090,2003,19,桃園市,M,0,20~24,1,68000
090,2003,20,新竹縣,F,0,45~49,1,10004
090,2003,20,苗栗縣,F,0,60~64,1,10005
090,2003,20,彰化縣,F,0,55~59,1,10007
090,2003,20,南投縣,M,0,40~44,1,10008
090,2003,20,嘉義縣,F,0,60~64,1,10010
090,2003,20,嘉義縣,M,0,40~44,1,10010
090,2003,20,嘉義縣,M,0,45~49,1,10010
090,2003,20,高雄縣(舊),F,0,30~34,1,10012
090,2003,20,屏東縣,M,0,35~39,2,10013
090,2003,20,屏東縣,M,0,45~49,1,10013
090,2003,20,新竹市,F,0,15~19,1,10018
090,2003,20,新竹市,M,0,0,1,10018
090,2003,20,台北市,F,0,30~34,1,63000
090,2003,20,台北市,F,0,40~44,1,63000
090,2003,20,台北市,M,0,0,1,63000
090,2003,20,台北市,M,0,20~24,1,63000
090,2003,20,台北市,M,0,25~29,2,63000
090,2003,20,台北市,M,0,35~39,1,63000
090,2003,20,台北市,M,0,70+,1,63000
090,2003,20,高雄市,F,0,25~29,1,64000
090,2003,20,高雄市,F,0,30~34,1,64000
090,2003,20,高雄市,F,0,40~44,1,64000
090,2003,20,高雄市,M,0,30~34,1,64000
090,2003,20,高雄市,M,0,40~44,1,64000
090,2003,20,高雄市,M,0,65~69,1,64000
090,2003,20,新北市,F,0,45~49,1,65000
090,2003,20,新北市,M,0,20~24,1,65000
090,2003,20,新北市,M,0,35~39,3,65000
090,2003,20,新北市,M,0,50~54,2,65000
090,2003,20,新北市,M,0,65~69,1,65000
090,2003,20,新北市,M,0,70+,1,65000
090,2003,20,台中市,M,0,50~54,1,66000
090,2003,20,桃園市,F,0,40~44,1,68000
090,2003,20,桃園市,F,0,45~49,1,68000
090,2003,20,桃園市,F,0,60~64,1,68000
090,2003,20,桃園市,M,0,50~54,1,68000
090,2003,20,桃園市,M,0,70+,2,68000
090,2003,21,宜蘭縣,F,0,60~64,1,10002
090,2003,21,宜蘭縣,M,0,65~69,1,10002
090,2003,21,彰化縣,F,0,0,1,10007
090,2003,21,南投縣,M,0,40~44,1,10008
090,2003,21,雲林縣,M,0,35~39,1,10009
090,2003,21,嘉義縣,M,0,45~49,1,10010
090,2003,21,高雄縣(舊),M,0,40~44,1,10012
090,2003,21,屏東縣,M,0,45~49,1,10013
090,2003,21,屏東縣,M,0,55~59,1,10013
090,2003,21,台東縣,M,0,55~59,1,10014
090,2003,21,花蓮縣,F,0,40~44,1,10015
090,2003,21,花蓮縣,M,0,25~29,1,10015
090,2003,21,花蓮縣,M,0,45~49,1,10015
090,2003,21,基隆市,F,0,60~64,1,10017
090,2003,21,台北市,F,0,35~39,1,63000
090,2003,21,台北市,F,0,65~69,1,63000
090,2003,21,台北市,F,0,70+,1,63000
090,2003,21,台北市,M,0,40~44,1,63000
090,2003,21,台北市,M,0,55~59,1,63000
090,2003,21,台北市,M,0,70+,1,63000
090,2003,21,新北市,F,0,40~44,1,65000
090,2003,21,新北市,F,0,50~54,1,65000
090,2003,21,新北市,F,0,60~64,1,65000
090,2003,21,新北市,M,0,30~34,1,65000
090,2003,21,新北市,M,0,35~39,2,65000
090,2003,21,新北市,M,0,45~49,2,65000
090,2003,21,新北市,M,0,65~69,1,65000
090,2003,21,新北市,M,0,70+,1,65000
090,2003,21,台中市,F,0,25~29,1,66000
090,2003,21,台中市,F,0,40~44,1,66000
090,2003,21,台中市,M,0,20~24,1,66000
090,2003,21,台中市,M,0,25~29,1,66000
090,2003,21,台中市,M,0,55~59,1,66000
090,2003,21,台中市,M,0,60~64,1,66000
090,2003,21,桃園市,F,0,55~59,1,68000
090,2003,21,桃園市,M,0,30~34,1,68000
090,2003,21,桃園市,M,0,35~39,1,68000
090,2003,21,桃園市,M,0,40~44,1,68000
090,2003,21,桃園市,M,0,60~64,1,68000
090,2003,21,桃園市,M,0,70+,1,68000
090,2003,22,宜蘭縣,M,0,70+,1,10002
090,2003,22,彰化縣,M,0,55~59,1,10007
090,2003,22,嘉義縣,M,0,45~49,1,10010
090,2003,22,高雄縣(舊),F,0,25~29,1,10012
090,2003,22,屏東縣,M,0,0,1,10013
