年,週,就診類別,年齡別,縣市,急性上呼吸道感染健保就診人次,健保就診總人次,縣市別代碼
2016,23,門診,16~18,連江縣,26,44,09007
2016,23,門診,16~18,金門縣,73,366,09020
2016,23,門診,16~18,宜蘭縣,259,1542,10002
2016,23,門診,16~18,新竹縣,277,1598,10004
2016,23,門診,16~18,苗栗縣,301,1811,10005
2016,23,門診,16~18,彰化縣,625,5010,10007
2016,23,門診,16~18,南投縣,256,1767,10008
2016,23,門診,16~18,雲林縣,470,2724,10009
2016,23,門診,16~18,嘉義縣,283,1299,10010
2016,23,門診,16~18,屏東縣,429,2787,10013
2016,23,門診,16~18,台東縣,103,584,10014
2016,23,門診,16~18,花蓮縣,192,1229,10015
2016,23,門診,16~18,澎湖縣,42,465,10016
2016,23,門診,16~18,基隆市,178,1377,10017
2016,23,門診,16~18,新竹市,180,1966,10018
2016,23,門診,16~18,嘉義市,221,1908,10020
2016,23,門診,16~18,台北市,1132,8558,63000
2016,23,門診,16~18,高雄市,1429,9728,64000
2016,23,門診,16~18,新北市,2409,14301,65000
2016,23,門診,16~18,台中市,1450,11376,66000
2016,23,門診,16~18,台南市,732,6192,67000
2016,23,門診,16~18,桃園市,942,7208,68000
2016,23,門診,19~24,連江縣,23,156,09007
2016,23,門診,19~24,金門縣,113,715,09020
2016,23,門診,19~24,宜蘭縣,323,2935,10002
2016,23,門診,19~24,新竹縣,460,2842,10004
2016,23,門診,19~24,苗栗縣,451,3396,10005
2016,23,門診,19~24,彰化縣,985,9292,10007
2016,23,門診,19~24,南投縣,365,3091,10008
2016,23,門診,19~24,雲林縣,584,4567,10009
2016,23,門診,19~24,嘉義縣,385,2372,10010
2016,23,門診,19~24,屏東縣,572,5313,10013
2016,23,門診,19~24,台東縣,157,1108,10014
2016,23,門診,19~24,花蓮縣,249,2410,10015
2016,23,門診,19~24,澎湖縣,84,1101,10016
2016,23,門診,19~24,基隆市,260,2674,10017
2016,23,門診,19~24,新竹市,325,4442,10018
2016,23,門診,19~24,嘉義市,280,3730,10020
2016,23,門診,19~24,台北市,2201,21400,63000
2016,23,門診,19~24,高雄市,2250,22076,64000
2016,23,門診,19~24,新北市,3622,28945,65000
2016,23,門診,19~24,台中市,2854,27469,66000
2016,23,門診,19~24,台南市,1189,14548,67000
2016,23,門診,19~24,桃園市,1609,14986,68000
2016,23,門診,25~64,連江縣,57,577,09007
2016,23,門診,25~64,金門縣,701,6593,09020
2016,23,門診,25~64,宜蘭縣,2835,35474,10002
2016,23,門診,25~64,新竹縣,3804,32334,10004
2016,23,門診,25~64,苗栗縣,4023,40241,10005
2016,23,門診,25~64,彰化縣,7803,109992,10007
2016,23,門診,25~64,南投縣,3560,41277,10008
2016,23,門診,25~64,雲林縣,4936,57610,10009
2016,23,門診,25~64,嘉義縣,3197,31678,10010
2016,23,門診,25~64,屏東縣,5067,68092,10013
2016,23,門診,25~64,台東縣,1522,15976,10014
2016,23,門診,25~64,花蓮縣,2071,29354,10015
2016,23,門診,25~64,澎湖縣,645,12258,10016
2016,23,門診,25~64,基隆市,2404,34002,10017
2016,23,門診,25~64,新竹市,2410,48406,10018
2016,23,門診,25~64,嘉義市,2473,44672,10020
2016,23,門診,25~64,台北市,17006,266052,63000
2016,23,門診,25~64,高雄市,20234,272573,64000
2016,23,門診,25~64,新北市,32885,338572,65000
2016,23,門診,25~64,台中市,20004,281090,66000
2016,23,門診,25~64,台南市,10174,169966,67000
2016,23,門診,25~64,桃園市,12359,169706,68000
2016,23,門診,3~6,連江縣,9,39,09007
2016,23,門診,3~6,金門縣,195,1002,09020
2016,23,門診,3~6,宜蘭縣,1546,4094,10002
2016,23,門診,3~6,新竹縣,1476,5603,10004
2016,23,門診,3~6,苗栗縣,1260,5112,10005
2016,23,門診,3~6,彰化縣,2570,13700,10007
2016,23,門診,3~6,南投縣,1220,5009,10008
2016,23,門診,3~6,雲林縣,1597,6677,10009
2016,23,門診,3~6,嘉義縣,709,2710,10010
2016,23,門診,3~6,屏東縣,1592,6988,10013
2016,23,門診,3~6,台東縣,405,1251,10014
2016,23,門診,3~6,花蓮縣,619,2572,10015
2016,23,門診,3~6,澎湖縣,130,927,10016
2016,23,門診,3~6,基隆市,503,2893,10017
2016,23,門診,3~6,新竹市,1119,6193,10018
2016,23,門診,3~6,嘉義市,700,4380,10020
2016,23,門診,3~6,台北市,4199,20518,63000
2016,23,門診,3~6,高雄市,5879,24446,64000
2016,23,門診,3~6,新北市,9983,42464,65000
2016,23,門診,3~6,台中市,5327,32066,66000
2016,23,門診,3~6,台南市,2840,17226,67000
2016,23,門診,3~6,桃園市,4725,21213,68000
2016,23,門診,65+,連江縣,7,214,09007
2016,23,門診,65+,金門縣,155,2832,09020
2016,23,門診,65+,宜蘭縣,1170,21967,10002
2016,23,門診,65+,新竹縣,923,11975,10004
2016,23,門診,65+,苗栗縣,1324,23546,10005
2016,23,門診,65+,彰化縣,2788,57230,10007
2016,23,門診,65+,南投縣,1463,26012,10008
2016,23,門診,65+,雲林縣,2124,37028,10009
2016,23,門診,65+,嘉義縣,1523,24342,10010
2016,23,門診,65+,屏東縣,2492,44230,10013
2016,23,門診,65+,台東縣,764,9886,10014
2016,23,門診,65+,花蓮縣,767,17275,10015
2016,23,門診,65+,澎湖縣,298,7570,10016
2016,23,門診,65+,基隆市,1012,17488,10017
2016,23,門診,65+,新竹市,661,18386,10018
2016,23,門診,65+,嘉義市,992,22443,10020
2016,23,門診,65+,台北市,5958,145332,63000
2016,23,門診,65+,高雄市,6930,134137,64000
2016,23,門診,65+,新北市,8777,122495,65000
2016,23,門診,65+,台中市,5854,112676,66000
2016,23,門診,65+,台南市,3516,81984,67000
2016,23,門診,65+,桃園市,3123,62275,68000
2016,23,門診,7~12,連江縣,9,31,09007
2016,23,門診,7~12,金門縣,189,926,09020
2016,23,門診,7~12,宜蘭縣,816,3034,10002
2016,23,門診,7~12,新竹縣,902,4187,10004
2016,23,門診,7~12,苗栗縣,710,3614,10005
2016,23,門診,7~12,彰化縣,1613,10574,10007
2016,23,門診,7~12,南投縣,770,4001,10008
2016,23,門診,7~12,雲林縣,1111,5599,10009
2016,23,門診,7~12,嘉義縣,629,2802,10010
2016,23,門診,7~12,屏東縣,1137,5823,10013
2016,23,門診,7~12,台東縣,373,1222,10014
2016,23,門診,7~12,花蓮縣,457,2170,10015
2016,23,門診,7~12,澎湖縣,129,982,10016
2016,23,門診,7~12,基隆市,326,2450,10017
2016,23,門診,7~12,新竹市,651,4793,10018
2016,23,門診,7~12,嘉義市,499,3495,10020
2016,23,門診,7~12,台北市,2944,17807,63000
2016,23,門診,7~12,高雄市,3951,20841,64000
2016,23,門診,7~12,新北市,6367,31778,65000
2016,23,門診,7~12,台中市,3372,24339,66000
2016,23,門診,7~12,台南市,2087,14080,67000
2016,23,門診,7~12,桃園市,2899,17046,68000
2016,23,門診,不詳,金門縣,0,2,09020
2016,23,門診,不詳,宜蘭縣,0,1,10002
2016,23,門診,不詳,苗栗縣,0,5,10005
2016,23,門診,不詳,彰化縣,0,5,10007
2016,23,門診,不詳,雲林縣,0,3,10009
2016,23,門診,不詳,嘉義縣,0,1,10010
2016,23,門診,不詳,屏東縣,0,1,10013
2016,23,門診,不詳,基隆市,0,1,10017
2016,23,門診,不詳,新竹市,0,1,10018
2016,23,門診,不詳,台北市,0,16,63000
2016,23,門診,不詳,高雄市,0,2,64000
2016,23,門診,不詳,新北市,0,7,65000
2016,23,門診,不詳,台中市,1,8,66000
2016,23,門診,不詳,台南市,0,1,67000
2016,23,門診,不詳,桃園市,0,6,68000
2016,24,住院,0~2,金門縣,0,2,09020
2016,24,住院,0~2,宜蘭縣,0,72,10002
2016,24,住院,0~2,新竹縣,0,2,10004
2016,24,住院,0~2,苗栗縣,0,9,10005
2016,24,住院,0~2,彰化縣,2,119,10007
2016,24,住院,0~2,南投縣,0,27,10008
2016,24,住院,0~2,雲林縣,0,11,10009
2016,24,住院,0~2,嘉義縣,0,29,10010
2016,24,住院,0~2,屏東縣,0,15,10013
2016,24,住院,0~2,花蓮縣,1,18,10015
2016,24,住院,0~2,基隆市,0,26,10017
2016,24,住院,0~2,新竹市,1,33,10018
2016,24,住院,0~2,嘉義市,0,17,10020
2016,24,住院,0~2,台北市,7,181,63000
2016,24,住院,0~2,高雄市,0,132,64000
2016,24,住院,0~2,新北市,0,55,65000
2016,24,住院,0~2,台中市,1,179,66000
2016,24,住院,0~2,台南市,0,28,67000
2016,24,住院,0~2,桃園市,0,223,68000
2016,24,住院,13~15,金門縣,0,2,09020
2016,24,住院,13~15,宜蘭縣,0,1,10002
2016,24,住院,13~15,新竹縣,0,1,10004
2016,24,住院,13~15,苗栗縣,0,7,10005
2016,24,住院,13~15,彰化縣,0,15,10007
2016,24,住院,13~15,南投縣,0,2,10008
2016,24,住院,13~15,雲林縣,0,1,10009
2016,24,住院,13~15,嘉義縣,0,9,10010
2016,24,住院,13~15,屏東縣,0,1,10013
2016,24,住院,13~15,花蓮縣,0,1,10015
2016,24,住院,13~15,澎湖縣,0,1,10016
2016,24,住院,13~15,基隆市,0,4,10017
2016,24,住院,13~15,新竹市,0,5,10018
2016,24,住院,13~15,嘉義市,0,2,10020
2016,24,住院,13~15,台北市,0,44,63000
2016,24,住院,13~15,高雄市,0,18,64000
2016,24,住院,13~15,新北市,0,8,65000
2016,24,住院,13~15,台中市,0,25,66000
2016,24,住院,13~15,台南市,0,4,67000
2016,24,住院,13~15,桃園市,0,25,68000
2016,24,住院,16~18,金門縣,0,2,09020
2016,24,住院,16~18,宜蘭縣,0,8,10002
2016,24,住院,16~18,新竹縣,0,1,10004
2016,24,住院,16~18,苗栗縣,0,9,10005
2016,24,住院,16~18,彰化縣,0,23,10007
2016,24,住院,16~18,南投縣,0,2,10008
2016,24,住院,16~18,雲林縣,0,5,10009
2016,24,住院,16~18,嘉義縣,0,5,10010
2016,24,住院,16~18,屏東縣,0,11,10013
2016,24,住院,16~18,花蓮縣,0,5,10015
2016,24,住院,16~18,基隆市,0,7,10017
2016,24,住院,16~18,新竹市,0,5,10018
2016,24,住院,16~18,嘉義市,0,3,10020
2016,24,住院,16~18,台北市,1,61,63000
2016,24,住院,16~18,高雄市,0,39,64000
2016,24,住院,16~18,新北市,1,13,65000
2016,24,住院,16~18,台中市,0,38,66000
2016,24,住院,16~18,台南市,0,17,67000
2016,24,住院,16~18,桃園市,0,49,68000
2016,24,住院,19~24,連江縣,0,1,09007
2016,24,住院,19~24,金門縣,0,2,09020
2016,24,住院,19~24,宜蘭縣,0,27,10002
2016,24,住院,19~24,新竹縣,0,8,10004
2016,24,住院,19~24,苗栗縣,0,18,10005
2016,24,住院,19~24,彰化縣,0,53,10007
2016,24,住院,19~24,南投縣,0,16,10008
2016,24,住院,19~24,雲林縣,1,20,10009
2016,24,住院,19~24,嘉義縣,0,26,10010
2016,24,住院,19~24,屏東縣,0,27,10013
2016,24,住院,19~24,台東縣,0,1,10014
2016,24,住院,19~24,花蓮縣,0,26,10015
2016,24,住院,19~24,澎湖縣,0,1,10016
2016,24,住院,19~24,基隆市,0,18,10017
2016,24,住院,19~24,新竹市,0,16,10018
2016,24,住院,19~24,嘉義市,1,8,10020
2016,24,住院,19~24,台北市,0,182,63000
2016,24,住院,19~24,高雄市,2,148,64000
2016,24,住院,19~24,新北市,5,70,65000
2016,24,住院,19~24,台中市,0,180,66000
2016,24,住院,19~24,台南市,0,59,67000
2016,24,住院,19~24,桃園市,0,166,68000
2016,24,住院,25~64,金門縣,0,30,09020
2016,24,住院,25~64,宜蘭縣,0,469,10002
2016,24,住院,25~64,新竹縣,2,85,10004
2016,24,住院,25~64,苗栗縣,2,234,10005
2016,24,住院,25~64,彰化縣,1,1085,10007
2016,24,住院,25~64,南投縣,1,183,10008
2016,24,住院,25~64,雲林縣,9,346,10009
2016,24,住院,25~64,嘉義縣,0,582,10010
2016,24,住院,25~64,屏東縣,9,439,10013
2016,24,住院,25~64,台東縣,0,18,10014
2016,24,住院,25~64,花蓮縣,0,337,10015
2016,24,住院,25~64,澎湖縣,0,23,10016
2016,24,住院,25~64,基隆市,1,373,10017
2016,24,住院,25~64,新竹市,4,321,10018
2016,24,住院,25~64,嘉義市,12,371,10020
2016,24,住院,25~64,台北市,36,4324,63000
2016,24,住院,25~64,高雄市,11,2218,64000
2016,24,住院,25~64,新北市,56,1393,65000
2016,24,住院,25~64,台中市,5,2616,66000
2016,24,住院,25~64,台南市,2,1367,67000
2016,24,住院,25~64,桃園市,4,2548,68000
2016,24,住院,3~6,金門縣,0,1,09020
2016,24,住院,3~6,宜蘭縣,0,46,10002
2016,24,住院,3~6,新竹縣,0,5,10004
2016,24,住院,3~6,苗栗縣,0,10,10005
2016,24,住院,3~6,彰化縣,2,85,10007
2016,24,住院,3~6,南投縣,0,29,10008
2016,24,住院,3~6,雲林縣,0,2,10009
2016,24,住院,3~6,嘉義縣,0,27,10010
2016,24,住院,3~6,屏東縣,0,8,10013
2016,24,住院,3~6,花蓮縣,0,6,10015
2016,24,住院,3~6,澎湖縣,0,1,10016
2016,24,住院,3~6,基隆市,0,19,10017
2016,24,住院,3~6,新竹市,0,8,10018
2016,24,住院,3~6,嘉義市,0,5,10020
2016,24,住院,3~6,台北市,6,156,63000
2016,24,住院,3~6,高雄市,0,82,64000
2016,24,住院,3~6,新北市,0,42,65000
2016,24,住院,3~6,台中市,0,114,66000
2016,24,住院,3~6,台南市,0,16,67000
2016,24,住院,3~6,桃園市,0,141,68000
2016,24,住院,65+,金門縣,0,22,09020
2016,24,住院,65+,宜蘭縣,0,364,10002
2016,24,住院,65+,新竹縣,0,72,10004
2016,24,住院,65+,苗栗縣,0,198,10005
2016,24,住院,65+,彰化縣,2,757,10007
2016,24,住院,65+,南投縣,0,166,10008
2016,24,住院,65+,雲林縣,0,312,10009
2016,24,住院,65+,嘉義縣,0,537,10010
2016,24,住院,65+,屏東縣,2,348,10013
2016,24,住院,65+,台東縣,0,8,10014
2016,24,住院,65+,花蓮縣,1,265,10015
2016,24,住院,65+,澎湖縣,0,5,10016
2016,24,住院,65+,基隆市,0,321,10017
2016,24,住院,65+,新竹市,3,248,10018
2016,24,住院,65+,嘉義市,0,195,10020
2016,24,住院,65+,台北市,13,2881,63000
2016,24,住院,65+,高雄市,1,1260,64000
2016,24,住院,65+,新北市,2,877,65000
2016,24,住院,65+,台中市,4,1431,66000
2016,24,住院,65+,台南市,1,789,67000
2016,24,住院,65+,桃園市,1,1453,68000
2016,24,住院,7~12,金門縣,0,1,09020
2016,24,住院,7~12,宜蘭縣,0,21,10002
2016,24,住院,7~12,新竹縣,0,1,10004
2016,24,住院,7~12,苗栗縣,0,10,10005
2016,24,住院,7~12,彰化縣,0,39,10007
2016,24,住院,7~12,南投縣,0,7,10008
2016,24,住院,7~12,雲林縣,0,4,10009
2016,24,住院,7~12,嘉義縣,0,11,10010
2016,24,住院,7~12,屏東縣,0,7,10013
2016,24,住院,7~12,台東縣,0,2,10014
2016,24,住院,7~12,花蓮縣,0,4,10015
2016,24,住院,7~12,澎湖縣,0,1,10016
2016,24,住院,7~12,基隆市,0,13,10017
2016,24,住院,7~12,新竹市,0,12,10018
2016,24,住院,7~12,嘉義市,0,7,10020
2016,24,住院,7~12,台北市,0,71,63000
2016,24,住院,7~12,高雄市,0,45,64000
2016,24,住院,7~12,新北市,1,23,65000
2016,24,住院,7~12,台中市,1,62,66000
2016,24,住院,7~12,台南市,0,14,67000
2016,24,住院,7~12,桃園市,0,93,68000
2016,24,住院,不詳,新竹市,0,1,10018
2016,24,住院,不詳,高雄市,0,1,64000
2016,24,住院,不詳,新北市,0,1,65000
2016,24,門診,0~2,連江縣,11,46,09007
2016,24,門診,0~2,金門縣,102,540,09020
2016,24,門診,0~2,宜蘭縣,1046,2695,10002
2016,24,門診,0~2,新竹縣,1133,3868,10004
2016,24,門診,0~2,苗栗縣,777,3252,10005
2016,24,門診,0~2,彰化縣,1579,8211,10007
2016,24,門診,0~2,南投縣,799,3088,10008
2016,24,門診,0~2,雲林縣,1014,4051,10009
2016,24,門診,0~2,嘉義縣,340,1575,10010
2016,24,門診,0~2,屏東縣,1083,4885,10013
2016,24,門診,0~2,台東縣,291,927,10014
2016,24,門診,0~2,花蓮縣,456,2007,10015
2016,24,門診,0~2,澎湖縣,82,535,10016
2016,24,門診,0~2,基隆市,348,1934,10017
2016,24,門診,0~2,新竹市,715,4516,10018
2016,24,門診,0~2,嘉義市,490,2841,10020
2016,24,門診,0~2,台北市,2776,13702,63000
2016,24,門診,0~2,高雄市,3699,17919,64000
2016,24,門診,0~2,新北市,7146,27913,65000
2016,24,門診,0~2,台中市,3455,20608,66000
2016,24,門診,0~2,台南市,1970,11659,67000
2016,24,門診,0~2,桃園市,3422,15182,68000
2016,24,門診,13~15,連江縣,3,21,09007
2016,24,門診,13~15,金門縣,72,406,09020
2016,24,門診,13~15,宜蘭縣,289,1516,10002
2016,24,門診,13~15,新竹縣,282,1691,10004
2016,24,門診,13~15,苗栗縣,292,1617,10005
2016,24,門診,13~15,彰化縣,544,4767,10007
2016,24,門診,13~15,南投縣,256,1752,10008
2016,24,門診,13~15,雲林縣,421,2450,10009
2016,24,門診,13~15,嘉義縣,249,1330,10010
2016,24,門診,13~15,屏東縣,471,2630,10013
2016,24,門診,13~15,台東縣,136,569,10014
2016,24,門診,13~15,花蓮縣,199,1194,10015
2016,24,門診,13~15,澎湖縣,54,472,10016
2016,24,門診,13~15,基隆市,151,1189,10017
2016,24,門診,13~15,新竹市,163,1866,10018
2016,24,門診,13~15,嘉義市,170,1506,10020
2016,24,門診,13~15,台北市,1106,8602,63000
2016,24,門診,13~15,高雄市,1476,9734,64000
2016,24,門診,13~15,新北市,2138,13389,65000
2016,24,門診,13~15,台中市,1195,10471,66000
2016,24,門診,13~15,台南市,741,5923,67000
2016,24,門診,13~15,桃園市,939,7247,68000
2016,24,門診,16~18,連江縣,11,33,09007
2016,24,門診,16~18,金門縣,80,435,09020
2016,24,門診,16~18,宜蘭縣,281,1716,10002
2016,24,門診,16~18,新竹縣,344,1826,10004
2016,24,門診,16~18,苗栗縣,331,1911,10005
2016,24,門診,16~18,彰化縣,667,5239,10007
2016,24,門診,16~18,南投縣,268,1827,10008
2016,24,門診,16~18,雲林縣,447,2734,10009
2016,24,門診,16~18,嘉義縣,232,1309,10010
2016,24,門診,16~18,屏東縣,469,3072,10013
2016,24,門診,16~18,台東縣,107,556,10014
2016,24,門診,16~18,花蓮縣,222,1316,10015
2016,24,門診,16~18,澎湖縣,52,477,10016
2016,24,門診,16~18,基隆市,200,1625,10017
2016,24,門診,16~18,新竹市,199,2092,10018
2016,24,門診,16~18,嘉義市,204,1954,10020
2016,24,門診,16~18,台北市,1235,9794,63000
2016,24,門診,16~18,高雄市,1576,10964,64000
2016,24,門診,16~18,新北市,2390,15282,65000
2016,24,門診,16~18,台中市,1423,12227,66000
2016,24,門診,16~18,台南市,811,6917,67000
2016,24,門診,16~18,桃園市,1011,8112,68000
2016,24,門診,19~24,連江縣,21,172,09007
2016,24,門診,19~24,金門縣,137,1019,09020
2016,24,門診,19~24,宜蘭縣,326,2952,10002
2016,24,門診,19~24,新竹縣,473,3202,10004
2016,24,門診,19~24,苗栗縣,485,3294,10005
2016,24,門診,19~24,彰化縣,894,9222,10007
2016,24,門診,19~24,南投縣,322,2998,10008
2016,24,門診,19~24,雲林縣,529,4504,10009
2016,24,門診,19~24,嘉義縣,377,2524,10010
2016,24,門診,19~24,屏東縣,678,5763,10013
2016,24,門診,19~24,台東縣,132,1171,10014
2016,24,門診,19~24,花蓮縣,305,2831,10015
2016,24,門診,19~24,澎湖縣,70,1210,10016
2016,24,門診,19~24,基隆市,313,2858,10017
2016,24,門診,19~24,新竹市,343,4759,10018
2016,24,門診,19~24,嘉義市,252,3377,10020
2016,24,門診,19~24,台北市,2421,24797,63000
2016,24,門診,19~24,高雄市,2728,25077,64000
2016,24,門診,19~24,新北市,3835,31648,65000
2016,24,門診,19~24,台中市,3161,30062,66000
2016,24,門診,19~24,台南市,1346,16203,67000
2016,24,門診,19~24,桃園市,1709,17311,68000
2016,24,門診,25~64,連江縣,66,871,09007
2016,24,門診,25~64,金門縣,712,8238,09020
2016,24,門診,25~64,宜蘭縣,3030,40975,10002
2016,24,門診,25~64,新竹縣,4136,38419,10004
2016,24,門診,25~64,苗栗縣,4242,44474,10005
2016,24,門診,25~64,彰化縣,8062,123452,10007
2016,24,門診,25~64,南投縣,3510,44800,10008
2016,24,門診,25~64,雲林縣,5043,65183,10009
2016,24,門診,25~64,嘉義縣,3232,36996,10010
2016,24,門診,25~64,屏東縣,5819,77883,10013
2016,24,門診,25~64,台東縣,1622,19912,10014
2016,24,門診,25~64,花蓮縣,2309,35717,10015
2016,24,門診,25~64,澎湖縣,706,14384,10016
2016,24,門診,25~64,基隆市,2753,41052,10017
2016,24,門診,25~64,新竹市,2610,58097,10018
2016,24,門診,25~64,嘉義市,2641,48928,10020
2016,24,門診,25~64,台北市,18866,329086,63000
2016,24,門診,25~64,高雄市,23211,322642,64000
2016,24,門診,25~64,新北市,35630,385493,65000
2016,24,門診,25~64,台中市,21904,318054,66000
2016,24,門診,25~64,台南市,11321,196422,67000
2016,24,門診,25~64,桃園市,13963,207688,68000
2016,24,門診,3~6,連江縣,12,53,09007
2016,24,門診,3~6,金門縣,186,1029,09020
2016,24,門診,3~6,宜蘭縣,1382,3994,10002
2016,24,門診,3~6,新竹縣,1462,5711,10004
2016,24,門診,3~6,苗栗縣,1101,4914,10005
2016,24,門診,3~6,彰化縣,2397,12482,10007
2016,24,門診,3~6,南投縣,1084,4525,10008
2016,24,門診,3~6,雲林縣,1440,6259,10009
2016,24,門診,3~6,嘉義縣,612,2668,10010
2016,24,門診,3~6,屏東縣,1601,6892,10013
2016,24,門診,3~6,台東縣,392,1410,10014
2016,24,門診,3~6,花蓮縣,615,2640,10015
2016,24,門診,3~6,澎湖縣,136,862,10016
2016,24,門診,3~6,基隆市,434,2763,10017
2016,24,門診,3~6,新竹市,951,6362,10018
2016,24,門診,3~6,嘉義市,678,4207,10020
2016,24,門診,3~6,台北市,3976,21694,63000
2016,24,門診,3~6,高雄市,5649,24762,64000
2016,24,門診,3~6,新北市,9500,41558,65000
2016,24,門診,3~6,台中市,5112,31090,66000
2016,24,門診,3~6,台南市,2784,17003,67000
2016,24,門診,3~6,桃園市,4564,21898,68000
2016,24,門診,65+,連江縣,11,257,09007
2016,24,門診,65+,金門縣,229,3965,09020
2016,24,門診,65+,宜蘭縣,1179,27522,10002
2016,24,門診,65+,新竹縣,1004,14250,10004
2016,24,門診,65+,苗栗縣,1574,27038,10005
2016,24,門診,65+,彰化縣,3003,66955,10007
2016,24,門診,65+,南投縣,1526,28889,10008
2016,24,門診,65+,雲林縣,2249,43808,10009
2016,24,門診,65+,嘉義縣,1747,31045,10010
2016,24,門診,65+,屏東縣,2787,52320,10013
2016,24,門診,65+,台東縣,835,12747,10014
2016,24,門診,65+,花蓮縣,928,21233,10015
2016,24,門診,65+,澎湖縣,317,9393,10016
2016,24,門診,65+,基隆市,1144,22331,10017
2016,24,門診,65+,新竹市,669,21543,10018
2016,24,門診,65+,嘉義市,1096,25761,10020
2016,24,門診,65+,台北市,6429,182585,63000
2016,24,門診,65+,高雄市,7995,164378,64000
2016,24,門診,65+,新北市,9212,140934,65000
2016,24,門診,65+,台中市,6579,129002,66000
2016,24,門診,65+,台南市,3842,97126,67000
2016,24,門診,65+,桃園市,3365,79519,68000
2016,24,門診,7~12,連江縣,6,21,09007
2016,24,門診,7~12,金門縣,153,911,09020
2016,24,門診,7~12,宜蘭縣,830,3292,10002
2016,24,門診,7~12,新竹縣,934,4669,10004
2016,24,門診,7~12,苗栗縣,725,3687,10005
2016,24,門診,7~12,彰化縣,1600,10558,10007
2016,24,門診,7~12,南投縣,749,3897,10008
2016,24,門診,7~12,雲林縣,1074,5602,10009
2016,24,門診,7~12,嘉義縣,575,2720,10010
