確定病名,發病年份,發病月份,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
19CoV,2023,01,新竹縣,橫山鄉,F,0,45~49,13,10004,10004080
19CoV,2023,01,新竹縣,橫山鄉,M,0,45~49,12,10004,10004080
19CoV,2023,01,新竹縣,橫山鄉,F,0,50~54,12,10004,10004080
19CoV,2023,01,新竹縣,橫山鄉,M,0,50~54,8,10004,10004080
19CoV,2023,01,新竹縣,橫山鄉,M,1,50~54,1,10004,10004080
19CoV,2023,01,新竹縣,橫山鄉,F,0,55~59,15,10004,10004080
19CoV,2023,01,新竹縣,橫山鄉,F,1,55~59,1,10004,10004080
19CoV,2023,01,新竹縣,橫山鄉,M,0,55~59,7,10004,10004080
19CoV,2023,01,新竹縣,橫山鄉,F,0,5~9,2,10004,10004080
19CoV,2023,01,新竹縣,橫山鄉,M,0,5~9,9,10004,10004080
19CoV,2023,01,新竹縣,橫山鄉,F,0,60~64,10,10004,10004080
19CoV,2023,01,新竹縣,橫山鄉,M,0,60~64,10,10004,10004080
19CoV,2023,01,新竹縣,橫山鄉,M,1,60~64,1,10004,10004080
19CoV,2023,01,新竹縣,橫山鄉,F,0,65~69,10,10004,10004080
19CoV,2023,01,新竹縣,橫山鄉,M,0,65~69,8,10004,10004080
19CoV,2023,01,新竹縣,橫山鄉,F,0,70+,36,10004,10004080
19CoV,2023,01,新竹縣,橫山鄉,M,0,70+,22,10004,10004080
19CoV,2023,01,新竹縣,湖口鄉,F,0,0,11,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,0,0,12,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,0,1,8,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,0,1,12,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,0,10~14,65,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,0,10~14,73,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,0,15~19,75,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,0,15~19,70,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,0,2,15,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,0,2,10,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,0,20~24,101,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,1,20~24,3,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,0,20~24,127,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,1,20~24,1,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,0,25~29,196,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,1,25~29,3,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,0,25~29,182,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,1,25~29,2,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,0,3,9,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,0,3,7,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,0,30~34,202,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,1,30~34,2,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,0,30~34,205,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,1,30~34,3,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,0,35~39,180,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,1,35~39,2,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,0,35~39,156,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,1,35~39,5,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,0,4,10,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,1,4,1,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,0,4,12,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,0,40~44,188,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,1,40~44,1,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,0,40~44,149,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,1,40~44,1,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,0,45~49,133,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,1,45~49,2,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,0,45~49,120,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,0,50~54,83,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,1,50~54,1,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,0,50~54,74,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,1,50~54,1,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,0,55~59,88,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,1,55~59,1,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,0,55~59,60,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,1,55~59,3,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,0,5~9,59,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,1,5~9,1,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,0,5~9,70,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,0,60~64,58,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,0,60~64,54,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,1,60~64,1,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,0,65~69,52,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,0,65~69,47,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,1,65~69,2,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,F,0,70+,103,10004,10004050
19CoV,2023,01,新竹縣,湖口鄉,M,0,70+,68,10004,10004050
19CoV,2023,01,新竹縣,竹北市,F,0,0,41,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,0,0,50,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,0,1,50,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,0,1,48,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,1,1,1,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,0,10~14,254,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,0,10~14,287,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,1,10~14,6,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,0,15~19,216,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,1,15~19,2,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,0,15~19,224,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,1,15~19,3,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,0,2,36,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,0,2,46,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,0,20~24,233,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,1,20~24,2,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,0,20~24,209,10004,10004010
19CoV,2023,01,新竹縣,竹北市,,0,20~24,1,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,0,25~29,430,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,1,25~29,18,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,0,25~29,386,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,1,25~29,11,10004,10004010
19CoV,2023,01,新竹縣,竹北市,,0,25~29,1,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,0,3,50,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,0,3,47,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,0,30~34,553,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,1,30~34,13,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,0,30~34,490,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,1,30~34,15,10004,10004010
19CoV,2023,01,新竹縣,竹北市,,0,30~34,1,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,0,35~39,529,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,1,35~39,7,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,0,35~39,521,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,1,35~39,15,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,0,4,51,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,1,4,1,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,0,4,53,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,1,4,2,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,0,40~44,628,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,1,40~44,11,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,0,40~44,553,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,1,40~44,17,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,0,45~49,483,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,1,45~49,9,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,0,45~49,463,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,1,45~49,26,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,0,50~54,312,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,1,50~54,6,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,0,50~54,289,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,1,50~54,10,10004,10004010
19CoV,2023,01,新竹縣,竹北市,X,0,50~54,1,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,0,55~59,212,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,1,55~59,3,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,0,55~59,169,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,1,55~59,5,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,0,5~9,248,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,1,5~9,3,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,0,5~9,262,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,1,5~9,1,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,0,60~64,131,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,1,60~64,1,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,0,60~64,99,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,1,60~64,7,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,0,65~69,107,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,0,65~69,75,10004,10004010
19CoV,2023,01,新竹縣,竹北市,F,0,70+,198,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,0,70+,142,10004,10004010
19CoV,2023,01,新竹縣,竹北市,M,1,70+,1,10004,10004010
19CoV,2023,01,新竹縣,竹東鎮,F,0,0,8,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,0,0,16,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,0,1,15,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,1,1,1,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,0,1,11,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,0,10~14,77,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,0,10~14,104,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,1,10~14,2,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,0,15~19,91,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,0,15~19,88,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,0,2,19,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,0,2,24,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,0,20~24,127,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,0,20~24,120,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,0,25~29,220,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,1,25~29,3,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,0,25~29,168,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,1,25~29,3,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,0,3,12,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,0,3,12,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,1,3,1,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,0,30~34,172,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,1,30~34,3,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,0,30~34,169,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,1,30~34,2,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,0,35~39,194,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,1,35~39,1,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,0,35~39,182,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,1,35~39,2,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,0,4,8,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,0,4,19,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,0,40~44,208,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,0,40~44,170,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,1,40~44,3,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,0,45~49,155,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,0,45~49,127,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,1,45~49,2,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,0,50~54,141,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,1,50~54,2,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,0,50~54,93,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,1,50~54,6,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,0,55~59,120,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,1,55~59,1,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,0,55~59,84,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,1,55~59,2,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,0,5~9,98,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,0,5~9,84,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,1,5~9,1,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,0,60~64,107,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,0,60~64,60,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,1,60~64,2,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,0,65~69,69,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,1,65~69,1,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,0,65~69,60,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,1,65~69,1,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,F,0,70+,146,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,0,70+,116,10004,10004020
19CoV,2023,01,新竹縣,竹東鎮,M,1,70+,1,10004,10004020
19CoV,2023,01,新竹縣,芎林鄉,F,0,0,4,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,M,0,0,2,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,F,0,1,2,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,M,0,1,6,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,F,0,10~14,25,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,M,0,10~14,19,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,F,0,15~19,15,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,M,0,15~19,12,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,F,0,2,2,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,M,0,2,4,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,F,0,20~24,27,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,M,0,20~24,30,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,F,0,25~29,51,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,M,0,25~29,34,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,F,0,3,5,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,M,0,3,2,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,F,0,30~34,44,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,M,0,30~34,41,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,F,0,35~39,38,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,M,0,35~39,28,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,F,0,4,4,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,M,0,4,2,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,F,0,40~44,31,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,M,0,40~44,23,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,F,0,45~49,34,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,M,0,45~49,22,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,M,1,45~49,1,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,F,0,50~54,22,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,M,0,50~54,24,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,M,1,50~54,1,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,F,0,55~59,23,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,M,0,55~59,21,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,M,1,55~59,1,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,F,0,5~9,14,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,M,0,5~9,14,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,F,0,60~64,16,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,M,0,60~64,16,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,F,0,65~69,16,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,M,0,65~69,11,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,F,0,70+,46,10004,10004070
19CoV,2023,01,新竹縣,芎林鄉,M,0,70+,39,10004,10004070
19CoV,2023,01,新竹縣,關西鎮,M,0,0,2,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,F,0,1,1,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,M,0,1,1,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,F,0,10~14,10,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,M,0,10~14,15,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,F,0,15~19,15,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,M,0,15~19,11,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,F,0,2,2,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,M,0,2,3,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,F,0,20~24,31,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,M,0,20~24,23,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,F,0,25~29,34,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,M,0,25~29,18,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,F,0,3,3,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,M,0,3,2,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,F,0,30~34,30,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,F,1,30~34,1,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,M,0,30~34,30,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,M,1,30~34,1,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,F,0,35~39,17,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,M,0,35~39,17,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,M,1,35~39,1,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,F,0,4,1,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,M,0,4,3,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,M,1,4,1,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,F,0,40~44,21,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,M,0,40~44,11,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,F,0,45~49,29,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,M,0,45~49,16,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,M,1,45~49,1,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,F,0,50~54,22,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,M,0,50~54,9,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,M,1,50~54,1,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,F,0,55~59,14,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,M,0,55~59,22,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,F,0,5~9,9,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,M,0,5~9,8,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,F,0,60~64,21,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,M,0,60~64,18,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,F,0,65~69,13,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,M,0,65~69,6,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,F,0,70+,43,10004,10004040
19CoV,2023,01,新竹縣,關西鎮,M,0,70+,40,10004,10004040
19CoV,2023,01,苗栗縣,三灣鄉,F,0,10~14,4,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,F,0,15~19,2,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,M,0,15~19,5,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,M,0,2,1,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,F,0,20~24,4,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,M,0,20~24,4,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,F,0,25~29,11,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,M,0,25~29,4,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,F,0,3,1,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,F,0,30~34,5,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,M,0,30~34,6,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,F,0,35~39,3,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,M,0,35~39,7,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,F,0,4,3,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,F,0,40~44,4,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,F,1,40~44,1,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,M,0,40~44,3,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,F,0,45~49,7,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,M,0,45~49,3,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,F,0,50~54,3,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,M,0,50~54,1,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,F,0,55~59,8,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,M,0,55~59,3,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,F,0,5~9,2,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,M,0,5~9,3,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,F,0,60~64,5,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,M,0,60~64,3,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,F,0,65~69,4,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,M,0,65~69,6,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,F,0,70+,4,10005,10005160
19CoV,2023,01,苗栗縣,三灣鄉,M,0,70+,12,10005,10005160
19CoV,2023,01,苗栗縣,三義鄉,F,0,0,1,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,M,0,0,1,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,F,0,1,6,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,M,0,1,1,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,F,0,10~14,2,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,M,0,10~14,14,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,F,0,15~19,13,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,M,0,15~19,8,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,F,0,2,2,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,F,0,20~24,15,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,M,0,20~24,13,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,F,0,25~29,6,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,M,0,25~29,11,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,M,0,3,2,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,F,0,30~34,24,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,M,0,30~34,17,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,F,0,35~39,18,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,M,0,35~39,13,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,F,0,4,1,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,M,0,4,1,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,F,0,40~44,12,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,M,0,40~44,13,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,M,1,40~44,1,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,F,0,45~49,13,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,M,0,45~49,24,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,F,0,50~54,16,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,M,0,50~54,11,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,F,0,55~59,11,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,M,0,55~59,9,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,F,0,5~9,9,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,M,0,5~9,14,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,F,0,60~64,14,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,M,0,60~64,14,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,F,0,65~69,11,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,M,0,65~69,9,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,M,1,65~69,1,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,F,0,70+,24,10005,10005130
19CoV,2023,01,苗栗縣,三義鄉,M,0,70+,11,10005,10005130
19CoV,2023,01,苗栗縣,公館鄉,F,0,0,7,10005,10005090
19CoV,2023,01,苗栗縣,公館鄉,M,0,0,3,10005,10005090
19CoV,2023,01,苗栗縣,公館鄉,F,0,1,3,10005,10005090
