縣市別,鄉鎮別,年別,新案發生率
高雄市,前鎮區,2005,85.0
高雄市,美濃區,2022,45.2
高雄市,美濃區,2021,34.0
高雄市,美濃區,2020,69.5
高雄市,美濃區,2019,68.6
高雄市,美濃區,2018,65.4
高雄市,美濃區,2017,77.1
高雄市,美濃區,2016,66.5
高雄市,美濃區,2015,90.2
高雄市,美濃區,2014,91.6
高雄市,美濃區,2013,107.4
高雄市,美濃區,2012,115.5
高雄市,美濃區,2011,88.7
高雄市,美濃區,2010,106.4
高雄市,美濃區,2009,96.4
高雄市,美濃區,2008,118.4
高雄市,美濃區,2007,92.5
高雄市,美濃區,2006,125.3
高雄市,美濃區,2005,122.2
高雄市,苓雅區,2022,44.0
高雄市,苓雅區,2021,41.6
高雄市,苓雅區,2020,42.2
高雄市,苓雅區,2019,42.5
高雄市,苓雅區,2018,53.4
高雄市,苓雅區,2017,46.5
高雄市,苓雅區,2016,62.2
高雄市,苓雅區,2015,59.4
高雄市,苓雅區,2014,66.7
高雄市,苓雅區,2013,60.5
高雄市,苓雅區,2012,77.5
高雄市,苓雅區,2011,58.0
高雄市,苓雅區,2010,64.5
高雄市,苓雅區,2009,71.0
高雄市,苓雅區,2008,72.6
高雄市,苓雅區,2007,73.6
高雄市,苓雅區,2006,81.3
高雄市,苓雅區,2005,71.6
高雄市,茂林區,2022,0.0
高雄市,茂林區,2021,105.6
高雄市,茂林區,2020,103.8
高雄市,茂林區,2019,152.6
高雄市,茂林區,2018,102.1
高雄市,茂林區,2017,209.4
高雄市,茂林區,2016,105.7
高雄市,茂林區,2015,105.1
高雄市,茂林區,2014,266.9
高雄市,茂林區,2013,163.5
高雄市,茂林區,2012,54.5
高雄市,茂林區,2011,269.7
高雄市,茂林區,2010,107.4
高雄市,茂林區,2009,165.5
高雄市,茂林區,2008,396.4
高雄市,茂林區,2007,113.5
高雄市,茂林區,2006,337.8
高雄市,茂林區,2005,564.3
高雄市,茄萣區,2022,23.6
高雄市,茄萣區,2021,53.5
高雄市,茄萣區,2020,30.0
高雄市,茄萣區,2019,36.6
高雄市,茄萣區,2018,36.5
高雄市,茄萣區,2017,26.4
高雄市,茄萣區,2016,42.6
高雄市,茄萣區,2015,58.8
高雄市,茄萣區,2014,58.5
高雄市,茄萣區,2013,42.0
高雄市,茄萣區,2012,45.2
高雄市,茄萣區,2011,64.1
高雄市,茄萣區,2010,47.6
高雄市,茄萣區,2009,47.4
高雄市,茄萣區,2008,97.2
高雄市,茄萣區,2007,59.1
高雄市,茄萣區,2006,89.6
高雄市,茄萣區,2005,85.9
高雄市,桃源區,2022,23.7
高雄市,桃源區,2021,47.5
高雄市,桃源區,2020,23.6
高雄市,桃源區,2019,116.7
高雄市,桃源區,2018,23.4
高雄市,桃源區,2017,118.1
高雄市,桃源區,2016,118.2
高雄市,桃源區,2015,93.7
高雄市,桃源區,2014,229.8
高雄市,桃源區,2013,178.5
高雄市,桃源區,2012,151.2
高雄市,桃源區,2011,357.2
高雄市,桃源區,2010,83.4
高雄市,桃源區,2009,336.0
高雄市,桃源區,2008,167.8
高雄市,桃源區,2007,187.4
高雄市,桃源區,2006,285.7
高雄市,桃源區,2005,223.9
高雄市,梓官區,2022,57.2
高雄市,梓官區,2021,45.3
高雄市,梓官區,2020,56.1
高雄市,梓官區,2019,53.0
高雄市,梓官區,2018,74.9
高雄市,梓官區,2017,77.4
高雄市,梓官區,2016,90.8
高雄市,梓官區,2015,90.6
高雄市,梓官區,2014,85.2
高雄市,梓官區,2013,85.0
高雄市,梓官區,2012,68.4
高雄市,梓官區,2011,92.8
高雄市,梓官區,2010,87.0
高雄市,梓官區,2009,100.2
高雄市,梓官區,2008,105.1
高雄市,梓官區,2007,82.9
高雄市,梓官區,2006,95.2
高雄市,梓官區,2005,99.4
高雄市,鳥松區,2022,40.6
高雄市,鳥松區,2021,33.6
高雄市,鳥松區,2020,40.0
高雄市,鳥松區,2019,58.1
高雄市,鳥松區,2018,49.6
高雄市,鳥松區,2017,45.2
高雄市,鳥松區,2016,45.3
高雄市,鳥松區,2015,47.9
高雄市,鳥松區,2014,48.0
高雄市,鳥松區,2013,57.2
高雄市,鳥松區,2012,80.6
高雄市,鳥松區,2011,53.6
高雄市,鳥松區,2010,89.7
高雄市,鳥松區,2009,57.2
高雄市,鳥松區,2008,77.1
高雄市,鳥松區,2007,80.2
高雄市,鳥松區,2006,56.4
高雄市,鳥松區,2005,91.7
高雄市,湖內區,2022,33.8
高雄市,湖內區,2021,43.7
高雄市,湖內區,2020,26.9
高雄市,湖內區,2019,26.9
高雄市,湖內區,2018,67.1
高雄市,湖內區,2017,46.9
高雄市,湖內區,2016,74.0
高雄市,湖內區,2015,54.2
高雄市,湖內區,2014,64.8
高雄市,湖內區,2013,61.7
高雄市,湖內區,2012,58.7
高雄市,湖內區,2011,90.2
高雄市,湖內區,2010,52.2
高雄市,湖內區,2009,66.3
高雄市,湖內區,2008,80.4
高雄市,湖內區,2007,76.8
高雄市,湖內區,2006,104.9
高雄市,湖內區,2005,80.7
高雄市,新興區,2022,24.4
高雄市,新興區,2021,32.0
高雄市,新興區,2020,45.3
高雄市,新興區,2019,64.7
高雄市,新興區,2018,47.0
高雄市,新興區,2017,31.2
高雄市,新興區,2016,48.4
高雄市,新興區,2015,67.0
高雄市,新興區,2014,71.9
高雄市,新興區,2013,44.9
高雄市,新興區,2012,64.8
高雄市,新興區,2011,62.0
高雄市,新興區,2010,81.1
高雄市,新興區,2009,56.9
高雄市,新興區,2008,71.9
高雄市,新興區,2007,83.2
高雄市,新興區,2006,75.4
高雄市,新興區,2005,98.1
高雄市,楠梓區,2022,28.8
高雄市,楠梓區,2021,29.5
高雄市,楠梓區,2020,26.0
高雄市,楠梓區,2019,54.6
高雄市,楠梓區,2018,49.3
高雄市,楠梓區,2017,34.5
高雄市,楠梓區,2016,45.3
高雄市,楠梓區,2015,44.6
高雄市,楠梓區,2014,57.3
高雄市,楠梓區,2013,54.3
高雄市,楠梓區,2012,60.6
高雄市,楠梓區,2011,62.8
高雄市,楠梓區,2010,86.4
高雄市,楠梓區,2009,49.7
高雄市,楠梓區,2008,69.6
高雄市,楠梓區,2007,63.3
高雄市,楠梓區,2006,65.5
高雄市,楠梓區,2005,72.5
高雄市,路竹區,2022,41.2
高雄市,路竹區,2021,48.6
高雄市,路竹區,2020,36.6
高雄市,路竹區,2019,42.0
高雄市,路竹區,2018,53.2
高雄市,路竹區,2017,77.5
高雄市,路竹區,2016,56.6
高雄市,路竹區,2015,69.7
高雄市,路竹區,2014,69.7
高雄市,路竹區,2013,99.8
高雄市,路竹區,2012,80.7
高雄市,路竹區,2011,115.6
高雄市,路竹區,2010,94.5
高雄市,路竹區,2009,86.6
高雄市,路竹區,2008,78.9
高雄市,路竹區,2007,100.7
高雄市,路竹區,2006,97.0
高雄市,路竹區,2005,115.7
高雄市,鼓山區,2022,27.1
高雄市,鼓山區,2021,37.6
高雄市,鼓山區,2020,36.8
高雄市,鼓山區,2019,37.7
高雄市,鼓山區,2018,50.8
高雄市,鼓山區,2017,47.6
高雄市,鼓山區,2016,53.1
高雄市,鼓山區,2015,58.8
高雄市,鼓山區,2014,56.1
高雄市,鼓山區,2013,55.7
高雄市,鼓山區,2012,63.0
高雄市,鼓山區,2011,62.7
高雄市,鼓山區,2010,81.9
高雄市,鼓山區,2009,64.3
高雄市,鼓山區,2008,80.6
高雄市,鼓山區,2007,72.9
高雄市,鼓山區,2006,85.6
高雄市,鼓山區,2005,91.9
高雄市,旗山區,2022,28.7
高雄市,旗山區,2021,42.3
高雄市,旗山區,2020,72.1
高雄市,旗山區,2019,74.0
高雄市,旗山區,2018,70.7
高雄市,旗山區,2017,72.7
高雄市,旗山區,2016,71.9
高雄市,旗山區,2015,81.7
高雄市,旗山區,2014,75.7
高雄市,旗山區,2013,92.8
高雄市,旗山區,2012,107.1
高雄市,旗山區,2011,113.5
高雄市,旗山區,2010,117.1
高雄市,旗山區,2009,93.7
高雄市,旗山區,2008,105.2
高雄市,旗山區,2007,106.7
高雄市,旗山區,2006,129.8
高雄市,旗山區,2005,92.7
高雄市,旗津區,2022,22.3
高雄市,旗津區,2021,40.0
高雄市,旗津區,2020,50.1
高雄市,旗津區,2019,42.4
高雄市,旗津區,2018,27.9
高雄市,旗津區,2017,45.1
高雄市,旗津區,2016,24.2
高雄市,旗津區,2015,58.7
高雄市,旗津區,2014,72.4
高雄市,旗津區,2013,47.9
高雄市,旗津區,2012,50.6
高雄市,旗津區,2011,73.6
高雄市,旗津區,2010,53.4
高雄市,旗津區,2009,73.4
高雄市,旗津區,2008,46.7
高雄市,旗津區,2007,93.0
高雄市,旗津區,2006,99.4
高雄市,旗津區,2005,70.0
高雄市,鳳山區,2022,39.8
高雄市,鳳山區,2021,35.7
高雄市,鳳山區,2020,44.5
高雄市,鳳山區,2019,54.8
高雄市,鳳山區,2018,42.6
高雄市,鳳山區,2017,54.7
高雄市,鳳山區,2016,56.3
高雄市,鳳山區,2015,58.8
高雄市,鳳山區,2014,49.5
高雄市,鳳山區,2013,60.4
高雄市,鳳山區,2012,80.3
高雄市,鳳山區,2011,77.5
高雄市,鳳山區,2010,65.8
高雄市,鳳山區,2009,71.9
高雄市,鳳山區,2008,63.1
高雄市,鳳山區,2007,73.8
高雄市,鳳山區,2006,78.8
高雄市,鳳山區,2005,84.5
高雄市,橋頭區,2022,29.8
高雄市,橋頭區,2021,32.9
高雄市,橋頭區,2020,51.8
高雄市,橋頭區,2019,52.7
高雄市,橋頭區,2018,87.7
高雄市,橋頭區,2017,72.0
高雄市,橋頭區,2016,66.9
高雄市,橋頭區,2015,77.8
高雄市,橋頭區,2014,99.7
高雄市,橋頭區,2013,67.6
高雄市,橋頭區,2012,86.8
高雄市,橋頭區,2011,90.1
高雄市,橋頭區,2010,90.8
高雄市,橋頭區,2009,74.3
高雄市,橋頭區,2008,79.4
高雄市,橋頭區,2007,92.5
高雄市,橋頭區,2006,102.9
高雄市,橋頭區,2005,107.9
高雄市,燕巢區,2022,75.6
高雄市,燕巢區,2021,71.5
高雄市,燕巢區,2020,91.2
高雄市,燕巢區,2019,94.1
高雄市,燕巢區,2018,110.5
高雄市,燕巢區,2017,120.2
高雄市,燕巢區,2016,146.5
高雄市,燕巢區,2015,112.4
高雄市,燕巢區,2014,95.2
高雄市,燕巢區,2013,120.7
高雄市,燕巢區,2012,100.5
高雄市,燕巢區,2011,139.3
高雄市,燕巢區,2010,103.5
高雄市,燕巢區,2009,141.3
高雄市,燕巢區,2008,166.5
高雄市,燕巢區,2007,133.8
高雄市,燕巢區,2006,152.3
高雄市,燕巢區,2005,174.3
高雄市,彌陀區,2022,32.3
高雄市,彌陀區,2021,32.0
高雄市,彌陀區,2020,52.7
高雄市,彌陀區,2019,78.3
高雄市,彌陀區,2018,41.4
高雄市,彌陀區,2017,92.5
高雄市,彌陀區,2016,71.4
高雄市,彌陀區,2015,50.6
高雄市,彌陀區,2014,115.7
高雄市,彌陀區,2013,49.9
高雄市,彌陀區,2012,79.3
高雄市,彌陀區,2011,59.0
高雄市,彌陀區,2010,92.6
高雄市,彌陀區,2009,87.1
高雄市,彌陀區,2008,57.8
高雄市,彌陀區,2007,90.8
高雄市,彌陀區,2006,137.6
高雄市,彌陀區,2005,94.3
高雄市,鹽埕區,2022,22.0
高雄市,鹽埕區,2021,56.0
高雄市,鹽埕區,2020,42.2
高雄市,鹽埕區,2019,70.9
高雄市,鹽埕區,2018,53.9
高雄市,鹽埕區,2017,61.4
高雄市,鹽埕區,2016,68.4
高雄市,鹽埕區,2015,63.5
高雄市,鹽埕區,2014,160.0
高雄市,鹽埕區,2013,76.8
高雄市,鹽埕區,2012,94.4
高雄市,鹽埕區,2011,103.5
高雄市,鹽埕區,2010,72.7
高雄市,鹽埕區,2009,61.0
高雄市,鹽埕區,2008,74.1
高雄市,鹽埕區,2007,62.5
高雄市,鹽埕區,2006,92.4
高雄市,鹽埕區,2005,94.6
屏東縣,九如鄉,2022,32.3
屏東縣,九如鄉,2021,54.9
屏東縣,九如鄉,2020,27.3
屏東縣,九如鄉,2019,86.3
屏東縣,九如鄉,2018,63.4
屏東縣,九如鄉,2017,76.9
屏東縣,九如鄉,2016,95.1
屏東縣,九如鄉,2015,108.4
屏東縣,九如鄉,2014,58.3
屏東縣,九如鄉,2013,80.0
屏東縣,九如鄉,2012,159.1
屏東縣,九如鄉,2011,101.0
屏東縣,九如鄉,2010,104.7
屏東縣,九如鄉,2009,95.5
屏東縣,九如鄉,2008,82.0
屏東縣,九如鄉,2007,94.7
屏東縣,九如鄉,2006,120.2
屏東縣,九如鄉,2005,89.7
屏東縣,三地門鄉,2022,116.1
屏東縣,三地門鄉,2021,64.9
屏東縣,三地門鄉,2020,156.2
屏東縣,三地門鄉,2019,182.2
屏東縣,三地門鄉,2018,143.4
屏東縣,三地門鄉,2017,91.5
屏東縣,三地門鄉,2016,208.3
屏東縣,三地門鄉,2015,180.8
屏東縣,三地門鄉,2014,208.5
屏東縣,三地門鄉,2013,185.6
屏東縣,三地門鄉,2012,185.8
屏東縣,三地門鄉,2011,185.2
屏東縣,三地門鄉,2010,198.3
屏東縣,三地門鄉,2009,107.7
屏東縣,三地門鄉,2008,123.8
屏東縣,三地門鄉,2007,220.2
屏東縣,三地門鄉,2006,245.0
屏東縣,三地門鄉,2005,300.4
屏東縣,內埔鄉,2022,66.8
屏東縣,內埔鄉,2021,90.7
屏東縣,內埔鄉,2020,104.8
屏東縣,內埔鄉,2019,118.9
屏東縣,內埔鄉,2018,79.0
屏東縣,內埔鄉,2017,87.4
屏東縣,內埔鄉,2016,108.3
屏東縣,內埔鄉,2015,103.8
屏東縣,內埔鄉,2014,108.3
屏東縣,內埔鄉,2013,121.5
屏東縣,內埔鄉,2012,123.9
屏東縣,內埔鄉,2011,138.6
屏東縣,內埔鄉,2010,161.2
屏東縣,內埔鄉,2009,135.8
屏東縣,內埔鄉,2008,158.6
屏東縣,內埔鄉,2007,150.8
屏東縣,內埔鄉,2006,167.9
屏東縣,內埔鄉,2005,184.8
屏東縣,竹田鄉,2022,55.6
屏東縣,竹田鄉,2021,127.5
屏東縣,竹田鄉,2020,95.6
屏東縣,竹田鄉,2019,88.3
屏東縣,竹田鄉,2018,75.9
屏東縣,竹田鄉,2017,69.5
屏東縣,竹田鄉,2016,108.9
屏東縣,竹田鄉,2015,96.4
屏東縣,竹田鄉,2014,84.4
屏東縣,竹田鄉,2013,122.7
屏東縣,竹田鄉,2012,127.0
屏東縣,竹田鄉,2011,120.2
屏東縣,竹田鄉,2010,157.2
屏東縣,竹田鄉,2009,205.6
屏東縣,竹田鄉,2008,113.6
屏東縣,竹田鄉,2007,129.1
屏東縣,竹田鄉,2006,154.7
屏東縣,竹田鄉,2005,164.3
屏東縣,牡丹鄉,2022,41.2
屏東縣,牡丹鄉,2021,20.6
屏東縣,牡丹鄉,2020,0.0
屏東縣,牡丹鄉,2019,40.6
屏東縣,牡丹鄉,2018,80.8
屏東縣,牡丹鄉,2017,61.4
屏東縣,牡丹鄉,2016,104.0
屏東縣,牡丹鄉,2015,83.1
屏東縣,牡丹鄉,2014,166.0
屏東縣,牡丹鄉,2013,104.0
屏東縣,牡丹鄉,2012,225.5
屏東縣,牡丹鄉,2011,100.8
屏東縣,牡丹鄉,2010,120.0
屏東縣,牡丹鄉,2009,141.8
屏東縣,牡丹鄉,2008,143.8
屏東縣,牡丹鄉,2007,101.7
屏東縣,牡丹鄉,2006,200.4
屏東縣,牡丹鄉,2005,241.8
屏東縣,車城鄉,2022,85.5
屏東縣,車城鄉,2021,85.1
屏東縣,車城鄉,2020,36.0
屏東縣,車城鄉,2019,47.1
屏東縣,車城鄉,2018,35.0
屏東縣,車城鄉,2017,69.3
屏東縣,車城鄉,2016,56.6
屏東縣,車城鄉,2015,88.7
屏東縣,車城鄉,2014,43.9
屏東縣,車城鄉,2013,32.8
屏東縣,車城鄉,2012,64.5
屏東縣,車城鄉,2011,147.1
屏東縣,車城鄉,2010,30.6
屏東縣,車城鄉,2009,110.3
屏東縣,車城鄉,2008,119.8
屏東縣,車城鄉,2007,68.8
屏東縣,車城鄉,2006,116.0
屏東縣,車城鄉,2005,114.9
屏東縣,里港鄉,2022,58.4
屏東縣,里港鄉,2021,27.2
屏東縣,里港鄉,2020,46.5
屏東縣,里港鄉,2019,57.8
屏東縣,里港鄉,2018,76.2
屏東縣,里港鄉,2017,74.8
屏東縣,里港鄉,2016,74.0
屏東縣,里港鄉,2015,92.8
屏東縣,里港鄉,2014,78.8
屏東縣,里港鄉,2013,94.7
屏東縣,里港鄉,2012,138.4
屏東縣,里港鄉,2011,116.1
屏東縣,里港鄉,2010,118.9
屏東縣,里港鄉,2009,87.5
屏東縣,里港鄉,2008,113.6
屏東縣,里港鄉,2007,86.6
屏東縣,里港鄉,2006,97.3
屏東縣,里港鄉,2005,115.5
屏東縣,佳冬鄉,2022,65.9
屏東縣,佳冬鄉,2021,32.5
屏東縣,佳冬鄉,2020,37.4
屏東縣,佳冬鄉,2019,68.5
屏東縣,佳冬鄉,2018,57.1
屏東縣,佳冬鄉,2017,61.4
屏東縣,佳冬鄉,2016,70.7
屏東縣,佳冬鄉,2015,39.8
屏東縣,佳冬鄉,2014,78.5
屏東縣,佳冬鄉,2013,62.9
屏東縣,佳冬鄉,2012,86.1
屏東縣,佳冬鄉,2011,108.5
屏東縣,佳冬鄉,2010,83.5
屏東縣,佳冬鄉,2009,87.5
屏東縣,佳冬鄉,2008,78.2
屏東縣,佳冬鄉,2007,104.9
屏東縣,佳冬鄉,2006,121.4
屏東縣,佳冬鄉,2005,123.8
屏東縣,來義鄉,2022,81.0
屏東縣,來義鄉,2021,80.8
屏東縣,來義鄉,2020,40.3
屏東縣,來義鄉,2019,80.8
屏東縣,來義鄉,2018,107.4
屏東縣,來義鄉,2017,107.0
屏東縣,來義鄉,2016,79.7
屏東縣,來義鄉,2015,78.9
屏東縣,來義鄉,2014,118.0
屏東縣,來義鄉,2013,144.2
屏東縣,來義鄉,2012,143.4
屏東縣,來義鄉,2011,129.4
屏東縣,來義鄉,2010,179.0
屏東縣,來義鄉,2009,179.8
屏東縣,來義鄉,2008,193.7
屏東縣,來義鄉,2007,127.6
屏東縣,來義鄉,2006,215.3
屏東縣,來義鄉,2005,138.9
屏東縣,東港鎮,2022,30.4
屏東縣,東港鎮,2021,30.1
屏東縣,東港鎮,2020,42.6
屏東縣,東港鎮,2019,46.4
屏東縣,東港鎮,2018,39.8
屏東縣,東港鎮,2017,54.2
屏東縣,東港鎮,2016,64.5
屏東縣,東港鎮,2015,35.3
屏東縣,東港鎮,2014,59.9
屏東縣,東港鎮,2013,45.0
屏東縣,東港鎮,2012,56.7
屏東縣,東港鎮,2011,36.1
屏東縣,東港鎮,2010,33.9
屏東縣,東港鎮,2009,51.7
屏東縣,東港鎮,2008,69.4
屏東縣,東港鎮,2007,49.6
屏東縣,東港鎮,2006,59.7
屏東縣,東港鎮,2005,89.7
屏東縣,枋山鄉,2022,38.9
屏東縣,枋山鄉,2021,77.0
屏東縣,枋山鄉,2020,113.3
屏東縣,枋山鄉,2019,129.1
屏東縣,枋山鄉,2018,0.0
屏東縣,枋山鄉,2017,54.5
屏東縣,枋山鄉,2016,125.2
屏東縣,枋山鄉,2015,87.8
屏東縣,枋山鄉,2014,52.1
屏東縣,枋山鄉,2013,34.4
屏東縣,枋山鄉,2012,271.8
屏東縣,枋山鄉,2011,116.8
屏東縣,枋山鄉,2010,163.4
屏東縣,枋山鄉,2009,81.1
屏東縣,枋山鄉,2008,145.2
屏東縣,枋山鄉,2007,63.7
屏東縣,枋山鄉,2006,78.6
屏東縣,枋山鄉,2005,157.2
屏東縣,枋寮鄉,2022,56.3
屏東縣,枋寮鄉,2021,89.5
屏東縣,枋寮鄉,2020,79.7
屏東縣,枋寮鄉,2019,53.8
屏東縣,枋寮鄉,2018,81.8
屏東縣,枋寮鄉,2017,105.3
屏東縣,枋寮鄉,2016,112.1
屏東縣,枋寮鄉,2015,90.9
屏東縣,枋寮鄉,2014,54.7
屏東縣,枋寮鄉,2013,112.3
屏東縣,枋寮鄉,2012,134.1
屏東縣,枋寮鄉,2011,121.1
屏東縣,枋寮鄉,2010,108.2
屏東縣,枋寮鄉,2009,99.8
屏東縣,枋寮鄉,2008,113.6
屏東縣,枋寮鄉,2007,98.1
屏東縣,枋寮鄉,2006,96.9
屏東縣,枋寮鄉,2005,88.2
屏東縣,林邊鄉,2022,23.7
屏東縣,林邊鄉,2021,64.1
屏東縣,林邊鄉,2020,28.7
屏東縣,林邊鄉,2019,39.6
屏東縣,林邊鄉,2018,66.9
屏東縣,林邊鄉,2017,93.4
屏東縣,林邊鄉,2016,96.7
屏東縣,林邊鄉,2015,110.1
屏東縣,林邊鄉,2014,77.3
屏東縣,林邊鄉,2013,55.7
屏東縣,林邊鄉,2012,49.8
屏東縣,林邊鄉,2011,53.5
屏東縣,林邊鄉,2010,42.9
屏東縣,林邊鄉,2009,71.0
屏東縣,林邊鄉,2008,84.9
屏東縣,林邊鄉,2007,88.8
屏東縣,林邊鄉,2006,55.5
屏東縣,林邊鄉,2005,82.6
屏東縣,長治鄉,2022,54.7
屏東縣,長治鄉,2021,81.6
屏東縣,長治鄉,2020,47.5
屏東縣,長治鄉,2019,94.6
屏東縣,長治鄉,2018,70.4
屏東縣,長治鄉,2017,59.8
屏東縣,長治鄉,2016,109.2
屏東縣,長治鄉,2015,85.6
屏東縣,長治鄉,2014,85.4
屏東縣,長治鄉,2013,88.4
屏東縣,長治鄉,2012,104.4
屏東縣,長治鄉,2011,110.3
屏東縣,長治鄉,2010,113.0
屏東縣,長治鄉,2009,109.7
屏東縣,長治鄉,2008,90.4
屏東縣,長治鄉,2007,61.4
屏東縣,長治鄉,2006,100.3
屏東縣,長治鄉,2005,120.0
屏東縣,南州鄉,2022,49.5
屏東縣,南州鄉,2021,48.8
屏東縣,南州鄉,2020,38.3
屏東縣,南州鄉,2019,85.1
屏東縣,南州鄉,2018,84.5
屏東縣,南州鄉,2017,74.5
屏東縣,南州鄉,2016,73.9
屏東縣,南州鄉,2015,64.0
屏東縣,南州鄉,2014,99.3
屏東縣,南州鄉,2013,44.6
屏東縣,南州鄉,2012,52.6
屏東縣,南州鄉,2011,112.0
屏東縣,南州鄉,2010,84.7
屏東縣,南州鄉,2009,83.6
屏東縣,南州鄉,2008,66.2
屏東縣,南州鄉,2007,57.2
屏東縣,南州鄉,2006,80.4
屏東縣,南州鄉,2005,63.4
屏東縣,屏東市,2022,39.0
屏東縣,屏東市,2021,44.7
屏東縣,屏東市,2020,54.5
屏東縣,屏東市,2019,68.2
屏東縣,屏東市,2018,61.0
屏東縣,屏東市,2017,66.7
屏東縣,屏東市,2016,56.4
屏東縣,屏東市,2015,54.6
屏東縣,屏東市,2014,74.7
屏東縣,屏東市,2013,73.0
屏東縣,屏東市,2012,82.0
屏東縣,屏東市,2011,99.4
屏東縣,屏東市,2010,75.4
屏東縣,屏東市,2009,74.7
屏東縣,屏東市,2008,89.1
屏東縣,屏東市,2007,100.8
屏東縣,屏東市,2006,104.8
屏東縣,屏東市,2005,114.4
屏東縣,恆春鎮,2022,26.7
屏東縣,恆春鎮,2021,36.4
屏東縣,恆春鎮,2020,72.0
屏東縣,恆春鎮,2019,39.0
屏東縣,恆春鎮,2018,48.7
屏東縣,恆春鎮,2017,58.5
屏東縣,恆春鎮,2016,45.4
屏東縣,恆春鎮,2015,64.8
屏東縣,恆春鎮,2014,42.2
屏東縣,恆春鎮,2013,52.0
屏東縣,恆春鎮,2012,58.4
屏東縣,恆春鎮,2011,70.9
屏東縣,恆春鎮,2010,96.3
屏東縣,恆春鎮,2009,48.1
屏東縣,恆春鎮,2008,64.1
屏東縣,恆春鎮,2007,63.9
屏東縣,恆春鎮,2006,82.9
屏東縣,恆春鎮,2005,101.5
屏東縣,春日鄉,2022,81.5
屏東縣,春日鄉,2021,60.7
屏東縣,春日鄉,2020,80.9
屏東縣,春日鄉,2019,60.9
屏東縣,春日鄉,2018,81.8
屏東縣,春日鄉,2017,144.0
屏東縣,春日鄉,2016,124.2
屏東縣,春日鄉,2015,41.4
屏東縣,春日鄉,2014,82.6
屏東縣,春日鄉,2013,207.2
屏東縣,春日鄉,2012,289.4
屏東縣,春日鄉,2011,207.0
屏東縣,春日鄉,2010,82.6
屏東縣,春日鄉,2009,102.1
屏東縣,春日鄉,2008,201.5
屏東縣,春日鄉,2007,139.6
屏東縣,春日鄉,2006,159.0
屏東縣,春日鄉,2005,257.8
屏東縣,崁頂鄉,2022,26.3
屏東縣,崁頂鄉,2021,19.6
屏東縣,崁頂鄉,2020,32.5
屏東縣,崁頂鄉,2019,32.3
屏東縣,崁頂鄉,2018,76.8
屏東縣,崁頂鄉,2017,37.9
屏東縣,崁頂鄉,2016,43.7
屏東縣,崁頂鄉,2015,55.3
屏東縣,崁頂鄉,2014,54.9
屏東縣,崁頂鄉,2013,42.3
屏東縣,崁頂鄉,2012,53.4
屏東縣,崁頂鄉,2011,34.9
屏東縣,崁頂鄉,2010,63.4
屏東縣,崁頂鄉,2009,52.4
屏東縣,崁頂鄉,2008,70.4
屏東縣,崁頂鄉,2007,65.0
屏東縣,崁頂鄉,2006,114.6
屏東縣,崁頂鄉,2005,105.8
屏東縣,泰武鄉,2022,37.4
屏東縣,泰武鄉,2021,93.4
屏東縣,泰武鄉,2020,148.7
屏東縣,泰武鄉,2019,74.1
屏東縣,泰武鄉,2018,93.8
屏東縣,泰武鄉,2017,76.0
屏東縣,泰武鄉,2016,152.7
屏東縣,泰武鄉,2015,114.2
屏東縣,泰武鄉,2014,96.0
屏東縣,泰武鄉,2013,157.0
屏東縣,泰武鄉,2012,137.9
屏東縣,泰武鄉,2011,117.8
屏東縣,泰武鄉,2010,215.3
屏東縣,泰武鄉,2009,159.4
屏東縣,泰武鄉,2008,122.0
屏東縣,泰武鄉,2007,222.5
屏東縣,泰武鄉,2006,140.0
屏東縣,泰武鄉,2005,141.3
屏東縣,琉球鄉,2022,32.9
屏東縣,琉球鄉,2021,8.3
屏東縣,琉球鄉,2020,16.4
屏東縣,琉球鄉,2019,0.0
屏東縣,琉球鄉,2018,8.1
屏東縣,琉球鄉,2017,24.2
屏東縣,琉球鄉,2016,40.1
屏東縣,琉球鄉,2015,15.9
屏東縣,琉球鄉,2014,39.9
屏東縣,琉球鄉,2013,24.4
屏東縣,琉球鄉,2012,32.9
屏東縣,琉球鄉,2011,16.3
屏東縣,琉球鄉,2010,40.1
屏東縣,琉球鄉,2009,7.9
屏東縣,琉球鄉,2008,31.7
屏東縣,琉球鄉,2007,23.6
屏東縣,琉球鄉,2006,30.6
屏東縣,琉球鄉,2005,37.8
屏東縣,高樹鄉,2022,72.9
屏東縣,高樹鄉,2021,67.8
屏東縣,高樹鄉,2020,58.6
屏東縣,高樹鄉,2019,74.4
屏東縣,高樹鄉,2018,85.7
屏東縣,高樹鄉,2017,129.3
屏東縣,高樹鄉,2016,107.9
屏東縣,高樹鄉,2015,78.9
屏東縣,高樹鄉,2014,109.4
屏東縣,高樹鄉,2013,120.0
屏東縣,高樹鄉,2012,84.1
屏東縣,高樹鄉,2011,120.5
屏東縣,高樹鄉,2010,122.2
屏東縣,高樹鄉,2009,135.7
屏東縣,高樹鄉,2008,142.2
屏東縣,高樹鄉,2007,122.9
屏東縣,高樹鄉,2006,110.9
屏東縣,高樹鄉,2005,156.0
屏東縣,新埤鄉,2022,83.9
屏東縣,新埤鄉,2021,84.2
屏東縣,新埤鄉,2020,134.7
屏東縣,新埤鄉,2019,121.7
屏東縣,新埤鄉,2018,110.5
屏東縣,新埤鄉,2017,90.6
屏東縣,新埤鄉,2016,130.1
