年,週,就診類別,年齡別,縣市,腸病毒健保就診人次,健保就診總人次,縣市別代碼
2022,06,住院,25~64,高雄市,0,1815,64000
2022,06,住院,25~64,新北市,0,1998,65000
2022,06,住院,25~64,台中市,0,4320,66000
2022,06,住院,25~64,台南市,0,1300,67000
2022,06,住院,25~64,桃園市,0,1954,68000
2022,06,住院,3~6,金門縣,0,1,09020
2022,06,住院,3~6,宜蘭縣,2,12,10002
2022,06,住院,3~6,新竹縣,0,5,10004
2022,06,住院,3~6,苗栗縣,0,10,10005
2022,06,住院,3~6,彰化縣,1,28,10007
2022,06,住院,3~6,南投縣,0,9,10008
2022,06,住院,3~6,雲林縣,0,6,10009
2022,06,住院,3~6,嘉義縣,0,6,10010
2022,06,住院,3~6,屏東縣,0,16,10013
2022,06,住院,3~6,花蓮縣,0,3,10015
2022,06,住院,3~6,基隆市,0,4,10017
2022,06,住院,3~6,新竹市,0,8,10018
2022,06,住院,3~6,台北市,1,82,63000
2022,06,住院,3~6,高雄市,0,17,64000
2022,06,住院,3~6,新北市,0,15,65000
2022,06,住院,3~6,台中市,1,104,66000
2022,06,住院,3~6,台南市,0,14,67000
2022,06,住院,3~6,桃園市,0,29,68000
2022,06,住院,65+,金門縣,0,46,09020
2022,06,住院,65+,宜蘭縣,0,382,10002
2022,06,住院,65+,新竹縣,0,376,10004
2022,06,住院,65+,苗栗縣,0,275,10005
2022,06,住院,65+,彰化縣,0,1181,10007
2022,06,住院,65+,南投縣,0,176,10008
2022,06,住院,65+,雲林縣,0,555,10009
2022,06,住院,65+,嘉義縣,0,465,10010
2022,06,住院,65+,屏東縣,0,474,10013
2022,06,住院,65+,台東縣,0,46,10014
2022,06,住院,65+,花蓮縣,0,371,10015
2022,06,住院,65+,澎湖縣,0,18,10016
2022,06,住院,65+,基隆市,0,199,10017
2022,06,住院,65+,新竹市,0,285,10018
2022,06,住院,65+,嘉義市,0,265,10020
2022,06,住院,65+,台北市,0,3571,63000
2022,06,住院,65+,高雄市,0,1085,64000
2022,06,住院,65+,新北市,0,1664,65000
2022,06,住院,65+,台中市,0,2788,66000
2022,06,住院,65+,台南市,0,883,67000
2022,06,住院,65+,桃園市,0,1138,68000
2022,06,住院,7~12,宜蘭縣,0,14,10002
2022,06,住院,7~12,新竹縣,0,7,10004
2022,06,住院,7~12,苗栗縣,0,4,10005
2022,06,住院,7~12,彰化縣,0,37,10007
2022,06,住院,7~12,南投縣,0,9,10008
2022,06,住院,7~12,雲林縣,0,6,10009
2022,06,住院,7~12,嘉義縣,0,6,10010
2022,06,住院,7~12,屏東縣,1,13,10013
2022,06,住院,7~12,台東縣,0,2,10014
2022,06,住院,7~12,花蓮縣,0,10,10015
2022,06,住院,7~12,基隆市,0,2,10017
2022,06,住院,7~12,新竹市,0,12,10018
2022,06,住院,7~12,嘉義市,0,2,10020
2022,06,住院,7~12,台北市,0,172,63000
2022,06,住院,7~12,高雄市,0,45,64000
2022,06,住院,7~12,新北市,0,24,65000
2022,06,住院,7~12,台中市,0,154,66000
2022,06,住院,7~12,台南市,0,22,67000
2022,06,住院,7~12,桃園市,0,37,68000
2022,06,住院,不詳,彰化縣,0,1,10007
2022,06,門診,0~2,連江縣,0,10,09007
2022,06,門診,0~2,金門縣,0,299,09020
2022,06,門診,0~2,宜蘭縣,5,1052,10002
2022,06,門診,0~2,新竹縣,2,1564,10004
2022,06,門診,0~2,苗栗縣,4,1164,10005
2022,06,門診,0~2,彰化縣,5,3557,10007
2022,06,門診,0~2,南投縣,2,1382,10008
2022,06,門診,0~2,雲林縣,5,1291,10009
2022,06,門診,0~2,嘉義縣,0,512,10010
2022,06,門診,0~2,屏東縣,2,1884,10013
2022,06,門診,0~2,台東縣,2,494,10014
2022,06,門診,0~2,花蓮縣,2,899,10015
2022,06,門診,0~2,澎湖縣,0,248,10016
2022,06,門診,0~2,基隆市,2,627,10017
2022,06,門診,0~2,新竹市,2,1817,10018
2022,06,門診,0~2,嘉義市,2,922,10020
2022,06,門診,0~2,台北市,6,5431,63000
2022,06,門診,0~2,高雄市,20,5712,64000
2022,06,門診,0~2,新北市,8,8954,65000
2022,06,門診,0~2,台中市,13,8837,66000
2022,06,門診,0~2,台南市,1,4207,67000
2022,06,門診,0~2,桃園市,7,4767,68000
2022,06,門診,13~15,連江縣,0,11,09007
2022,06,門診,13~15,金門縣,0,269,09020
2022,06,門診,13~15,宜蘭縣,0,1078,10002
2022,06,門診,13~15,新竹縣,0,2240,10004
2022,06,門診,13~15,苗栗縣,0,1229,10005
2022,06,門診,13~15,彰化縣,1,4221,10007
2022,06,門診,13~15,南投縣,0,1337,10008
2022,06,門診,13~15,雲林縣,0,1849,10009
2022,06,門診,13~15,嘉義縣,0,856,10010
2022,06,門診,13~15,屏東縣,0,2304,10013
2022,06,門診,13~15,台東縣,0,480,10014
2022,06,門診,13~15,花蓮縣,0,789,10015
2022,06,門診,13~15,澎湖縣,0,272,10016
2022,06,門診,13~15,基隆市,0,713,10017
2022,06,門診,13~15,新竹市,1,2491,10018
2022,06,門診,13~15,嘉義市,0,1735,10020
2022,06,門診,13~15,台北市,0,8772,63000
2022,06,門診,13~15,高雄市,1,7032,64000
2022,06,門診,13~15,新北市,1,14096,65000
2022,06,門診,13~15,台中市,1,9758,66000
2022,06,門診,13~15,台南市,1,5086,67000
2022,06,門診,13~15,桃園市,1,6942,68000
2022,06,門診,16~18,連江縣,0,9,09007
2022,06,門診,16~18,金門縣,0,247,09020
2022,06,門診,16~18,宜蘭縣,0,1041,10002
2022,06,門診,16~18,新竹縣,0,1426,10004
2022,06,門診,16~18,苗栗縣,0,1081,10005
2022,06,門診,16~18,彰化縣,1,3610,10007
2022,06,門診,16~18,南投縣,0,1239,10008
2022,06,門診,16~18,雲林縣,2,1883,10009
2022,06,門診,16~18,嘉義縣,0,925,10010
2022,06,門診,16~18,屏東縣,1,1956,10013
2022,06,門診,16~18,台東縣,0,484,10014
2022,06,門診,16~18,花蓮縣,1,900,10015
2022,06,門診,16~18,澎湖縣,0,292,10016
2022,06,門診,16~18,基隆市,0,708,10017
2022,06,門診,16~18,新竹市,0,1860,10018
2022,06,門診,16~18,嘉義市,0,1508,10020
2022,06,門診,16~18,台北市,0,8035,63000
2022,06,門診,16~18,高雄市,0,7256,64000
2022,06,門診,16~18,新北市,2,10581,65000
2022,06,門診,16~18,台中市,0,8694,66000
2022,06,門診,16~18,台南市,0,4733,67000
2022,06,門診,16~18,桃園市,1,5060,68000
2022,06,門診,19~24,連江縣,0,56,09007
2022,06,門診,19~24,金門縣,0,693,09020
2022,06,門診,19~24,宜蘭縣,1,2479,10002
2022,06,門診,19~24,新竹縣,0,3224,10004
2022,06,門診,19~24,苗栗縣,0,2726,10005
2022,06,門診,19~24,彰化縣,0,9192,10007
2022,06,門診,19~24,南投縣,1,2932,10008
2022,06,門診,19~24,雲林縣,0,4464,10009
2022,06,門診,19~24,嘉義縣,0,2205,10010
2022,06,門診,19~24,屏東縣,0,5222,10013
2022,06,門診,19~24,台東縣,0,1208,10014
2022,06,門診,19~24,花蓮縣,0,2433,10015
2022,06,門診,19~24,澎湖縣,0,879,10016
2022,06,門診,19~24,基隆市,0,2069,10017
2022,06,門診,19~24,新竹市,1,4669,10018
2022,06,門診,19~24,嘉義市,1,3695,10020
2022,06,門診,19~24,台北市,5,21273,63000
2022,06,門診,19~24,高雄市,2,22005,64000
2022,06,門診,19~24,新北市,0,26864,65000
2022,06,門診,19~24,台中市,8,27653,66000
2022,06,門診,19~24,台南市,1,14137,67000
2022,06,門診,19~24,桃園市,1,12993,68000
2022,06,門診,25~64,連江縣,0,551,09007
2022,06,門診,25~64,金門縣,0,7057,09020
2022,06,門診,25~64,宜蘭縣,6,34758,10002
2022,06,門診,25~64,新竹縣,1,44187,10004
2022,06,門診,25~64,苗栗縣,1,38690,10005
2022,06,門診,25~64,彰化縣,5,117951,10007
2022,06,門診,25~64,南投縣,0,41791,10008
2022,06,門診,25~64,雲林縣,6,58606,10009
2022,06,門診,25~64,嘉義縣,5,28203,10010
2022,06,門診,25~64,屏東縣,4,69265,10013
2022,06,門診,25~64,台東縣,0,17884,10014
2022,06,門診,25~64,花蓮縣,0,32144,10015
2022,06,門診,25~64,澎湖縣,0,12393,10016
2022,06,門診,25~64,基隆市,1,27779,10017
2022,06,門診,25~64,新竹市,2,54095,10018
2022,06,門診,25~64,嘉義市,2,44147,10020
2022,06,門診,25~64,台北市,8,303469,63000
2022,06,門診,25~64,高雄市,6,284414,64000
2022,06,門診,25~64,新北市,10,347401,65000
2022,06,門診,25~64,台中市,28,322353,66000
2022,06,門診,25~64,台南市,5,183910,67000
2022,06,門診,25~64,桃園市,1,168046,68000
2022,06,門診,3~6,連江縣,0,14,09007
2022,06,門診,3~6,金門縣,0,456,09020
2022,06,門診,3~6,宜蘭縣,1,1878,10002
2022,06,門診,3~6,新竹縣,4,2738,10004
2022,06,門診,3~6,苗栗縣,4,2412,10005
2022,06,門診,3~6,彰化縣,7,6413,10007
2022,06,門診,3~6,南投縣,4,2386,10008
2022,06,門診,3~6,雲林縣,5,3070,10009
2022,06,門診,3~6,嘉義縣,2,1217,10010
2022,06,門診,3~6,屏東縣,2,3422,10013
2022,06,門診,3~6,台東縣,4,876,10014
2022,06,門診,3~6,花蓮縣,0,1636,10015
2022,06,門診,3~6,澎湖縣,2,436,10016
2022,06,門診,3~6,基隆市,1,1219,10017
2022,06,門診,3~6,新竹市,2,3202,10018
2022,06,門診,3~6,嘉義市,3,2188,10020
2022,06,門診,3~6,台北市,13,10494,63000
2022,06,門診,3~6,高雄市,13,11815,64000
2022,06,門診,3~6,新北市,20,18719,65000
2022,06,門診,3~6,台中市,26,17489,66000
2022,06,門診,3~6,台南市,2,8645,67000
2022,06,門診,3~6,桃園市,10,9457,68000
2022,06,門診,65+,連江縣,0,259,09007
2022,06,門診,65+,金門縣,0,4692,09020
2022,06,門診,65+,宜蘭縣,0,28140,10002
2022,06,門診,65+,新竹縣,0,19412,10004
2022,06,門診,65+,苗栗縣,0,26970,10005
2022,06,門診,65+,彰化縣,1,78972,10007
2022,06,門診,65+,南投縣,0,33563,10008
2022,06,門診,65+,雲林縣,0,46611,10009
2022,06,門診,65+,嘉義縣,0,26028,10010
2022,06,門診,65+,屏東縣,2,57003,10013
2022,06,門診,65+,台東縣,0,14350,10014
2022,06,門診,65+,花蓮縣,0,24224,10015
2022,06,門診,65+,澎湖縣,0,9384,10016
2022,06,門診,65+,基隆市,0,17401,10017
2022,06,門診,65+,新竹市,0,23954,10018
2022,06,門診,65+,嘉義市,2,28893,10020
2022,06,門診,65+,台北市,3,205483,63000
2022,06,門診,65+,高雄市,2,181090,64000
2022,06,門診,65+,新北市,0,174021,65000
2022,06,門診,65+,台中市,10,167082,66000
2022,06,門診,65+,台南市,6,114089,67000
2022,06,門診,65+,桃園市,0,73712,68000
2022,06,門診,7~12,連江縣,0,28,09007
2022,06,門診,7~12,金門縣,0,599,09020
2022,06,門診,7~12,宜蘭縣,4,2275,10002
2022,06,門診,7~12,新竹縣,1,4523,10004
2022,06,門診,7~12,苗栗縣,0,2498,10005
2022,06,門診,7~12,彰化縣,6,8426,10007
2022,06,門診,7~12,南投縣,1,3654,10008
2022,06,門診,7~12,雲林縣,1,3500,10009
2022,06,門診,7~12,嘉義縣,3,1624,10010
2022,06,門診,7~12,屏東縣,1,3969,10013
2022,06,門診,7~12,台東縣,3,1019,10014
2022,06,門診,7~12,花蓮縣,0,1671,10015
2022,06,門診,7~12,澎湖縣,2,541,10016
2022,06,門診,7~12,基隆市,0,1595,10017
2022,06,門診,7~12,新竹市,1,5872,10018
2022,06,門診,7~12,嘉義市,1,3007,10020
2022,06,門診,7~12,台北市,4,19907,63000
2022,06,門診,7~12,高雄市,1,15781,64000
2022,06,門診,7~12,新北市,11,35133,65000
2022,06,門診,7~12,台中市,13,25978,66000
2022,06,門診,7~12,台南市,7,11073,67000
2022,06,門診,7~12,桃園市,2,12345,68000
2022,06,門診,不詳,台北市,0,4,63000
2022,06,門診,不詳,新北市,0,1,65000
2022,07,住院,0~2,金門縣,0,3,09020
2022,07,住院,0~2,宜蘭縣,0,19,10002
2022,07,住院,0~2,新竹縣,0,15,10004
2022,07,住院,0~2,苗栗縣,0,4,10005
2022,07,住院,0~2,彰化縣,0,52,10007
2022,07,住院,0~2,南投縣,0,11,10008
2022,07,住院,0~2,雲林縣,0,2,10009
2022,07,住院,0~2,嘉義縣,0,8,10010
2022,07,住院,0~2,屏東縣,0,13,10013
2022,07,住院,0~2,花蓮縣,0,6,10015
2022,07,住院,0~2,基隆市,0,3,10017
2022,07,住院,0~2,新竹市,0,11,10018
2022,07,住院,0~2,嘉義市,0,2,10020
2022,07,住院,0~2,台北市,0,82,63000
2022,07,住院,0~2,高雄市,0,17,64000
2022,07,住院,0~2,新北市,0,29,65000
2022,07,住院,0~2,台中市,0,112,66000
2022,07,住院,0~2,台南市,0,11,67000
2022,07,住院,0~2,桃園市,0,28,68000
2022,07,住院,13~15,金門縣,0,1,09020
2022,07,住院,13~15,宜蘭縣,0,4,10002
2022,07,住院,13~15,新竹縣,0,3,10004
2022,07,住院,13~15,苗栗縣,0,6,10005
2022,07,住院,13~15,彰化縣,0,11,10007
2022,07,住院,13~15,南投縣,0,2,10008
2022,07,住院,13~15,嘉義縣,0,4,10010
2022,07,住院,13~15,屏東縣,0,6,10013
2022,07,住院,13~15,花蓮縣,0,3,10015
2022,07,住院,13~15,新竹市,0,3,10018
2022,07,住院,13~15,嘉義市,0,1,10020
2022,07,住院,13~15,台北市,0,61,63000
2022,07,住院,13~15,高雄市,0,16,64000
2022,07,住院,13~15,新北市,0,15,65000
2022,07,住院,13~15,台中市,0,48,66000
2022,07,住院,13~15,台南市,0,7,67000
2022,07,住院,13~15,桃園市,0,4,68000
2022,07,住院,16~18,宜蘭縣,0,6,10002
2022,07,住院,16~18,新竹縣,0,4,10004
2022,07,住院,16~18,苗栗縣,0,9,10005
2022,07,住院,16~18,彰化縣,0,20,10007
2022,07,住院,16~18,南投縣,0,4,10008
2022,07,住院,16~18,雲林縣,0,5,10009
2022,07,住院,16~18,嘉義縣,0,4,10010
2022,07,住院,16~18,屏東縣,1,12,10013
2022,07,住院,16~18,花蓮縣,0,12,10015
2022,07,住院,16~18,基隆市,0,2,10017
2022,07,住院,16~18,新竹市,0,5,10018
2022,07,住院,16~18,嘉義市,0,3,10020
2022,07,住院,16~18,台北市,0,68,63000
2022,07,住院,16~18,高雄市,0,23,64000
2022,07,住院,16~18,新北市,0,30,65000
2022,07,住院,16~18,台中市,0,67,66000
2022,07,住院,16~18,台南市,0,8,67000
2022,07,住院,16~18,桃園市,0,28,68000
2022,07,住院,19~24,金門縣,0,1,09020
2022,07,住院,19~24,宜蘭縣,0,32,10002
2022,07,住院,19~24,新竹縣,0,33,10004
2022,07,住院,19~24,苗栗縣,0,19,10005
2022,07,住院,19~24,彰化縣,0,60,10007
2022,07,住院,19~24,南投縣,0,5,10008
2022,07,住院,19~24,雲林縣,0,25,10009
2022,07,住院,19~24,嘉義縣,0,16,10010
2022,07,住院,19~24,屏東縣,0,20,10013
2022,07,住院,19~24,台東縣,0,4,10014
2022,07,住院,19~24,花蓮縣,0,25,10015
2022,07,住院,19~24,澎湖縣,0,3,10016
2022,07,住院,19~24,基隆市,0,9,10017
2022,07,住院,19~24,新竹市,0,25,10018
2022,07,住院,19~24,嘉義市,0,16,10020
2022,07,住院,19~24,台北市,0,205,63000
2022,07,住院,19~24,高雄市,0,94,64000
2022,07,住院,19~24,新北市,0,82,65000
2022,07,住院,19~24,台中市,0,227,66000
2022,07,住院,19~24,台南市,0,38,67000
2022,07,住院,19~24,桃園市,0,96,68000
2022,07,住院,25~64,連江縣,0,2,09007
2022,07,住院,25~64,金門縣,0,37,09020
2022,07,住院,25~64,宜蘭縣,0,414,10002
2022,07,住院,25~64,新竹縣,0,593,10004
2022,07,住院,25~64,苗栗縣,0,236,10005
2022,07,住院,25~64,彰化縣,0,1296,10007
2022,07,住院,25~64,南投縣,0,147,10008
2022,07,住院,25~64,雲林縣,0,520,10009
2022,07,住院,25~64,嘉義縣,0,419,10010
2022,07,住院,25~64,屏東縣,0,466,10013
2022,07,住院,25~64,台東縣,0,65,10014
2022,07,住院,25~64,花蓮縣,0,446,10015
2022,07,住院,25~64,澎湖縣,0,19,10016
2022,07,住院,25~64,基隆市,0,192,10017
2022,07,住院,25~64,新竹市,0,352,10018
2022,07,住院,25~64,嘉義市,0,356,10020
2022,07,住院,25~64,台北市,0,4260,63000
2022,07,住院,25~64,高雄市,0,1752,64000
2022,07,住院,25~64,新北市,0,1736,65000
2022,07,住院,25~64,台中市,0,4173,66000
2022,07,住院,25~64,台南市,0,1175,67000
2022,07,住院,25~64,桃園市,0,1729,68000
2022,07,住院,3~6,宜蘭縣,0,13,10002
2022,07,住院,3~6,新竹縣,0,5,10004
2022,07,住院,3~6,苗栗縣,2,3,10005
2022,07,住院,3~6,彰化縣,0,31,10007
2022,07,住院,3~6,南投縣,0,4,10008
2022,07,住院,3~6,雲林縣,0,5,10009
2022,07,住院,3~6,嘉義縣,0,6,10010
2022,07,住院,3~6,屏東縣,0,14,10013
2022,07,住院,3~6,花蓮縣,0,9,10015
2022,07,住院,3~6,基隆市,0,7,10017
2022,07,住院,3~6,新竹市,0,4,10018
2022,07,住院,3~6,台北市,1,67,63000
2022,07,住院,3~6,高雄市,0,25,64000
2022,07,住院,3~6,新北市,0,24,65000
2022,07,住院,3~6,台中市,0,92,66000
2022,07,住院,3~6,台南市,0,9,67000
2022,07,住院,3~6,桃園市,0,30,68000
2022,07,住院,65+,連江縣,0,1,09007
2022,07,住院,65+,金門縣,0,27,09020
2022,07,住院,65+,宜蘭縣,0,391,10002
2022,07,住院,65+,新竹縣,0,354,10004
2022,07,住院,65+,苗栗縣,0,246,10005
2022,07,住院,65+,彰化縣,0,1247,10007
2022,07,住院,65+,南投縣,0,149,10008
2022,07,住院,65+,雲林縣,0,572,10009
2022,07,住院,65+,嘉義縣,0,391,10010
2022,07,住院,65+,屏東縣,0,459,10013
2022,07,住院,65+,台東縣,0,49,10014
2022,07,住院,65+,花蓮縣,0,366,10015
2022,07,住院,65+,澎湖縣,0,12,10016
2022,07,住院,65+,基隆市,0,182,10017
2022,07,住院,65+,新竹市,0,278,10018
2022,07,住院,65+,嘉義市,0,319,10020
2022,07,住院,65+,台北市,0,3420,63000
2022,07,住院,65+,高雄市,0,1168,64000
2022,07,住院,65+,新北市,0,1540,65000
2022,07,住院,65+,台中市,0,2675,66000
2022,07,住院,65+,台南市,0,855,67000
2022,07,住院,65+,桃園市,0,1101,68000
2022,07,住院,7~12,宜蘭縣,1,12,10002
2022,07,住院,7~12,新竹縣,0,3,10004
2022,07,住院,7~12,苗栗縣,0,5,10005
2022,07,住院,7~12,彰化縣,0,33,10007
2022,07,住院,7~12,南投縣,0,2,10008
2022,07,住院,7~12,雲林縣,0,4,10009
2022,07,住院,7~12,嘉義縣,0,4,10010
2022,07,住院,7~12,屏東縣,0,11,10013
2022,07,住院,7~12,台東縣,0,1,10014
2022,07,住院,7~12,花蓮縣,0,7,10015
2022,07,住院,7~12,基隆市,0,2,10017
2022,07,住院,7~12,新竹市,0,12,10018
2022,07,住院,7~12,嘉義市,0,1,10020
2022,07,住院,7~12,台北市,0,137,63000
2022,07,住院,7~12,高雄市,0,23,64000
2022,07,住院,7~12,新北市,0,28,65000
2022,07,住院,7~12,台中市,0,108,66000
2022,07,住院,7~12,台南市,0,12,67000
2022,07,住院,7~12,桃園市,0,25,68000
2022,07,門診,0~2,連江縣,0,11,09007
2022,07,門診,0~2,金門縣,0,260,09020
2022,07,門診,0~2,宜蘭縣,8,820,10002
2022,07,門診,0~2,新竹縣,6,1572,10004
2022,07,門診,0~2,苗栗縣,2,1019,10005
2022,07,門診,0~2,彰化縣,7,3292,10007
2022,07,門診,0~2,南投縣,2,1183,10008
2022,07,門診,0~2,雲林縣,6,1248,10009
2022,07,門診,0~2,嘉義縣,2,431,10010
2022,07,門診,0~2,屏東縣,4,1641,10013
2022,07,門診,0~2,台東縣,3,404,10014
2022,07,門診,0~2,花蓮縣,0,779,10015
2022,07,門診,0~2,澎湖縣,1,201,10016
2022,07,門診,0~2,基隆市,6,555,10017
2022,07,門診,0~2,新竹市,4,1738,10018
2022,07,門診,0~2,嘉義市,1,919,10020
2022,07,門診,0~2,台北市,10,5355,63000
2022,07,門診,0~2,高雄市,24,5184,64000
2022,07,門診,0~2,新北市,26,8542,65000
2022,07,門診,0~2,台中市,17,8336,66000
2022,07,門診,0~2,台南市,1,4018,67000
2022,07,門診,0~2,桃園市,20,4308,68000
2022,07,門診,13~15,連江縣,0,23,09007
2022,07,門診,13~15,金門縣,0,199,09020
2022,07,門診,13~15,宜蘭縣,0,994,10002
2022,07,門診,13~15,新竹縣,0,1322,10004
2022,07,門診,13~15,苗栗縣,0,960,10005
2022,07,門診,13~15,彰化縣,0,3299,10007
2022,07,門診,13~15,南投縣,0,952,10008
2022,07,門診,13~15,雲林縣,1,1420,10009
2022,07,門診,13~15,嘉義縣,0,581,10010
2022,07,門診,13~15,屏東縣,0,1667,10013
2022,07,門診,13~15,台東縣,0,409,10014
2022,07,門診,13~15,花蓮縣,0,731,10015
2022,07,門診,13~15,澎湖縣,0,243,10016
2022,07,門診,13~15,基隆市,0,609,10017
2022,07,門診,13~15,新竹市,1,1610,10018
2022,07,門診,13~15,嘉義市,0,1130,10020
2022,07,門診,13~15,台北市,3,6036,63000
2022,07,門診,13~15,高雄市,0,5473,64000
2022,07,門診,13~15,新北市,6,9318,65000
2022,07,門診,13~15,台中市,0,6888,66000
2022,07,門診,13~15,台南市,1,4045,67000
2022,07,門診,13~15,桃園市,0,4794,68000
2022,07,門診,16~18,連江縣,0,11,09007
2022,07,門診,16~18,金門縣,0,231,09020
2022,07,門診,16~18,宜蘭縣,1,851,10002
2022,07,門診,16~18,新竹縣,0,1104,10004
2022,07,門診,16~18,苗栗縣,0,1006,10005
2022,07,門診,16~18,彰化縣,0,3102,10007
2022,07,門診,16~18,南投縣,0,1035,10008
2022,07,門診,16~18,雲林縣,0,1676,10009
2022,07,門診,16~18,嘉義縣,0,840,10010
2022,07,門診,16~18,屏東縣,0,1804,10013
2022,07,門診,16~18,台東縣,0,431,10014
2022,07,門診,16~18,花蓮縣,0,818,10015
2022,07,門診,16~18,澎湖縣,0,269,10016
2022,07,門診,16~18,基隆市,0,713,10017
2022,07,門診,16~18,新竹市,0,1453,10018
2022,07,門診,16~18,嘉義市,1,1321,10020
2022,07,門診,16~18,台北市,1,6198,63000
2022,07,門診,16~18,高雄市,1,5992,64000
2022,07,門診,16~18,新北市,0,9325,65000
2022,07,門診,16~18,台中市,0,7231,66000
2022,07,門診,16~18,台南市,0,3958,67000
2022,07,門診,16~18,桃園市,0,4517,68000
2022,07,門診,19~24,連江縣,0,68,09007
2022,07,門診,19~24,金門縣,0,614,09020
2022,07,門診,19~24,宜蘭縣,1,2044,10002
2022,07,門診,19~24,新竹縣,1,2778,10004
2022,07,門診,19~24,苗栗縣,0,2135,10005
2022,07,門診,19~24,彰化縣,1,7522,10007
2022,07,門診,19~24,南投縣,0,2460,10008
2022,07,門診,19~24,雲林縣,0,3764,10009
2022,07,門診,19~24,嘉義縣,1,1954,10010
2022,07,門診,19~24,屏東縣,0,4265,10013
2022,07,門診,19~24,台東縣,0,996,10014
2022,07,門診,19~24,花蓮縣,0,2455,10015
2022,07,門診,19~24,澎湖縣,0,729,10016
2022,07,門診,19~24,基隆市,0,1735,10017
2022,07,門診,19~24,新竹市,0,4105,10018
2022,07,門診,19~24,嘉義市,2,3338,10020
2022,07,門診,19~24,台北市,1,19772,63000
2022,07,門診,19~24,高雄市,0,18606,64000
2022,07,門診,19~24,新北市,1,23013,65000
2022,07,門診,19~24,台中市,4,24960,66000
2022,07,門診,19~24,台南市,5,12194,67000
2022,07,門診,19~24,桃園市,0,11603,68000
2022,07,門診,25~64,連江縣,0,596,09007
2022,07,門診,25~64,金門縣,0,6984,09020
2022,07,門診,25~64,宜蘭縣,3,31865,10002
2022,07,門診,25~64,新竹縣,0,40802,10004
2022,07,門診,25~64,苗栗縣,2,34646,10005
2022,07,門診,25~64,彰化縣,6,107543,10007
2022,07,門診,25~64,南投縣,0,39051,10008
2022,07,門診,25~64,雲林縣,3,53669,10009
2022,07,門診,25~64,嘉義縣,7,25508,10010
2022,07,門診,25~64,屏東縣,0,63765,10013
2022,07,門診,25~64,台東縣,0,16932,10014
2022,07,門診,25~64,花蓮縣,0,29610,10015
2022,07,門診,25~64,澎湖縣,0,11255,10016
2022,07,門診,25~64,基隆市,0,24836,10017
2022,07,門診,25~64,新竹市,1,49898,10018
2022,07,門診,25~64,嘉義市,1,41173,10020
2022,07,門診,25~64,台北市,8,284753,63000
