確定病名,發病年份,發病月份,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
487a,2016,02,南投縣,竹山鎮,F,0,65~69,2,10008,10008040
487a,2016,02,南投縣,草屯鎮,M,0,35~39,1,10008,10008030
487a,2016,02,南投縣,草屯鎮,F,0,70+,1,10008,10008030
487a,2016,02,南投縣,集集鎮,F,0,70+,1,10008,10008050
487a,2016,02,南投縣,魚池鄉,M,0,45~49,1,10008,10008090
487a,2016,02,南投縣,鹿谷鄉,M,0,60~64,1,10008,10008070
487a,2016,02,南投縣,鹿谷鄉,M,0,70+,1,10008,10008070
487a,2016,02,雲林縣,二崙鄉,F,0,30~34,1,10009,10009110
487a,2016,02,雲林縣,元長鄉,F,0,70+,1,10009,10009170
487a,2016,02,雲林縣,元長鄉,M,0,70+,1,10009,10009170
487a,2016,02,雲林縣,北港鎮,M,0,0,1,10009,10009060
487a,2016,02,雲林縣,北港鎮,M,0,10~14,1,10009,10009060
487a,2016,02,雲林縣,北港鎮,M,0,50~54,1,10009,10009060
487a,2016,02,雲林縣,北港鎮,M,0,60~64,2,10009,10009060
487a,2016,02,雲林縣,北港鎮,M,0,70+,1,10009,10009060
487a,2016,02,雲林縣,古坑鄉,F,0,65~69,1,10009,10009070
487a,2016,02,雲林縣,台西鄉,M,0,40~44,1,10009,10009160
487a,2016,02,雲林縣,四湖鄉,F,0,60~64,1,10009,10009180
487a,2016,02,雲林縣,土庫鎮,M,0,40~44,1,10009,10009050
487a,2016,02,雲林縣,土庫鎮,F,0,55~59,2,10009,10009050
487a,2016,02,雲林縣,大埤鄉,M,0,45~49,1,10009,10009080
487a,2016,02,雲林縣,崙背鄉,F,0,55~59,1,10009,10009120
487a,2016,02,雲林縣,崙背鄉,M,0,70+,1,10009,10009120
487a,2016,02,雲林縣,斗六市,F,0,25~29,1,10009,10009010
487a,2016,02,雲林縣,斗六市,F,0,45~49,1,10009,10009010
487a,2016,02,雲林縣,斗六市,F,0,55~59,1,10009,10009010
487a,2016,02,雲林縣,斗六市,M,0,60~64,1,10009,10009010
487a,2016,02,雲林縣,斗六市,F,0,70+,1,10009,10009010
487a,2016,02,雲林縣,斗六市,M,0,70+,1,10009,10009010
487a,2016,02,雲林縣,斗南鎮,M,0,50~54,2,10009,10009020
487a,2016,02,雲林縣,斗南鎮,M,0,55~59,1,10009,10009020
487a,2016,02,雲林縣,斗南鎮,M,0,60~64,2,10009,10009020
487a,2016,02,雲林縣,林內鄉,M,0,70+,1,10009,10009100
487a,2016,02,雲林縣,水林鄉,M,0,35~39,1,10009,10009200
487a,2016,02,雲林縣,水林鄉,M,0,4,1,10009,10009200
487a,2016,02,雲林縣,莿桐鄉,F,0,70+,1,10009,10009090
487a,2016,02,雲林縣,虎尾鎮,F,0,30~34,1,10009,10009030
487a,2016,02,雲林縣,虎尾鎮,M,0,45~49,1,10009,10009030
487a,2016,02,雲林縣,虎尾鎮,F,0,55~59,1,10009,10009030
487a,2016,02,雲林縣,虎尾鎮,M,0,60~64,1,10009,10009030
487a,2016,02,雲林縣,褒忠鄉,M,0,40~44,1,10009,10009150
487a,2016,02,雲林縣,西螺鎮,F,0,60~64,1,10009,10009040
487a,2016,02,雲林縣,麥寮鄉,M,0,10~14,1,10009,10009130
487a,2016,02,雲林縣,麥寮鄉,M,0,55~59,1,10009,10009130
487a,2016,02,嘉義縣,中埔鄉,M,0,60~64,1,10010,10010130
487a,2016,02,嘉義縣,六腳鄉,F,0,35~39,1,10010,10010080
487a,2016,02,嘉義縣,六腳鄉,F,0,70+,1,10010,10010080
487a,2016,02,嘉義縣,六腳鄉,M,0,70+,1,10010,10010080
487a,2016,02,嘉義縣,大埔鄉,M,0,65~69,1,10010,10010170
487a,2016,02,嘉義縣,大林鎮,M,0,45~49,1,10010,10010040
487a,2016,02,嘉義縣,太保市,F,0,40~44,1,10010,10010010
487a,2016,02,嘉義縣,太保市,F,0,45~49,1,10010,10010010
487a,2016,02,嘉義縣,布袋鎮,M,0,40~44,1,10010,10010030
487a,2016,02,嘉義縣,布袋鎮,M,0,70+,1,10010,10010030
487a,2016,02,嘉義縣,新港鄉,M,0,55~59,1,10010,10010070
487a,2016,02,嘉義縣,朴子市,M,0,35~39,1,10010,10010020
487a,2016,02,嘉義縣,東石鄉,F,0,70+,1,10010,10010090
487a,2016,02,嘉義縣,東石鄉,M,0,70+,2,10010,10010090
487a,2016,02,嘉義縣,梅山鄉,F,0,30~34,1,10010,10010150
487a,2016,02,嘉義縣,梅山鄉,F,0,60~64,1,10010,10010150
487a,2016,02,嘉義縣,梅山鄉,F,0,70+,2,10010,10010150
487a,2016,02,嘉義縣,民雄鄉,M,0,40~44,1,10010,10010050
487a,2016,02,嘉義縣,民雄鄉,F,0,50~54,1,10010,10010050
487a,2016,02,嘉義縣,民雄鄉,F,0,55~59,1,10010,10010050
487a,2016,02,嘉義縣,民雄鄉,F,0,65~69,1,10010,10010050
487a,2016,02,嘉義縣,民雄鄉,M,0,65~69,1,10010,10010050
487a,2016,02,嘉義縣,民雄鄉,M,0,70+,1,10010,10010050
487a,2016,02,嘉義縣,水上鄉,M,0,40~44,1,10010,10010120
487a,2016,02,嘉義縣,水上鄉,F,0,50~54,1,10010,10010120
487a,2016,02,嘉義縣,水上鄉,M,0,55~59,1,10010,10010120
487a,2016,02,嘉義縣,番路鄉,M,0,50~54,1,10010,10010160
487a,2016,02,嘉義縣,義竹鄉,F,0,55~59,1,10010,10010100
487a,2016,02,嘉義縣,義竹鄉,F,0,70+,1,10010,10010100
487a,2016,02,嘉義縣,鹿草鄉,M,0,60~64,1,10010,10010110
487a,2016,02,嘉義縣,鹿草鄉,F,0,70+,1,10010,10010110
487a,2016,02,嘉義縣,鹿草鄉,M,0,70+,2,10010,10010110
487a,2016,02,屏東縣,三地門鄉,F,0,25~29,1,10013,10013260
487a,2016,02,屏東縣,三地門鄉,M,0,50~54,1,10013,10013260
487a,2016,02,屏東縣,九如鄉,M,0,55~59,2,10013,10013080
487a,2016,02,屏東縣,佳冬鄉,F,0,30~34,1,10013,10013210
487a,2016,02,屏東縣,內埔鄉,M,0,55~59,1,10013,10013130
487a,2016,02,屏東縣,南州鄉,F,0,70+,1,10013,10013200
487a,2016,02,屏東縣,屏東市,F,0,25~29,1,10013,10013010
487a,2016,02,屏東縣,屏東市,M,0,3,1,10013,10013010
487a,2016,02,屏東縣,屏東市,M,0,35~39,1,10013,10013010
487a,2016,02,屏東縣,屏東市,F,0,45~49,1,10013,10013010
487a,2016,02,屏東縣,屏東市,M,0,50~54,1,10013,10013010
487a,2016,02,屏東縣,屏東市,F,0,55~59,1,10013,10013010
487a,2016,02,屏東縣,屏東市,F,0,5~9,1,10013,10013010
487a,2016,02,屏東縣,屏東市,M,0,60~64,2,10013,10013010
487a,2016,02,屏東縣,屏東市,F,0,65~69,1,10013,10013010
487a,2016,02,屏東縣,屏東市,M,0,65~69,1,10013,10013010
487a,2016,02,屏東縣,屏東市,F,0,70+,2,10013,10013010
487a,2016,02,屏東縣,崁頂鄉,M,0,45~49,1,10013,10013180
487a,2016,02,屏東縣,崁頂鄉,M,0,70+,1,10013,10013180
487a,2016,02,屏東縣,恆春鎮,F,0,5~9,1,10013,10013040
487a,2016,02,屏東縣,恆春鎮,F,0,60~64,1,10013,10013040
487a,2016,02,屏東縣,恆春鎮,F,0,65~69,1,10013,10013040
487a,2016,02,屏東縣,恆春鎮,F,0,70+,1,10013,10013040
487a,2016,02,屏東縣,新園鄉,M,0,40~44,1,10013,10013170
487a,2016,02,屏東縣,新園鄉,F,0,70+,1,10013,10013170
487a,2016,02,屏東縣,新埤鄉,F,0,55~59,1,10013,10013150
487a,2016,02,屏東縣,新埤鄉,F,0,65~69,1,10013,10013150
487a,2016,02,屏東縣,東港鎮,F,0,60~64,1,10013,10013030
487a,2016,02,屏東縣,東港鎮,F,0,70+,1,10013,10013030
487a,2016,02,屏東縣,枋山鄉,M,0,55~59,1,10013,10013250
487a,2016,02,屏東縣,林邊鄉,F,0,35~39,1,10013,10013190
487a,2016,02,屏東縣,林邊鄉,F,0,55~59,1,10013,10013190
487a,2016,02,屏東縣,泰武鄉,M,0,40~44,1,10013,10013290
487a,2016,02,屏東縣,滿州鄉,M,0,70+,1,10013,10013240
487a,2016,02,屏東縣,潮州鎮,M,0,15~19,1,10013,10013020
487a,2016,02,屏東縣,潮州鎮,F,0,40~44,1,10013,10013020
487a,2016,02,屏東縣,潮州鎮,M,0,45~49,1,10013,10013020
487a,2016,02,屏東縣,潮州鎮,M,0,70+,1,10013,10013020
487a,2016,02,屏東縣,獅子鄉,M,0,40~44,1,10013,10013320
487a,2016,02,屏東縣,琉球鄉,F,0,70+,1,10013,10013220
487a,2016,02,屏東縣,竹田鄉,F,0,65~69,1,10013,10013140
487a,2016,02,屏東縣,萬丹鄉,F,0,55~59,1,10013,10013050
487a,2016,02,屏東縣,萬丹鄉,F,0,60~64,1,10013,10013050
487a,2016,02,屏東縣,萬丹鄉,M,0,60~64,1,10013,10013050
487a,2016,02,屏東縣,車城鄉,M,0,65~69,1,10013,10013230
487a,2016,02,屏東縣,車城鄉,F,0,70+,1,10013,10013230
487a,2016,02,屏東縣,里港鄉,M,0,70+,1,10013,10013090
487a,2016,02,屏東縣,長治鄉,F,0,30~34,1,10013,10013060
487a,2016,02,屏東縣,長治鄉,M,0,35~39,1,10013,10013060
487a,2016,02,屏東縣,高樹鄉,M,0,70+,1,10013,10013110
487a,2016,02,屏東縣,鹽埔鄉,F,0,2,1,10013,10013100
487a,2016,02,屏東縣,鹽埔鄉,M,0,50~54,1,10013,10013100
487a,2016,02,屏東縣,鹽埔鄉,F,0,60~64,1,10013,10013100
487a,2016,02,屏東縣,鹽埔鄉,M,0,60~64,2,10013,10013100
487a,2016,02,屏東縣,鹽埔鄉,F,0,70+,1,10013,10013100
487a,2016,02,屏東縣,麟洛鄉,F,0,55~59,1,10013,10013070
487a,2016,02,台東縣,台東市,F,0,0,1,10014,10014010
487a,2016,02,台東縣,台東市,F,0,25~29,1,10014,10014010
487a,2016,02,台東縣,台東市,M,0,55~59,1,10014,10014010
487a,2016,02,台東縣,台東市,F,0,70+,1,10014,10014010
487a,2016,02,台東縣,大武鄉,M,0,3,1,10014,10014100
487a,2016,02,台東縣,太麻里鄉,M,0,50~54,1,10014,10014090
487a,2016,02,台東縣,成功鎮,M,0,50~54,1,10014,10014020
487a,2016,02,台東縣,長濱鄉,F,0,70+,1,10014,10014080
487a,2016,02,台東縣,長濱鄉,M,0,70+,1,10014,10014080
487a,2016,02,台東縣,鹿野鄉,F,0,70+,1,10014,10014050
487a,2016,02,花蓮縣,吉安鄉,F,0,20~24,1,10015,10015050
487a,2016,02,花蓮縣,吉安鄉,F,0,35~39,1,10015,10015050
487a,2016,02,花蓮縣,吉安鄉,F,0,65~69,1,10015,10015050
487a,2016,02,花蓮縣,吉安鄉,F,0,70+,1,10015,10015050
487a,2016,02,花蓮縣,壽豐鄉,M,0,65~69,1,10015,10015060
487a,2016,02,花蓮縣,富里鄉,M,0,55~59,1,10015,10015100
487a,2016,02,花蓮縣,花蓮市,F,0,40~44,1,10015,10015010
487a,2016,02,花蓮縣,花蓮市,F,0,50~54,1,10015,10015010
487a,2016,02,花蓮縣,花蓮市,M,0,55~59,2,10015,10015010
487a,2016,02,花蓮縣,鳳林鎮,M,0,50~54,1,10015,10015020
487a,2016,02,澎湖縣,西嶼鄉,M,0,60~64,1,10016,10016040
487a,2016,02,基隆市,七堵區,M,0,55~59,1,10017,10017020
487a,2016,02,基隆市,七堵區,F,0,70+,1,10017,10017020
487a,2016,02,基隆市,七堵區,M,0,70+,2,10017,10017020
487a,2016,02,基隆市,中山區,M,0,55~59,1,10017,10017050
487a,2016,02,基隆市,中正區,M,0,30~34,1,10017,10017010
487a,2016,02,基隆市,仁愛區,M,0,60~64,1,10017,10017040
487a,2016,02,基隆市,信義區,M,0,0,1,10017,10017070
487a,2016,02,基隆市,安樂區,M,0,30~34,1,10017,10017060
487a,2016,02,基隆市,安樂區,M,0,35~39,1,10017,10017060
487a,2016,02,基隆市,安樂區,M,0,60~64,1,10017,10017060
487a,2016,02,基隆市,暖暖區,F,0,30~34,1,10017,10017030
487a,2016,02,基隆市,暖暖區,M,0,45~49,1,10017,10017030
487a,2016,02,新竹市,北區,F,0,50~54,1,10018,10018020
487a,2016,02,新竹市,北區,M,0,50~54,1,10018,10018020
487a,2016,02,新竹市,北區,F,0,65~69,1,10018,10018020
487a,2016,02,新竹市,東區,F,0,50~54,1,10018,10018010
487a,2016,02,新竹市,東區,F,0,5~9,1,10018,10018010
487a,2016,02,新竹市,東區,M,0,5~9,1,10018,10018010
487a,2016,02,新竹市,東區,M,0,60~64,1,10018,10018010
487a,2016,02,新竹市,香山區,F,0,55~59,1,10018,10018030
487a,2016,02,新竹市,香山區,M,0,55~59,1,10018,10018030
487a,2016,02,新竹市,香山區,F,0,70+,1,10018,10018030
487a,2016,02,嘉義市,東區,F,0,20~24,1,10020,10020010
487a,2016,02,嘉義市,東區,M,0,35~39,1,10020,10020010
487a,2016,02,嘉義市,東區,M,0,60~64,1,10020,10020010
487a,2016,02,嘉義市,東區,F,0,65~69,1,10020,10020010
487a,2016,02,嘉義市,西區,M,0,35~39,1,10020,10020020
487a,2016,02,嘉義市,西區,M,0,45~49,1,10020,10020020
487a,2016,02,嘉義市,西區,M,0,50~54,1,10020,10020020
487a,2016,02,嘉義市,西區,F,0,55~59,1,10020,10020020
487a,2016,02,嘉義市,西區,M,0,60~64,2,10020,10020020
487a,2016,02,嘉義市,西區,M,0,65~69,1,10020,10020020
487a,2016,02,嘉義市,西區,M,0,70+,2,10020,10020020
487a,2016,02,台北市,中山區,F,0,40~44,1,63000,63000040
487a,2016,02,台北市,中山區,M,0,40~44,1,63000,63000040
487a,2016,02,台北市,中山區,F,0,60~64,2,63000,63000040
487a,2016,02,台北市,中山區,M,0,70+,1,63000,63000040
487a,2016,02,台北市,中正區,M,0,45~49,1,63000,63000050
487a,2016,02,台北市,中正區,F,0,60~64,1,63000,63000050
487a,2016,02,台北市,中正區,M,0,60~64,1,63000,63000050
487a,2016,02,台北市,中正區,F,0,65~69,1,63000,63000050
487a,2016,02,台北市,中正區,M,0,70+,1,63000,63000050
487a,2016,02,台北市,信義區,F,0,35~39,1,63000,63000020
487a,2016,02,台北市,信義區,F,0,60~64,2,63000,63000020
487a,2016,02,台北市,信義區,M,0,60~64,3,63000,63000020
487a,2016,02,台北市,信義區,M,0,65~69,1,63000,63000020
487a,2016,02,台北市,信義區,M,0,70+,4,63000,63000020
487a,2016,02,台北市,內湖區,F,0,30~34,1,63000,63000100
487a,2016,02,台北市,內湖區,F,0,35~39,1,63000,63000100
487a,2016,02,台北市,內湖區,M,0,45~49,1,63000,63000100
487a,2016,02,台北市,內湖區,M,0,55~59,1,63000,63000100
487a,2016,02,台北市,內湖區,M,0,65~69,1,63000,63000100
487a,2016,02,台北市,北投區,F,0,35~39,1,63000,63000120
487a,2016,02,台北市,北投區,F,0,55~59,1,63000,63000120
487a,2016,02,台北市,北投區,M,0,55~59,4,63000,63000120
487a,2016,02,台北市,北投區,M,0,60~64,3,63000,63000120
487a,2016,02,台北市,北投區,M,0,65~69,2,63000,63000120
487a,2016,02,台北市,北投區,F,0,70+,2,63000,63000120
487a,2016,02,台北市,北投區,M,0,70+,1,63000,63000120
487a,2016,02,台北市,南港區,M,0,40~44,1,63000,63000090
487a,2016,02,台北市,南港區,M,0,45~49,1,63000,63000090
487a,2016,02,台北市,南港區,F,0,60~64,1,63000,63000090
487a,2016,02,台北市,南港區,M,0,60~64,1,63000,63000090
487a,2016,02,台北市,南港區,M,0,70+,1,63000,63000090
487a,2016,02,台北市,士林區,F,0,45~49,1,63000,63000110
487a,2016,02,台北市,士林區,M,0,55~59,1,63000,63000110
487a,2016,02,台北市,士林區,F,0,60~64,1,63000,63000110
487a,2016,02,台北市,士林區,M,0,60~64,3,63000,63000110
487a,2016,02,台北市,士林區,F,0,65~69,2,63000,63000110
487a,2016,02,台北市,士林區,F,0,70+,1,63000,63000110
487a,2016,02,台北市,士林區,M,0,70+,1,63000,63000110
487a,2016,02,台北市,大同區,F,0,55~59,1,63000,63000060
487a,2016,02,台北市,大同區,M,0,5~9,1,63000,63000060
487a,2016,02,台北市,大同區,M,0,60~64,1,63000,63000060
487a,2016,02,台北市,大安區,M,0,1,1,63000,63000030
487a,2016,02,台北市,大安區,M,0,45~49,1,63000,63000030
487a,2016,02,台北市,大安區,M,0,50~54,1,63000,63000030
487a,2016,02,台北市,大安區,M,0,60~64,1,63000,63000030
487a,2016,02,台北市,大安區,M,0,65~69,2,63000,63000030
487a,2016,02,台北市,大安區,F,0,70+,1,63000,63000030
487a,2016,02,台北市,大安區,M,0,70+,4,63000,63000030
487a,2016,02,台北市,文山區,M,0,40~44,1,63000,63000080
487a,2016,02,台北市,文山區,M,0,40~44,1,63000,63000081
487a,2016,02,台北市,文山區,M,0,40~44,1,63000,63000082
487a,2016,02,台北市,文山區,M,0,45~49,2,63000,63000080
487a,2016,02,台北市,文山區,M,0,45~49,2,63000,63000081
487a,2016,02,台北市,文山區,M,0,45~49,2,63000,63000082
487a,2016,02,台北市,文山區,F,0,55~59,1,63000,63000080
487a,2016,02,台北市,文山區,F,0,55~59,1,63000,63000081
487a,2016,02,台北市,文山區,F,0,55~59,1,63000,63000082
487a,2016,02,台北市,文山區,M,0,55~59,1,63000,63000080
487a,2016,02,台北市,文山區,M,0,55~59,1,63000,63000081
487a,2016,02,台北市,文山區,M,0,55~59,1,63000,63000082
487a,2016,02,台北市,文山區,F,0,5~9,1,63000,63000080
487a,2016,02,台北市,文山區,F,0,5~9,1,63000,63000081
487a,2016,02,台北市,文山區,F,0,5~9,1,63000,63000082
487a,2016,02,台北市,文山區,M,0,60~64,1,63000,63000080
487a,2016,02,台北市,文山區,M,0,60~64,1,63000,63000081
487a,2016,02,台北市,文山區,M,0,60~64,1,63000,63000082
487a,2016,02,台北市,文山區,M,0,70+,3,63000,63000080
487a,2016,02,台北市,文山區,M,0,70+,3,63000,63000081
487a,2016,02,台北市,文山區,M,0,70+,3,63000,63000082
487a,2016,02,台北市,松山區,F,0,70+,1,63000,63000010
487a,2016,02,台北市,萬華區,M,0,30~34,2,63000,63000070
487a,2016,02,台北市,萬華區,M,0,30~34,2,63000,63000071
487a,2016,02,台北市,萬華區,M,0,30~34,2,63000,63000072
487a,2016,02,台北市,萬華區,M,0,55~59,2,63000,63000070
487a,2016,02,台北市,萬華區,M,0,55~59,2,63000,63000071
487a,2016,02,台北市,萬華區,M,0,55~59,2,63000,63000072
487a,2016,02,台北市,萬華區,F,0,60~64,1,63000,63000070
487a,2016,02,台北市,萬華區,F,0,60~64,1,63000,63000071
487a,2016,02,台北市,萬華區,F,0,60~64,1,63000,63000072
487a,2016,02,台北市,萬華區,M,0,65~69,1,63000,63000070
487a,2016,02,台北市,萬華區,M,0,65~69,1,63000,63000071
487a,2016,02,台北市,萬華區,M,0,65~69,1,63000,63000072
487a,2016,02,台北市,萬華區,F,0,70+,1,63000,63000070
487a,2016,02,台北市,萬華區,F,0,70+,1,63000,63000071
487a,2016,02,台北市,萬華區,F,0,70+,1,63000,63000072
487a,2016,02,台北市,萬華區,M,0,70+,1,63000,63000070
487a,2016,02,台北市,萬華區,M,0,70+,1,63000,63000071
487a,2016,02,台北市,萬華區,M,0,70+,1,63000,63000072
487a,2016,02,高雄市,三民區,F,0,3,1,64000,64000050
487a,2016,02,高雄市,三民區,F,0,3,1,64000,64000051
487a,2016,02,高雄市,三民區,F,0,3,1,64000,64000052
487a,2016,02,高雄市,三民區,F,0,60~64,1,64000,64000050
487a,2016,02,高雄市,三民區,F,0,60~64,1,64000,64000051
487a,2016,02,高雄市,三民區,F,0,60~64,1,64000,64000052
487a,2016,02,高雄市,三民區,M,0,60~64,1,64000,64000050
487a,2016,02,高雄市,三民區,M,0,60~64,1,64000,64000051
487a,2016,02,高雄市,三民區,M,0,60~64,1,64000,64000052
487a,2016,02,高雄市,三民區,M,0,65~69,3,64000,64000050
487a,2016,02,高雄市,三民區,M,0,65~69,3,64000,64000051
487a,2016,02,高雄市,三民區,M,0,65~69,3,64000,64000052
487a,2016,02,高雄市,三民區,F,0,70+,1,64000,64000050
487a,2016,02,高雄市,三民區,F,0,70+,1,64000,64000051
487a,2016,02,高雄市,三民區,F,0,70+,1,64000,64000052
487a,2016,02,高雄市,三民區,M,0,70+,1,64000,64000050
487a,2016,02,高雄市,三民區,M,0,70+,1,64000,64000051
487a,2016,02,高雄市,三民區,M,0,70+,1,64000,64000052
487a,2016,02,高雄市,仁武區,M,0,35~39,1,64000,64000170
487a,2016,02,高雄市,仁武區,M,0,45~49,1,64000,64000170
487a,2016,02,高雄市,仁武區,M,0,55~59,2,64000,64000170
487a,2016,02,高雄市,仁武區,F,0,65~69,1,64000,64000170
487a,2016,02,高雄市,前金區,F,0,55~59,1,64000,64000070
487a,2016,02,高雄市,前金區,F,0,60~64,1,64000,64000070
487a,2016,02,高雄市,前鎮區,M,0,25~29,1,64000,64000090
487a,2016,02,高雄市,前鎮區,F,0,3,1,64000,64000090
487a,2016,02,高雄市,前鎮區,M,0,3,1,64000,64000090
487a,2016,02,高雄市,前鎮區,M,0,55~59,1,64000,64000090
487a,2016,02,高雄市,前鎮區,F,0,70+,1,64000,64000090
487a,2016,02,高雄市,前鎮區,M,0,70+,3,64000,64000090
487a,2016,02,高雄市,大寮區,F,0,55~59,1,64000,64000140
487a,2016,02,高雄市,大寮區,M,0,55~59,1,64000,64000140
487a,2016,02,高雄市,大寮區,M,0,60~64,1,64000,64000140
487a,2016,02,高雄市,大寮區,F,0,65~69,1,64000,64000140
487a,2016,02,高雄市,大寮區,M,0,65~69,1,64000,64000140
487a,2016,02,高雄市,大寮區,M,0,70+,1,64000,64000140
487a,2016,02,高雄市,大樹區,F,0,35~39,1,64000,64000150
487a,2016,02,高雄市,大樹區,F,0,60~64,1,64000,64000150
487a,2016,02,高雄市,大社區,M,0,65~69,1,64000,64000160
487a,2016,02,高雄市,小港區,F,0,15~19,1,64000,64000110
487a,2016,02,高雄市,小港區,M,0,3,1,64000,64000110
487a,2016,02,高雄市,小港區,F,0,30~34,1,64000,64000110
487a,2016,02,高雄市,小港區,F,0,4,1,64000,64000110
487a,2016,02,高雄市,小港區,M,0,40~44,1,64000,64000110
487a,2016,02,高雄市,小港區,M,0,45~49,1,64000,64000110
487a,2016,02,高雄市,小港區,M,0,60~64,1,64000,64000110
487a,2016,02,高雄市,小港區,F,0,70+,1,64000,64000110
487a,2016,02,高雄市,岡山區,F,0,15~19,1,64000,64000190
487a,2016,02,高雄市,岡山區,F,0,50~54,1,64000,64000190
487a,2016,02,高雄市,岡山區,F,0,55~59,2,64000,64000190
487a,2016,02,高雄市,岡山區,M,0,60~64,4,64000,64000190
487a,2016,02,高雄市,岡山區,F,0,70+,1,64000,64000190
487a,2016,02,高雄市,左營區,M,0,30~34,1,64000,64000030
487a,2016,02,高雄市,左營區,M,0,45~49,1,64000,64000030
487a,2016,02,高雄市,左營區,F,0,60~64,2,64000,64000030
487a,2016,02,高雄市,左營區,M,0,60~64,1,64000,64000030
487a,2016,02,高雄市,左營區,F,0,65~69,1,64000,64000030
487a,2016,02,高雄市,左營區,M,0,70+,1,64000,64000030
487a,2016,02,高雄市,新興區,F,0,35~39,1,64000,64000060
487a,2016,02,高雄市,新興區,M,0,40~44,1,64000,64000060
487a,2016,02,高雄市,新興區,F,0,55~59,1,64000,64000060
487a,2016,02,高雄市,新興區,M,0,55~59,1,64000,64000060
487a,2016,02,高雄市,新興區,M,0,70+,1,64000,64000060
487a,2016,02,高雄市,旗山區,M,0,55~59,1,64000,64000300
487a,2016,02,高雄市,林園區,M,0,45~49,1,64000,64000130
487a,2016,02,高雄市,林園區,M,0,50~54,1,64000,64000130
487a,2016,02,高雄市,林園區,F,0,60~64,1,64000,64000130
487a,2016,02,高雄市,林園區,M,0,60~64,3,64000,64000130
487a,2016,02,高雄市,林園區,F,0,65~69,1,64000,64000130
487a,2016,02,高雄市,林園區,M,0,65~69,1,64000,64000130
487a,2016,02,高雄市,林園區,F,0,70+,1,64000,64000130
487a,2016,02,高雄市,桃源區,M,0,30~34,1,64000,64000370
487a,2016,02,高雄市,梓官區,F,0,60~64,1,64000,64000290
487a,2016,02,高雄市,梓官區,F,0,70+,2,64000,64000290
487a,2016,02,高雄市,楠梓區,M,0,10~14,1,64000,64000040
487a,2016,02,高雄市,楠梓區,F,0,45~49,1,64000,64000040
487a,2016,02,高雄市,楠梓區,F,0,65~69,1,64000,64000040
487a,2016,02,高雄市,楠梓區,F,0,70+,1,64000,64000040
487a,2016,02,高雄市,楠梓區,M,0,70+,1,64000,64000040
487a,2016,02,高雄市,橋頭區,M,0,65~69,1,64000,64000200
487a,2016,02,高雄市,燕巢區,M,0,60~64,1,64000,64000210
487a,2016,02,高雄市,美濃區,M,0,70+,2,64000,64000310
487a,2016,02,高雄市,苓雅區,M,0,15~19,1,64000,64000080
487a,2016,02,高雄市,苓雅區,F,0,50~54,1,64000,64000080
487a,2016,02,高雄市,苓雅區,M,0,60~64,1,64000,64000080
487a,2016,02,高雄市,苓雅區,M,0,65~69,2,64000,64000080
487a,2016,02,高雄市,茄萣區,M,0,40~44,1,64000,64000260
487a,2016,02,高雄市,茄萣區,F,0,50~54,1,64000,64000260
487a,2016,02,高雄市,茄萣區,M,0,60~64,1,64000,64000260
487a,2016,02,高雄市,茄萣區,F,0,65~69,1,64000,64000260
487a,2016,02,高雄市,茄萣區,F,0,70+,2,64000,64000260
487a,2016,02,高雄市,路竹區,M,0,55~59,1,64000,64000240
487a,2016,02,高雄市,路竹區,M,0,70+,1,64000,64000240
487a,2016,02,高雄市,阿蓮區,F,0,50~54,1,64000,64000230
487a,2016,02,高雄市,阿蓮區,M,0,55~59,1,64000,64000230
487a,2016,02,高雄市,鳥松區,F,0,40~44,1,64000,64000180
487a,2016,02,高雄市,鳥松區,M,0,5~9,1,64000,64000180
487a,2016,02,高雄市,鳳山區,M,0,35~39,1,64000,64000120
487a,2016,02,高雄市,鳳山區,F,0,40~44,1,64000,64000120
487a,2016,02,高雄市,鳳山區,M,0,45~49,1,64000,64000120
487a,2016,02,高雄市,鳳山區,M,0,50~54,1,64000,64000120
487a,2016,02,高雄市,鳳山區,F,0,55~59,2,64000,64000120
487a,2016,02,高雄市,鳳山區,M,0,55~59,2,64000,64000120
487a,2016,02,高雄市,鳳山區,F,0,60~64,1,64000,64000120
487a,2016,02,高雄市,鳳山區,M,0,60~64,3,64000,64000120
487a,2016,02,高雄市,鳳山區,F,0,65~69,1,64000,64000120
487a,2016,02,高雄市,鳳山區,M,0,70+,1,64000,64000120
487a,2016,02,高雄市,鹽埕區,M,0,70+,1,64000,64000010
487a,2016,02,高雄市,鼓山區,F,0,3,1,64000,64000020
487a,2016,02,高雄市,鼓山區,F,0,55~59,1,64000,64000020
487a,2016,02,高雄市,鼓山區,M,0,55~59,1,64000,64000020
487a,2016,02,高雄市,鼓山區,F,0,60~64,2,64000,64000020
487a,2016,02,高雄市,鼓山區,F,0,65~69,1,64000,64000020
487a,2016,02,高雄市,鼓山區,M,0,65~69,1,64000,64000020
487a,2016,02,高雄市,鼓山區,M,0,70+,1,64000,64000020
487a,2016,02,新北市,三峽區,F,0,50~54,1,65000,65000090
487a,2016,02,新北市,三峽區,M,0,65~69,1,65000,65000090
487a,2016,02,新北市,三峽區,M,0,70+,3,65000,65000090
487a,2016,02,新北市,三芝區,F,0,70+,1,65000,65000210
487a,2016,02,新北市,三重區,F,0,3,1,65000,65000020
