確定病名,個案研判日,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
19SC,2025-06-05,高雄市,苓雅區,M,0,70+,1,64000,64000080
19SC,2025-06-05,高雄市,鳥松區,F,0,5~9,1,64000,64000180
19SC,2025-06-05,新北市,新莊區,F,0,70+,2,65000,65000050
19SC,2025-06-05,新北市,新莊區,M,0,70+,1,65000,65000050
19SC,2025-06-05,台中市,大里區,M,0,70+,1,66000,66000280
19SC,2025-06-05,台中市,梧棲區,M,0,70+,1,66000,66000140
19SC,2025-06-05,台中市,石岡區,M,0,70+,1,66000,66000200
19SC,2025-06-05,台中市,西區,F,0,60~64,1,66000,66000040
19SC,2025-06-05,台南市,北區,F,0,60~64,1,67000,67000340
19SC,2025-06-05,台南市,安南區,F,0,70+,1,67000,67000350
19SC,2025-06-05,桃園市,八德區,M,0,60~64,1,68000,68000080
19SC,2025-06-05,桃園市,大溪區,M,0,70+,1,68000,68000030
19SC,2025-06-06,苗栗縣,苑裡鎮,M,0,70+,1,10005,10005020
19SC,2025-06-06,苗栗縣,苗栗市,M,0,55~59,1,10005,10005010
19SC,2025-06-06,苗栗縣,苗栗市,M,0,70+,1,10005,10005010
19SC,2025-06-06,南投縣,竹山鎮,M,0,70+,1,10008,10008040
19SC,2025-06-06,雲林縣,元長鄉,F,0,70+,1,10009,10009170
19SC,2025-06-06,屏東縣,潮州鎮,M,0,60~64,1,10013,10013020
19SC,2025-06-06,台北市,萬華區,F,0,70+,1,63000,63000070
19SC,2025-06-06,台北市,萬華區,F,0,70+,1,63000,63000071
19SC,2025-06-06,台北市,萬華區,F,0,70+,1,63000,63000072
19SC,2025-06-06,高雄市,三民區,F,0,0,1,64000,64000050
19SC,2025-06-06,高雄市,三民區,F,0,0,1,64000,64000051
19SC,2025-06-06,高雄市,三民區,F,0,0,1,64000,64000052
19SC,2025-06-06,新北市,中和區,M,0,40~44,1,65000,65000030
19SC,2025-06-06,新北市,土城區,F,0,60~64,1,65000,65000130
19SC,2025-06-06,新北市,新莊區,M,0,70+,1,65000,65000050
19SC,2025-06-06,台中市,東勢區,M,0,60~64,1,66000,66000100
19SC,2025-06-06,台中市,烏日區,F,0,60~64,1,66000,66000230
19SC,2025-06-06,台中市,西區,M,0,1,1,66000,66000040
19SC,2025-06-06,台中市,豐原區,F,0,70+,1,66000,66000090
19SC,2025-06-06,桃園市,中壢區,M,0,55~59,1,68000,68000020
19SC,2025-06-06,桃園市,桃園區,M,0,65~69,1,68000,68000010
19SC,2025-06-07,宜蘭縣,壯圍鄉,F,0,70+,1,10002,10002060
19SC,2025-06-07,宜蘭縣,羅東鎮,M,0,70+,1,10002,10002020
19SC,2025-06-07,雲林縣,斗六市,M,0,65~69,1,10009,10009010
19SC,2025-06-07,屏東縣,恆春鎮,M,0,60~64,1,10013,10013040
19SC,2025-06-07,台北市,內湖區,F,0,70+,1,63000,63000100
19SC,2025-06-07,高雄市,大社區,F,0,65~69,1,64000,64000160
19SC,2025-06-07,高雄市,楠梓區,M,0,70+,1,64000,64000040
19SC,2025-06-07,高雄市,燕巢區,F,0,70+,1,64000,64000210
19SC,2025-06-07,新北市,五股區,M,0,70+,1,65000,65000150
19SC,2025-06-07,台中市,新社區,M,0,70+,1,66000,66000190
19SC,2025-06-08,南投縣,名間鄉,F,0,70+,1,10008,10008060
19SC,2025-06-08,屏東縣,瑪家鄉,M,0,55~59,1,10013,10013280
19SC,2025-06-08,台東縣,台東市,F,0,70+,1,10014,10014010
19SC,2025-06-08,台北市,北投區,M,0,70+,1,63000,63000120
19SC,2025-06-08,台南市,安定區,M,0,70+,1,67000,67000210
19SC,2025-06-09,宜蘭縣,蘇澳鎮,F,0,70+,1,10002,10002030
19SC,2025-06-09,新竹縣,竹東鎮,F,0,70+,1,10004,10004020
19SC,2025-06-09,苗栗縣,公館鄉,F,0,70+,1,10005,10005090
19SC,2025-06-09,苗栗縣,泰安鄉,M,0,70+,1,10005,10005180
19SC,2025-06-09,苗栗縣,苗栗市,M,0,70+,1,10005,10005010
19SC,2025-06-09,彰化縣,北斗鎮,F,0,70+,1,10007,10007190
19SC,2025-06-09,彰化縣,員林市,M,0,1,1,10007,10007100
19SC,2025-06-09,彰化縣,埔心鄉,F,0,70+,1,10007,10007150
19SC,2025-06-09,彰化縣,埤頭鄉,F,0,70+,1,10007,10007220
19SC,2025-06-09,彰化縣,彰化市,F,0,55~59,1,10007,10007010
19SC,2025-06-09,彰化縣,彰化市,M,0,65~69,1,10007,10007010
19SC,2025-06-09,彰化縣,溪湖鎮,M,0,70+,1,10007,10007110
19SC,2025-06-09,南投縣,信義鄉,M,0,70+,1,10008,10008120
19SC,2025-06-09,南投縣,埔里鎮,M,0,70+,1,10008,10008020
19SC,2025-06-09,南投縣,草屯鎮,M,0,70+,1,10008,10008030
19SC,2025-06-09,南投縣,集集鎮,F,0,60~64,1,10008,10008050
19SC,2025-06-09,嘉義縣,竹崎鄉,M,0,60~64,1,10010,10010140
19SC,2025-06-09,屏東縣,屏東市,M,0,60~64,1,10013,10013010
19SC,2025-06-09,屏東縣,屏東市,F,0,70+,1,10013,10013010
19SC,2025-06-09,台東縣,台東市,F,0,70+,1,10014,10014010
19SC,2025-06-09,花蓮縣,吉安鄉,M,0,70+,1,10015,10015050
19SC,2025-06-09,花蓮縣,新城鄉,F,0,70+,1,10015,10015040
19SC,2025-06-09,基隆市,中山區,F,0,70+,1,10017,10017050
19SC,2025-06-09,基隆市,仁愛區,M,0,70+,1,10017,10017040
19SC,2025-06-09,基隆市,信義區,M,0,45~49,1,10017,10017070
19SC,2025-06-09,新竹市,香山區,M,0,70+,1,10018,10018030
19SC,2025-06-09,台北市,北投區,M,0,70+,1,63000,63000120
19SC,2025-06-09,台北市,大安區,M,0,70+,1,63000,63000030
19SC,2025-06-09,高雄市,三民區,M,0,30~34,1,64000,64000050
19SC,2025-06-09,高雄市,三民區,M,0,30~34,1,64000,64000051
19SC,2025-06-09,高雄市,三民區,M,0,30~34,1,64000,64000052
19SC,2025-06-09,高雄市,湖內區,F,0,70+,1,64000,64000250
19SC,2025-06-09,高雄市,鳳山區,F,0,40~44,1,64000,64000120
19SC,2025-06-09,新北市,中和區,M,0,70+,2,65000,65000030
19SC,2025-06-09,新北市,板橋區,M,0,70+,1,65000,65000010
19SC,2025-06-09,台中市,南屯區,F,0,70+,1,66000,66000070
19SC,2025-06-09,台中市,后里區,M,0,65~69,1,66000,66000150
19SC,2025-06-09,台中市,后里區,M,0,70+,1,66000,66000150
19SC,2025-06-09,台中市,大里區,F,0,70+,1,66000,66000280
19SC,2025-06-09,台中市,西區,F,0,25~29,1,66000,66000040
19SC,2025-06-09,台中市,霧峰區,M,0,40~44,1,66000,66000260
19SC,2025-06-09,台南市,仁德區,F,0,70+,1,67000,67000270
19SC,2025-06-09,台南市,新營區,F,0,70+,1,67000,67000010
19SC,2025-06-09,台南市,東區,M,0,70+,1,67000,67000320
19SC,2025-06-09,台南市,永康區,M,0,70+,1,67000,67000310
19SC,2025-06-09,桃園市,中壢區,M,0,1,1,68000,68000020
19SC,2025-06-09,桃園市,中壢區,M,0,60~64,1,68000,68000020
19SC,2025-06-09,桃園市,中壢區,M,0,70+,1,68000,68000020
19SC,2025-06-09,桃園市,大園區,M,0,70+,1,68000,68000060
19SC,2025-06-09,桃園市,復興區,F,0,70+,1,68000,68000130
19SC,2025-06-10,宜蘭縣,蘇澳鎮,F,0,70+,1,10002,10002030
19SC,2025-06-10,新竹縣,湖口鄉,F,0,70+,1,10004,10004050
19SC,2025-06-10,新竹縣,竹東鎮,F,0,70+,1,10004,10004020
19SC,2025-06-10,新竹縣,竹東鎮,M,0,70+,1,10004,10004020
19SC,2025-06-10,苗栗縣,後龍鎮,M,0,65~69,1,10005,10005060
19SC,2025-06-10,彰化縣,田尾鄉,M,0,70+,1,10007,10007210
19SC,2025-06-10,南投縣,草屯鎮,M,0,50~54,1,10008,10008030
19SC,2025-06-10,雲林縣,麥寮鄉,M,0,65~69,1,10009,10009130
19SC,2025-06-10,新竹市,北區,M,0,70+,1,10018,10018020
19SC,2025-06-10,高雄市,美濃區,F,0,70+,1,64000,64000310
19SC,2025-06-10,新北市,三重區,M,0,40~44,1,65000,65000020
19SC,2025-06-10,台中市,北區,M,0,70+,1,66000,66000050
19SC,2025-06-10,台中市,南屯區,F,0,70+,1,66000,66000070
19SC,2025-06-10,台中市,清水區,M,0,45~49,1,66000,66000120
19SC,2025-06-10,台中市,豐原區,M,0,70+,1,66000,66000090
19SC,2025-06-10,台中市,霧峰區,M,0,70+,1,66000,66000260
19SC,2025-06-10,桃園市,中壢區,F,0,70+,1,68000,68000020
19SC,2025-06-10,桃園市,大園區,M,0,70+,1,68000,68000060
19SC,2025-06-10,桃園市,大溪區,M,0,70+,1,68000,68000030
19SC,2025-06-10,桃園市,桃園區,F,0,70+,1,68000,68000010
19SC,2025-06-10,桃園市,蘆竹區,M,0,70+,1,68000,68000050
19SC,2025-06-11,苗栗縣,後龍鎮,F,0,70+,1,10005,10005060
19SC,2025-06-11,南投縣,埔里鎮,F,0,70+,1,10008,10008020
19SC,2025-06-11,南投縣,竹山鎮,F,0,70+,1,10008,10008040
19SC,2025-06-11,嘉義縣,竹崎鄉,M,0,60~64,1,10010,10010140
19SC,2025-06-11,屏東縣,萬丹鄉,F,0,70+,1,10013,10013050
19SC,2025-06-11,屏東縣,長治鄉,F,0,70+,1,10013,10013060
19SC,2025-06-11,新竹市,東區,M,0,70+,1,10018,10018010
19SC,2025-06-11,台北市,中山區,M,0,60~64,1,63000,63000040
19SC,2025-06-11,高雄市,前鎮區,F,0,70+,1,64000,64000090
19SC,2025-06-11,高雄市,前鎮區,M,0,70+,2,64000,64000090
19SC,2025-06-11,新北市,八里區,M,0,70+,1,65000,65000230
19SC,2025-06-11,台中市,大里區,F,0,70+,1,66000,66000280
19SC,2025-06-11,台中市,清水區,F,0,70+,1,66000,66000120
19SC,2025-06-11,台中市,烏日區,M,0,70+,1,66000,66000230
19SC,2025-06-11,台南市,新化區,F,0,20~24,1,67000,67000180
19SC,2025-06-11,桃園市,桃園區,M,0,70+,1,68000,68000010
19SC,2025-06-11,桃園市,龜山區,M,0,70+,1,68000,68000070
19SC,2025-06-12,金門縣,金湖鎮,F,0,70+,1,09020,09020030
19SC,2025-06-12,宜蘭縣,冬山鄉,F,0,70+,1,10002,10002080
19SC,2025-06-12,新竹縣,湖口鄉,M,0,55~59,1,10004,10004050
19SC,2025-06-12,嘉義縣,布袋鎮,F,0,70+,1,10010,10010030
19SC,2025-06-12,屏東縣,內埔鄉,M,0,70+,1,10013,10013130
19SC,2025-06-12,屏東縣,屏東市,M,0,70+,1,10013,10013010
19SC,2025-06-12,屏東縣,東港鎮,M,0,70+,1,10013,10013030
19SC,2025-06-12,屏東縣,潮州鎮,M,0,70+,1,10013,10013020
19SC,2025-06-12,屏東縣,牡丹鄉,M,0,70+,1,10013,10013330
19SC,2025-06-12,台東縣,成功鎮,F,0,70+,1,10014,10014020
19SC,2025-06-12,基隆市,七堵區,F,0,70+,1,10017,10017020
19SC,2025-06-12,台北市,文山區,M,0,70+,1,63000,63000080
19SC,2025-06-12,台北市,文山區,M,0,70+,1,63000,63000081
19SC,2025-06-12,台北市,文山區,M,0,70+,1,63000,63000082
19SC,2025-06-12,高雄市,仁武區,M,0,70+,2,64000,64000170
19SC,2025-06-12,高雄市,前鎮區,M,0,70+,1,64000,64000090
19SC,2025-06-12,高雄市,小港區,F,0,60~64,1,64000,64000110
19SC,2025-06-12,高雄市,左營區,M,0,1,1,64000,64000030
19SC,2025-06-12,高雄市,苓雅區,M,0,70+,1,64000,64000080
19SC,2025-06-12,高雄市,鳳山區,M,0,70+,1,64000,64000120
19SC,2025-06-12,新北市,八里區,M,0,55~59,1,65000,65000230
19SC,2025-06-12,新北市,瑞芳區,F,0,70+,1,65000,65000120
19SC,2025-06-12,台中市,北屯區,F,0,70+,1,66000,66000080
19SC,2025-06-12,台中市,南區,M,0,70+,1,66000,66000030
19SC,2025-06-12,桃園市,楊梅區,M,0,70+,1,68000,68000040
19SC,2025-06-12,桃園市,龍潭區,F,0,70+,1,68000,68000090
19SC,2025-06-12,桃園市,龜山區,M,0,70+,1,68000,68000070
19SC,2025-06-13,宜蘭縣,員山鄉,F,0,70+,1,10002,10002070
19SC,2025-06-13,宜蘭縣,礁溪鄉,F,0,70+,1,10002,10002050
19SC,2025-06-13,宜蘭縣,蘇澳鎮,M,0,70+,1,10002,10002030
19SC,2025-06-13,苗栗縣,竹南鎮,F,0,70+,1,10005,10005040
19SC,2025-06-13,彰化縣,伸港鄉,M,0,70+,1,10007,10007050
19SC,2025-06-13,彰化縣,花壇鄉,F,0,70+,1,10007,10007080
19SC,2025-06-13,彰化縣,花壇鄉,M,0,70+,1,10007,10007080
19SC,2025-06-13,南投縣,南投市,M,0,70+,1,10008,10008010
19SC,2025-06-13,雲林縣,斗六市,F,0,70+,1,10009,10009010
19SC,2025-06-13,雲林縣,林內鄉,M,0,70+,1,10009,10009100
19SC,2025-06-13,嘉義縣,中埔鄉,M,0,70+,1,10010,10010130
19SC,2025-06-13,嘉義縣,大林鎮,M,0,60~64,1,10010,10010040
19SC,2025-06-13,嘉義縣,東石鄉,M,0,55~59,1,10010,10010090
19SC,2025-06-13,屏東縣,萬丹鄉,M,0,40~44,1,10013,10013050
19SC,2025-06-13,花蓮縣,壽豐鄉,F,0,70+,1,10015,10015060
19SC,2025-06-13,澎湖縣,馬公市,M,0,70+,1,10016,10016010
19SC,2025-06-13,嘉義市,東區,M,0,70+,1,10020,10020010
19SC,2025-06-13,台北市,中正區,M,0,70+,1,63000,63000050
19SC,2025-06-13,台北市,士林區,M,0,70+,1,63000,63000110
19SC,2025-06-13,台北市,文山區,M,0,70+,1,63000,63000080
19SC,2025-06-13,台北市,文山區,M,0,70+,1,63000,63000081
19SC,2025-06-13,台北市,文山區,M,0,70+,1,63000,63000082
19SC,2025-06-13,高雄市,三民區,M,0,70+,1,64000,64000050
19SC,2025-06-13,高雄市,三民區,M,0,70+,1,64000,64000051
19SC,2025-06-13,高雄市,三民區,M,0,70+,1,64000,64000052
19SC,2025-06-13,高雄市,苓雅區,F,0,70+,1,64000,64000080
19SC,2025-06-13,高雄市,阿蓮區,M,0,65~69,1,64000,64000230
19SC,2025-06-13,高雄市,鳳山區,M,0,70+,1,64000,64000120
19SC,2025-06-13,新北市,三重區,F,0,70+,1,65000,65000020
19SC,2025-06-13,新北市,新店區,M,0,40~44,1,65000,65000060
19SC,2025-06-13,新北市,樹林區,M,0,45~49,1,65000,65000070
19SC,2025-06-13,台中市,南區,M,0,60~64,1,66000,66000030
19SC,2025-06-13,台南市,安平區,F,0,70+,1,67000,67000360
19SC,2025-06-13,台南市,永康區,M,0,60~64,1,67000,67000310
19SC,2025-06-13,桃園市,中壢區,M,0,70+,1,68000,68000020
19SC,2025-06-13,桃園市,大園區,F,0,55~59,1,68000,68000060
19SC,2025-06-13,桃園市,龜山區,M,0,70+,1,68000,68000070
19SC,2025-06-14,宜蘭縣,頭城鎮,M,0,70+,1,10002,10002040
19SC,2025-06-14,新竹市,香山區,F,0,70+,1,10018,10018030
19SC,2025-06-14,嘉義市,東區,F,0,25~29,1,10020,10020010
19SC,2025-06-15,彰化縣,芬園鄉,M,0,70+,1,10007,10007090
19SC,2025-06-15,高雄市,三民區,F,0,0,1,64000,64000050
19SC,2025-06-15,高雄市,三民區,F,0,0,1,64000,64000051
19SC,2025-06-15,高雄市,三民區,F,0,0,1,64000,64000052
19SC,2025-06-15,高雄市,小港區,M,0,70+,1,64000,64000110
19SC,2025-06-15,高雄市,鼓山區,F,0,70+,1,64000,64000020
19SC,2025-06-15,新北市,三峽區,F,0,70+,1,65000,65000090
19SC,2025-06-15,台南市,仁德區,M,0,70+,1,67000,67000270
19SC,2025-06-16,宜蘭縣,蘇澳鎮,M,0,70+,1,10002,10002030
19SC,2025-06-16,宜蘭縣,頭城鎮,M,0,70+,1,10002,10002040
19SC,2025-06-16,彰化縣,和美鎮,M,0,70+,1,10007,10007030
19SC,2025-06-16,彰化縣,彰化市,F,0,50~54,1,10007,10007010
19SC,2025-06-16,彰化縣,彰化市,M,0,70+,1,10007,10007010
19SC,2025-06-16,南投縣,水里鄉,F,0,70+,1,10008,10008110
19SC,2025-06-16,南投縣,草屯鎮,F,0,70+,1,10008,10008030
19SC,2025-06-16,南投縣,鹿谷鄉,M,0,40~44,1,10008,10008070
19SC,2025-06-16,屏東縣,九如鄉,M,0,70+,1,10013,10013080
19SC,2025-06-16,屏東縣,東港鎮,F,0,70+,1,10013,10013030
19SC,2025-06-16,屏東縣,萬丹鄉,M,0,60~64,1,10013,10013050
19SC,2025-06-16,台東縣,台東市,F,0,70+,1,10014,10014010
19SC,2025-06-16,新竹市,北區,M,0,70+,1,10018,10018020
19SC,2025-06-16,台北市,內湖區,M,0,70+,1,63000,63000100
19SC,2025-06-16,台北市,北投區,M,0,70+,2,63000,63000120
19SC,2025-06-16,台北市,松山區,F,0,70+,1,63000,63000010
19SC,2025-06-16,高雄市,仁武區,M,0,70+,1,64000,64000170
19SC,2025-06-16,高雄市,前鎮區,F,0,70+,1,64000,64000090
19SC,2025-06-16,高雄市,左營區,F,0,70+,1,64000,64000030
19SC,2025-06-16,高雄市,旗山區,M,0,65~69,1,64000,64000300
19SC,2025-06-16,高雄市,苓雅區,M,0,70+,1,64000,64000080
19SC,2025-06-16,高雄市,鳳山區,M,0,65~69,1,64000,64000120
19SC,2025-06-16,新北市,新莊區,M,0,70+,1,65000,65000050
19SC,2025-06-16,台中市,北屯區,M,0,70+,1,66000,66000080
19SC,2025-06-16,台中市,清水區,M,0,65~69,1,66000,66000120
19SC,2025-06-16,台中市,烏日區,F,0,70+,1,66000,66000230
19SC,2025-06-16,台中市,烏日區,M,0,70+,1,66000,66000230
19SC,2025-06-16,台中市,西區,F,0,70+,1,66000,66000040
19SC,2025-06-16,台南市,七股區,F,0,70+,1,67000,67000150
19SC,2025-06-16,台南市,南區,M,0,70+,1,67000,67000330
19SC,2025-06-16,台南市,官田區,F,0,70+,1,67000,67000100
19SC,2025-06-16,台南市,永康區,M,0,65~69,2,67000,67000310
19SC,2025-06-16,台南市,西港區,M,0,70+,1,67000,67000140
19SC,2025-06-16,台南市,鹽水區,M,0,70+,1,67000,67000020
19SC,2025-06-16,桃園市,平鎮區,M,0,70+,1,68000,68000100
19SC,2025-06-17,新竹縣,尖石鄉,M,0,70+,1,10004,10004120
19SC,2025-06-17,彰化縣,彰化市,M,0,70+,1,10007,10007010
19SC,2025-06-17,南投縣,埔里鎮,M,0,70+,1,10008,10008020
19SC,2025-06-17,雲林縣,斗六市,F,0,70+,1,10009,10009010
19SC,2025-06-17,嘉義縣,竹崎鄉,M,0,70+,1,10010,10010140
19SC,2025-06-17,屏東縣,屏東市,F,0,70+,1,10013,10013010
19SC,2025-06-17,屏東縣,泰武鄉,M,0,70+,1,10013,10013290
19SC,2025-06-17,屏東縣,麟洛鄉,F,0,70+,1,10013,10013070
19SC,2025-06-17,台東縣,成功鎮,M,0,70+,1,10014,10014020
19SC,2025-06-17,台北市,中山區,M,0,70+,1,63000,63000040
19SC,2025-06-17,高雄市,三民區,F,0,70+,1,64000,64000050
19SC,2025-06-17,高雄市,三民區,F,0,70+,1,64000,64000051
19SC,2025-06-17,高雄市,三民區,F,0,70+,1,64000,64000052
19SC,2025-06-17,高雄市,大寮區,M,0,70+,1,64000,64000140
19SC,2025-06-17,高雄市,林園區,M,0,70+,1,64000,64000130
19SC,2025-06-17,高雄市,梓官區,F,0,55~59,1,64000,64000290
19SC,2025-06-17,新北市,新店區,M,0,70+,1,65000,65000060
19SC,2025-06-17,台中市,北區,F,0,55~59,1,66000,66000050
19SC,2025-06-17,台中市,潭子區,F,0,70+,1,66000,66000170
19SC,2025-06-17,台中市,豐原區,F,0,70+,1,66000,66000090
19SC,2025-06-17,台南市,佳里區,F,0,70+,1,67000,67000120
19SC,2025-06-17,台南市,北區,M,0,70+,1,67000,67000340
19SC,2025-06-17,桃園市,大園區,M,0,70+,1,68000,68000060
19SC,2025-06-17,桃園市,蘆竹區,F,0,70+,1,68000,68000050
19SC,2025-06-17,桃園市,龍潭區,M,0,65~69,1,68000,68000090
19SC,2025-06-17,桃園市,龜山區,M,0,50~54,1,68000,68000070
19SC,2025-06-18,宜蘭縣,羅東鎮,M,0,70+,1,10002,10002020
19SC,2025-06-18,苗栗縣,通霄鎮,F,0,30~34,1,10005,10005030
19SC,2025-06-18,彰化縣,田尾鄉,F,0,35~39,1,10007,10007210
19SC,2025-06-18,彰化縣,竹塘鄉,F,0,70+,1,10007,10007250
19SC,2025-06-18,雲林縣,麥寮鄉,M,0,70+,1,10009,10009130
19SC,2025-06-18,嘉義縣,大林鎮,F,0,70+,1,10010,10010040
19SC,2025-06-18,屏東縣,潮州鎮,M,0,70+,1,10013,10013020
19SC,2025-06-18,嘉義市,東區,M,0,70+,1,10020,10020010
19SC,2025-06-18,台北市,北投區,M,0,70+,1,63000,63000120
19SC,2025-06-18,高雄市,鼓山區,M,0,70+,1,64000,64000020
19SC,2025-06-18,新北市,泰山區,M,0,70+,1,65000,65000160
19SC,2025-06-18,新北市,鶯歌區,M,0,35~39,1,65000,65000080
19SC,2025-06-18,台中市,北區,M,0,70+,1,66000,66000050
19SC,2025-06-18,台中市,新社區,M,0,70+,1,66000,66000190
19SC,2025-06-18,台中市,豐原區,M,0,70+,1,66000,66000090
19SC,2025-06-18,台南市,安平區,F,0,70+,1,67000,67000360
19SC,2025-06-19,彰化縣,員林市,F,0,70+,1,10007,10007100
19SC,2025-06-19,雲林縣,崙背鄉,M,0,70+,1,10009,10009120
19SC,2025-06-19,嘉義縣,太保市,M,0,70+,1,10010,10010010
19SC,2025-06-19,嘉義縣,水上鄉,M,0,70+,1,10010,10010120
19SC,2025-06-19,屏東縣,屏東市,F,0,65~69,1,10013,10013010
19SC,2025-06-19,屏東縣,屏東市,M,0,65~69,1,10013,10013010
19SC,2025-06-19,屏東縣,屏東市,F,0,70+,1,10013,10013010
19SC,2025-06-19,花蓮縣,壽豐鄉,M,0,65~69,1,10015,10015060
19SC,2025-06-19,台北市,南港區,M,0,70+,1,63000,63000090
19SC,2025-06-19,新北市,板橋區,F,0,70+,1,65000,65000010
19SC,2025-06-19,新北市,淡水區,F,0,70+,1,65000,65000100
19SC,2025-06-19,台中市,烏日區,F,0,70+,1,66000,66000230
19SC,2025-06-19,台中市,石岡區,F,0,70+,1,66000,66000200
19SC,2025-06-19,台南市,安南區,M,0,65~69,1,67000,67000350
19SC,2025-06-19,台南市,新市區,M,0,70+,1,67000,67000200
19SC,2025-06-19,台南市,永康區,M,0,60~64,1,67000,67000310
19SC,2025-06-20,苗栗縣,頭份市,F,0,70+,1,10005,10005050
19SC,2025-06-20,彰化縣,竹塘鄉,M,0,70+,1,10007,10007250
19SC,2025-06-20,嘉義縣,新港鄉,F,0,55~59,1,10010,10010070
19SC,2025-06-20,屏東縣,林邊鄉,F,0,65~69,1,10013,10013190
19SC,2025-06-20,嘉義市,東區,M,0,65~69,1,10020,10020010
19SC,2025-06-20,台北市,北投區,F,0,70+,1,63000,63000120
19SC,2025-06-20,高雄市,三民區,M,0,45~49,1,64000,64000050
19SC,2025-06-20,高雄市,三民區,M,0,45~49,1,64000,64000051
19SC,2025-06-20,高雄市,三民區,M,0,45~49,1,64000,64000052
19SC,2025-06-20,新北市,五股區,M,0,70+,1,65000,65000150
19SC,2025-06-20,新北市,板橋區,M,0,30~34,1,65000,65000010
19SC,2025-06-20,台南市,安南區,M,0,70+,1,67000,67000350
19SC,2025-06-20,桃園市,復興區,F,0,5~9,1,68000,68000130
19SC,2025-06-21,屏東縣,佳冬鄉,M,0,50~54,1,10013,10013210
19SC,2025-06-21,屏東縣,屏東市,F,0,70+,1,10013,10013010
19SC,2025-06-21,屏東縣,萬丹鄉,M,0,70+,1,10013,10013050
19SC,2025-06-21,新北市,土城區,M,0,45~49,1,65000,65000130
19SC,2025-06-21,新北市,土城區,F,0,65~69,1,65000,65000130
19SC,2025-06-21,台中市,北區,F,0,70+,1,66000,66000050
19SC,2025-06-21,台中市,南區,M,0,50~54,1,66000,66000030
19SC,2025-06-21,桃園市,桃園區,M,0,70+,1,68000,68000010
19SC,2025-06-22,宜蘭縣,宜蘭市,F,0,1,1,10002,10002010
19SC,2025-06-22,宜蘭縣,頭城鎮,F,0,70+,1,10002,10002040
19SC,2025-06-22,台北市,北投區,M,0,70+,1,63000,63000120
19SC,2025-06-22,高雄市,橋頭區,M,0,65~69,1,64000,64000200
19SC,2025-06-22,高雄市,鳳山區,M,0,70+,1,64000,64000120
19SC,2025-06-23,宜蘭縣,五結鄉,F,0,70+,1,10002,10002090
19SC,2025-06-23,宜蘭縣,宜蘭市,M,0,65~69,1,10002,10002010
19SC,2025-06-23,新竹縣,竹東鎮,M,0,45~49,1,10004,10004020
19SC,2025-06-23,苗栗縣,卓蘭鎮,M,0,70+,1,10005,10005070
19SC,2025-06-23,彰化縣,大城鄉,M,0,70+,1,10007,10007240
19SC,2025-06-23,南投縣,南投市,M,0,65~69,1,10008,10008010
19SC,2025-06-23,南投縣,南投市,M,0,70+,1,10008,10008010
19SC,2025-06-23,雲林縣,麥寮鄉,F,0,70+,1,10009,10009130
19SC,2025-06-23,屏東縣,東港鎮,F,0,65~69,1,10013,10013030
19SC,2025-06-23,屏東縣,東港鎮,M,0,65~69,1,10013,10013030
19SC,2025-06-23,屏東縣,瑪家鄉,M,0,60~64,1,10013,10013280
19SC,2025-06-23,屏東縣,長治鄉,F,0,70+,1,10013,10013060
19SC,2025-06-23,台東縣,台東市,M,0,60~64,1,10014,10014010
19SC,2025-06-23,花蓮縣,花蓮市,M,0,70+,1,10015,10015010
19SC,2025-06-23,基隆市,七堵區,F,0,30~34,1,10017,10017020
19SC,2025-06-23,新竹市,東區,M,0,55~59,1,10018,10018010
19SC,2025-06-23,台北市,內湖區,M,0,70+,1,63000,63000100
19SC,2025-06-23,台北市,南港區,F,0,70+,1,63000,63000090
19SC,2025-06-23,台北市,士林區,M,0,70+,1,63000,63000110
19SC,2025-06-23,台北市,大同區,F,0,50~54,1,63000,63000060
19SC,2025-06-23,台北市,萬華區,F,0,70+,1,63000,63000070
19SC,2025-06-23,台北市,萬華區,F,0,70+,1,63000,63000071
19SC,2025-06-23,台北市,萬華區,F,0,70+,1,63000,63000072
19SC,2025-06-23,高雄市,前鎮區,M,0,70+,1,64000,64000090
19SC,2025-06-23,高雄市,大社區,M,0,70+,1,64000,64000160
19SC,2025-06-23,高雄市,旗山區,M,0,70+,1,64000,64000300
19SC,2025-06-23,高雄市,苓雅區,F,0,70+,1,64000,64000080
19SC,2025-06-23,高雄市,鳳山區,F,0,70+,1,64000,64000120
19SC,2025-06-23,高雄市,鳳山區,M,0,70+,2,64000,64000120
19SC,2025-06-23,台中市,大里區,F,0,70+,2,66000,66000280
19SC,2025-06-23,台中市,太平區,F,0,70+,1,66000,66000270
19SC,2025-06-23,台南市,東區,M,0,70+,1,67000,67000320
19SC,2025-06-23,台南市,西港區,F,0,70+,1,67000,67000140
19SC,2025-06-23,桃園市,八德區,F,0,45~49,1,68000,68000080
19SC,2025-06-23,桃園市,桃園區,M,0,60~64,1,68000,68000010
19SC,2025-06-23,桃園市,楊梅區,M,0,55~59,1,68000,68000040
19SC,2025-06-23,桃園市,楊梅區,M,0,70+,1,68000,68000040
19SC,2025-06-24,新竹縣,竹東鎮,M,0,70+,1,10004,10004020
19SC,2025-06-24,彰化縣,溪湖鎮,F,0,70+,1,10007,10007110
