年,週,年齡別,縣市,腸病毒急診就診人次
2008,33,16+,高雄市,1
2008,33,16+,台北市,1
2008,33,16+,台中市,1
2008,33,16+,台南市,1
2008,33,4-6,嘉義市,2
2008,33,4-6,嘉義縣,2
2008,33,4-6,桃園市,7
2008,33,4-6,屏東縣,1
2008,33,4-6,彰化縣,7
2008,33,4-6,澎湖縣,1
2008,33,4-6,宜蘭縣,1
2008,33,4-6,新北市,1
2008,33,4-6,新竹縣,1
2008,33,4-6,高雄市,11
2008,33,4-6,台北市,10
2008,33,4-6,台中市,7
2008,33,4-6,台南市,4
2008,33,4-6,雲林縣,2
2008,33,4-6,基隆市,1
2008,33,7-15,嘉義市,5
2008,33,7-15,桃園市,1
2008,33,7-15,彰化縣,1
2008,33,7-15,新北市,1
2008,33,7-15,新竹市,1
2008,33,7-15,高雄市,3
2008,33,7-15,台北市,1
2008,33,7-15,台中市,3
2008,33,7-15,雲林縣,3
2008,34,0,嘉義市,2
2008,34,0,桃園市,5
2008,34,0,南投縣,1
2008,34,0,彰化縣,4
2008,34,0,宜蘭縣,1
2008,34,0,新北市,3
2008,34,0,新竹市,1
2008,34,0,新竹縣,1
2008,34,0,高雄市,3
2008,34,0,台北市,5
2008,34,0,台中市,10
2008,34,0,台南市,5
2008,34,1-3,嘉義市,2
2008,34,1-3,嘉義縣,1
2008,34,1-3,桃園市,13
2008,34,1-3,屏東縣,6
2008,34,1-3,南投縣,4
2008,34,1-3,彰化縣,15
2008,34,1-3,澎湖縣,3
2008,34,1-3,宜蘭縣,2
2008,34,1-3,新北市,11
2008,34,1-3,新竹市,9
2008,34,1-3,花蓮縣,3
2008,34,1-3,苗栗縣,4
2008,34,1-3,高雄市,21
2008,34,1-3,台北市,20
2008,34,1-3,台中市,25
2008,34,1-3,台南市,16
2008,34,1-3,基隆市,3
2008,34,4-6,嘉義市,2
2008,34,4-6,桃園市,1
2008,34,4-6,屏東縣,3
2008,34,4-6,南投縣,3
2008,34,4-6,彰化縣,5
2008,34,4-6,新北市,1
2008,34,4-6,花蓮縣,1
2008,34,4-6,苗栗縣,1
2008,34,4-6,高雄市,6
2008,34,4-6,台北市,3
2008,34,4-6,台中市,7
2008,34,4-6,台南市,4
2008,34,4-6,雲林縣,2
2008,34,7-15,嘉義縣,1
2008,34,7-15,南投縣,4
2008,34,7-15,宜蘭縣,1
2008,34,7-15,新北市,1
2008,34,7-15,高雄市,1
2008,34,7-15,台北市,3
2008,34,7-15,台中市,4
2008,35,0,桃園市,2
2008,35,0,屏東縣,1
2008,35,0,彰化縣,6
2008,35,0,新北市,6
2008,35,0,新竹市,1
2008,35,0,高雄市,6
2008,35,0,台北市,6
2008,35,0,台中市,6
2008,35,0,台南市,3
2008,35,1-3,嘉義市,3
2008,35,1-3,嘉義縣,3
2008,35,1-3,桃園市,11
2008,35,1-3,屏東縣,10
2008,35,1-3,南投縣,1
2008,35,1-3,彰化縣,18
2008,35,1-3,澎湖縣,3
2008,35,1-3,宜蘭縣,4
2008,35,1-3,新北市,17
2008,35,1-3,新竹市,14
2008,35,1-3,新竹縣,1
2008,35,1-3,花蓮縣,1
2008,35,1-3,苗栗縣,3
2008,35,1-3,高雄市,20
2008,35,1-3,台北市,10
2008,35,1-3,台中市,27
2008,35,1-3,台南市,8
2008,35,1-3,雲林縣,7
2008,35,1-3,基隆市,2
2008,35,16+,桃園市,1
2008,35,16+,台北市,1
2008,35,4-6,嘉義市,1
2008,35,4-6,桃園市,4
2008,35,4-6,屏東縣,3
2008,35,4-6,南投縣,1
2008,35,4-6,彰化縣,6
2008,35,4-6,澎湖縣,1
2008,35,4-6,宜蘭縣,1
2008,35,4-6,新北市,2
2008,35,4-6,新竹市,2
2008,35,4-6,高雄市,6
2008,35,4-6,台北市,4
2008,35,4-6,台中市,7
2008,35,4-6,台南市,1
2008,35,4-6,雲林縣,1
2008,35,4-6,基隆市,1
2008,35,7-15,嘉義市,1
2008,35,7-15,桃園市,1
2008,35,7-15,新北市,2
2008,35,7-15,台南市,1
2008,35,7-15,基隆市,1
2008,36,0,嘉義市,2
2008,36,0,桃園市,4
2008,36,0,彰化縣,4
2008,36,0,新北市,5
2008,36,0,新竹市,2
2008,36,0,新竹縣,1
2008,36,0,苗栗縣,2
2008,36,0,高雄市,5
2008,36,0,台北市,6
2008,36,0,台中市,8
2008,36,0,台南市,1
2008,36,0,雲林縣,2
2008,36,1-3,嘉義市,3
2008,36,1-3,嘉義縣,5
2008,36,1-3,桃園市,11
2008,36,1-3,屏東縣,6
2008,36,1-3,南投縣,5
2008,36,1-3,彰化縣,18
2008,36,1-3,宜蘭縣,2
2008,36,1-3,新北市,7
2008,36,1-3,新竹市,9
2008,36,1-3,新竹縣,1
2008,36,1-3,花蓮縣,1
2008,36,1-3,苗栗縣,2
2008,36,1-3,高雄市,13
2008,36,1-3,台北市,16
2008,36,1-3,台中市,14
2008,36,1-3,台南市,3
2008,36,1-3,雲林縣,9
2008,36,1-3,基隆市,2
2008,36,16+,台北市,1
2008,36,4-6,嘉義市,3
2008,36,4-6,嘉義縣,2
2008,36,4-6,桃園市,1
2008,36,4-6,屏東縣,1
2008,36,4-6,彰化縣,3
2008,36,4-6,新北市,3
2008,36,4-6,新竹市,3
2008,36,4-6,苗栗縣,2
2008,36,4-6,高雄市,1
2008,36,4-6,台北市,7
2008,36,4-6,台中市,3
2008,36,4-6,台南市,1
2008,36,7-15,屏東縣,1
2008,36,7-15,澎湖縣,2
2008,36,7-15,新北市,1
2008,36,7-15,新竹縣,1
2008,36,7-15,台北市,1
2008,36,7-15,台南市,1
2008,36,7-15,基隆市,1
2008,37,0,嘉義市,1
2008,37,0,嘉義縣,2
2008,37,0,桃園市,2
2008,37,0,屏東縣,2
2008,37,0,新北市,6
2008,37,0,花蓮縣,1
2008,37,0,高雄市,5
2008,37,0,台北市,4
2008,37,0,台中市,11
2008,37,0,台南市,2
2008,37,1-3,嘉義市,5
2008,37,1-3,桃園市,11
2008,37,1-3,屏東縣,1
2008,37,1-3,南投縣,1
2008,37,1-3,彰化縣,16
2008,37,1-3,澎湖縣,1
2008,37,1-3,宜蘭縣,2
2008,37,1-3,新北市,8
2008,37,1-3,新竹市,14
2008,37,1-3,花蓮縣,3
2008,37,1-3,苗栗縣,2
2008,37,1-3,高雄市,14
2008,37,1-3,台北市,14
2008,37,1-3,台中市,23
2008,37,1-3,台南市,6
2008,37,1-3,台東縣,1
2008,37,1-3,雲林縣,4
2008,37,1-3,基隆市,2
2008,37,16+,彰化縣,1
2008,37,16+,高雄市,1
2008,37,16+,台北市,1
2008,37,4-6,嘉義市,3
2008,37,4-6,南投縣,3
2008,37,4-6,彰化縣,4
2008,37,4-6,新北市,2
2008,37,4-6,新竹市,1
2008,37,4-6,花蓮縣,2
2008,37,4-6,苗栗縣,2
2008,37,4-6,高雄市,13
2008,37,4-6,台北市,3
2008,37,4-6,台中市,7
2008,37,4-6,台南市,2
2008,37,4-6,雲林縣,3
2008,37,4-6,基隆市,2
2008,37,7-15,嘉義市,1
2008,37,7-15,桃園市,1
2008,37,7-15,新北市,1
2008,37,7-15,苗栗縣,1
2008,37,7-15,高雄市,5
2008,37,7-15,台中市,3
2008,37,7-15,基隆市,1
2008,38,0,嘉義縣,2
2008,38,0,桃園市,1
2008,38,0,屏東縣,2
2008,38,0,南投縣,1
2008,38,0,彰化縣,3
2008,38,0,澎湖縣,3
2008,38,0,新北市,2
2008,38,0,新竹市,4
2008,38,0,高雄市,2
2008,38,0,台北市,8
2008,38,0,台中市,9
2008,38,1-3,嘉義市,5
2008,38,1-3,嘉義縣,2
2008,38,1-3,桃園市,14
2008,38,1-3,屏東縣,1
2008,38,1-3,南投縣,2
2008,38,1-3,彰化縣,9
2008,38,1-3,澎湖縣,1
2008,38,1-3,宜蘭縣,3
2008,38,1-3,新北市,11
2008,38,1-3,新竹市,7
2008,38,1-3,新竹縣,2
2008,38,1-3,花蓮縣,4
2008,38,1-3,苗栗縣,1
2008,38,1-3,高雄市,19
2008,38,1-3,台北市,24
2008,38,1-3,台中市,25
2008,38,1-3,台南市,7
2008,38,1-3,雲林縣,3
2008,38,1-3,基隆市,6
2008,38,16+,嘉義縣,1
2008,38,4-6,嘉義市,2
2008,38,4-6,桃園市,3
2008,38,4-6,屏東縣,2
2008,38,4-6,彰化縣,3
2008,38,4-6,宜蘭縣,2
2008,38,4-6,新北市,1
2008,38,4-6,花蓮縣,1
2008,38,4-6,高雄市,3
2008,38,4-6,台北市,9
2008,38,4-6,台中市,6
2008,38,4-6,台南市,1
2008,38,4-6,台東縣,1
2008,38,4-6,雲林縣,1
2008,38,4-6,基隆市,1
2008,38,7-15,桃園市,1
2008,38,7-15,澎湖縣,3
2008,38,7-15,新竹市,2
2008,38,7-15,高雄市,1
2008,38,7-15,台北市,1
2008,38,7-15,雲林縣,1
2008,39,0,嘉義縣,1
2008,39,0,桃園市,4
2008,39,0,南投縣,1
2008,39,0,彰化縣,2
2008,39,0,新北市,6
2008,39,0,新竹市,6
2008,39,0,花蓮縣,2
2008,39,0,苗栗縣,1
2008,39,0,高雄市,4
2008,39,0,台北市,4
2008,39,0,台中市,4
2008,39,0,基隆市,2
2008,39,1-3,嘉義市,3
2008,39,1-3,嘉義縣,1
2008,39,1-3,桃園市,12
2008,39,1-3,屏東縣,3
2008,39,1-3,南投縣,2
2008,39,1-3,彰化縣,13
2008,39,1-3,宜蘭縣,2
2008,39,1-3,新北市,18
2008,39,1-3,新竹市,15
2008,39,1-3,新竹縣,2
2008,39,1-3,花蓮縣,1
2008,39,1-3,苗栗縣,1
2008,39,1-3,高雄市,22
2008,39,1-3,台北市,27
2008,39,1-3,台中市,37
2008,39,1-3,台南市,7
2008,39,1-3,台東縣,2
2008,39,1-3,雲林縣,7
2008,39,1-3,基隆市,5
2008,39,16+,彰化縣,1
2008,39,16+,新北市,1
2008,39,16+,台北市,3
2008,39,4-6,嘉義市,1
2008,39,4-6,桃園市,7
2008,39,4-6,屏東縣,1
2008,39,4-6,南投縣,1
2008,39,4-6,彰化縣,3
2008,39,4-6,宜蘭縣,1
2008,39,4-6,新北市,7
2008,39,4-6,新竹市,1
2008,39,4-6,花蓮縣,2
2008,39,4-6,苗栗縣,2
2008,39,4-6,高雄市,10
2008,39,4-6,台北市,15
2008,39,4-6,台中市,9
2008,39,4-6,台南市,4
2008,39,4-6,雲林縣,1
2008,39,7-15,嘉義市,1
2008,39,7-15,桃園市,1
2008,39,7-15,彰化縣,2
2008,39,7-15,高雄市,1
2008,39,7-15,台北市,3
2008,39,7-15,台中市,4
2008,39,7-15,台南市,1
2008,40,0,嘉義市,1
2008,40,0,桃園市,5
2008,40,0,屏東縣,2
2008,40,0,彰化縣,3
2008,40,0,新北市,2
2008,40,0,新竹市,4
2008,40,0,花蓮縣,1
2008,40,0,苗栗縣,1
2008,40,0,高雄市,5
2008,40,0,台北市,1
2008,40,0,台中市,8
2008,40,0,台南市,3
2008,40,0,基隆市,1
2008,40,1-3,嘉義市,7
2008,40,1-3,桃園市,10
2008,40,1-3,屏東縣,3
2008,40,1-3,南投縣,2
2008,40,1-3,彰化縣,10
2008,40,1-3,澎湖縣,1
2008,40,1-3,宜蘭縣,2
2008,40,1-3,新北市,12
2008,40,1-3,新竹市,9
2008,40,1-3,新竹縣,2
2008,40,1-3,苗栗縣,4
2008,40,1-3,高雄市,15
2008,40,1-3,台北市,22
2008,40,1-3,台中市,22
2008,40,1-3,台南市,7
2008,40,1-3,雲林縣,4
2008,40,1-3,基隆市,5
2008,40,16+,台北市,1
2008,40,16+,基隆市,1
2008,40,4-6,嘉義市,1
2008,40,4-6,桃園市,9
2008,40,4-6,屏東縣,1
2008,40,4-6,新北市,6
2008,40,4-6,新竹市,6
2008,40,4-6,花蓮縣,1
2008,40,4-6,苗栗縣,2
2008,40,4-6,高雄市,4
2008,40,4-6,台北市,11
2008,40,4-6,台中市,3
2008,40,4-6,台南市,2
2008,40,4-6,台東縣,2
2008,40,4-6,雲林縣,2
2008,40,4-6,基隆市,1
2008,40,7-15,嘉義市,1
2008,40,7-15,彰化縣,1
2008,40,7-15,宜蘭縣,1
2008,40,7-15,新北市,2
2008,40,7-15,高雄市,1
2008,40,7-15,台北市,1
2008,40,7-15,台中市,2
2008,40,7-15,雲林縣,1
2008,41,0,嘉義市,2
2008,41,0,桃園市,5
2008,41,0,屏東縣,2
2008,41,0,南投縣,2
2008,41,0,彰化縣,2
2008,41,0,新北市,5
2008,41,0,新竹市,1
2008,41,0,花蓮縣,1
2008,41,0,高雄市,4
2008,41,0,台北市,5
2008,41,0,台中市,5
2008,41,0,台南市,1
2008,41,0,雲林縣,1
2008,41,1-3,嘉義市,6
2008,41,1-3,桃園市,14
2008,41,1-3,屏東縣,1
2008,41,1-3,南投縣,1
2008,41,1-3,彰化縣,21
2008,41,1-3,澎湖縣,1
2008,41,1-3,新北市,13
2008,41,1-3,新竹市,10
2008,41,1-3,花蓮縣,2
2008,41,1-3,苗栗縣,2
2008,41,1-3,高雄市,19
2008,41,1-3,台北市,19
2008,41,1-3,台中市,29
2008,41,1-3,台南市,9
2008,41,1-3,雲林縣,3
2008,41,1-3,基隆市,3
2008,41,16+,花蓮縣,1
2008,41,16+,台北市,1
2008,41,16+,基隆市,1
2008,41,4-6,嘉義市,1
2008,41,4-6,桃園市,2
2008,41,4-6,屏東縣,1
2008,41,4-6,南投縣,1
2008,41,4-6,彰化縣,2
2008,41,4-6,澎湖縣,4
2008,41,4-6,宜蘭縣,2
2008,41,4-6,新北市,6
2008,41,4-6,新竹市,1
2008,41,4-6,新竹縣,1
2008,41,4-6,高雄市,3
2008,41,4-6,台北市,9
2008,41,4-6,台中市,6
2008,41,4-6,台南市,1
2008,41,7-15,嘉義市,1
2008,41,7-15,嘉義縣,1
2008,41,7-15,桃園市,1
2008,41,7-15,彰化縣,1
2008,41,7-15,新北市,3
2008,41,7-15,花蓮縣,1
2008,41,7-15,台北市,3
2008,41,7-15,台中市,1
2008,41,7-15,台南市,2
2008,41,7-15,雲林縣,1
2008,42,0,嘉義市,1
2008,42,0,桃園市,7
2008,42,0,屏東縣,2
2008,42,0,彰化縣,5
2008,42,0,澎湖縣,1
2008,42,0,宜蘭縣,1
2008,42,0,新北市,1
2008,42,0,新竹市,1
2008,42,0,高雄市,4
2008,42,0,台北市,5
2008,42,0,台中市,2
2008,42,0,台南市,1
2008,42,0,雲林縣,2
2008,42,1-3,嘉義市,6
2008,42,1-3,嘉義縣,2
2008,42,1-3,桃園市,13
2008,42,1-3,屏東縣,2
2008,42,1-3,南投縣,1
2008,42,1-3,彰化縣,23
2008,42,1-3,宜蘭縣,1
2008,42,1-3,新北市,15
2008,42,1-3,新竹市,15
2008,42,1-3,花蓮縣,1
2008,42,1-3,苗栗縣,2
2008,42,1-3,高雄市,19
2008,42,1-3,台北市,24
2008,42,1-3,台中市,35
2008,42,1-3,台南市,7
2008,42,1-3,雲林縣,5
2008,42,1-3,基隆市,2
2008,42,16+,桃園市,1
2008,42,16+,新北市,1
2008,42,16+,新竹市,1
2008,42,16+,基隆市,1
2008,42,4-6,嘉義市,1
2008,42,4-6,桃園市,6
2008,42,4-6,屏東縣,1
2008,42,4-6,南投縣,1
2008,42,4-6,彰化縣,1
2008,42,4-6,新北市,6
2008,42,4-6,新竹市,1
2008,42,4-6,新竹縣,1
2008,42,4-6,苗栗縣,1
2008,42,4-6,高雄市,4
2008,42,4-6,台北市,4
2008,42,4-6,台中市,3
2008,42,4-6,台南市,7
2008,42,7-15,嘉義縣,1
2008,42,7-15,桃園市,2
2008,42,7-15,宜蘭縣,1
2008,42,7-15,新北市,2
2008,42,7-15,高雄市,2
2008,42,7-15,台北市,1
2008,42,7-15,台中市,1
2008,43,0,嘉義市,5
2008,43,0,嘉義縣,1
2008,43,0,桃園市,4
2008,43,0,南投縣,1
2008,43,0,彰化縣,4
2008,43,0,宜蘭縣,1
2008,43,0,新北市,6
2008,43,0,新竹市,5
2008,43,0,高雄市,3
2008,43,0,台北市,5
2008,43,0,台中市,4
2008,43,0,雲林縣,2
2008,43,1-3,嘉義市,4
2008,43,1-3,桃園市,18
2008,43,1-3,屏東縣,2
2008,43,1-3,南投縣,2
2008,43,1-3,彰化縣,17
2008,43,1-3,宜蘭縣,3
2008,43,1-3,新北市,22
2008,43,1-3,新竹市,15
2008,43,1-3,苗栗縣,4
2008,43,1-3,高雄市,14
2008,43,1-3,台北市,31
2008,43,1-3,台中市,18
2008,43,1-3,台南市,6
2008,43,1-3,雲林縣,1
2008,43,1-3,基隆市,9
2008,43,16+,新北市,1
2008,43,16+,台北市,1
2008,43,4-6,桃園市,4
2008,43,4-6,屏東縣,1
2008,43,4-6,彰化縣,10
2008,43,4-6,宜蘭縣,1
2008,43,4-6,新北市,6
2008,43,4-6,新竹市,5
2008,43,4-6,花蓮縣,1
2008,43,4-6,苗栗縣,1
2008,43,4-6,高雄市,3
2008,43,4-6,台北市,7
2008,43,4-6,台中市,5
2008,43,4-6,台東縣,1
2008,43,7-15,嘉義市,3
2008,43,7-15,桃園市,1
2008,43,7-15,新北市,1
2008,43,7-15,新竹市,1
2008,43,7-15,苗栗縣,2
2008,43,7-15,高雄市,1
2008,43,7-15,台北市,3
2008,43,7-15,台中市,2
2008,44,0,嘉義市,2
2008,44,0,桃園市,7
2008,44,0,屏東縣,2
2008,44,0,彰化縣,2
2008,44,0,新北市,3
2008,44,0,新竹市,3
2008,44,0,金門縣,1
2008,44,0,高雄市,6
2008,44,0,台北市,3
2008,44,0,台中市,4
2008,44,0,台南市,1
2008,44,0,雲林縣,1
2008,44,1-3,嘉義市,4
2008,44,1-3,桃園市,24
2008,44,1-3,南投縣,2
2008,44,1-3,彰化縣,10
2008,44,1-3,澎湖縣,1
2008,44,1-3,宜蘭縣,1
2008,44,1-3,新北市,15
2008,44,1-3,新竹市,13
2008,44,1-3,花蓮縣,4
2008,44,1-3,金門縣,1
2008,44,1-3,苗栗縣,7
2008,44,1-3,高雄市,9
2008,44,1-3,台北市,40
2008,44,1-3,台中市,13
2008,44,1-3,台南市,5
2008,44,1-3,雲林縣,1
2008,44,1-3,基隆市,3
2008,44,16+,台北市,2
2008,44,16+,台南市,2
2008,44,4-6,嘉義市,1
2008,44,4-6,桃園市,4
2008,44,4-6,屏東縣,1
2008,44,4-6,南投縣,1
2008,44,4-6,彰化縣,6
2008,44,4-6,宜蘭縣,1
2008,44,4-6,新北市,7
2008,44,4-6,新竹市,3
2008,44,4-6,苗栗縣,3
2008,44,4-6,高雄市,2
2008,44,4-6,台北市,15
2008,44,4-6,台中市,7
2008,44,4-6,台南市,1
2008,44,4-6,台東縣,1
2008,44,7-15,桃園市,1
2008,44,7-15,南投縣,1
2008,44,7-15,新北市,4
2008,44,7-15,新竹縣,1
2008,44,7-15,苗栗縣,1
2008,44,7-15,高雄市,1
2008,44,7-15,台北市,4
2008,44,7-15,台中市,1
2008,45,0,嘉義市,1
2008,45,0,桃園市,5
2008,45,0,彰化縣,1
2008,45,0,新北市,2
2008,45,0,新竹市,1
2008,45,0,苗栗縣,2
2008,45,0,高雄市,3
2008,45,0,台北市,6
2008,45,0,台中市,2
2008,45,0,台南市,1
2008,45,1-3,嘉義市,3
2008,45,1-3,桃園市,24
2008,45,1-3,屏東縣,2
2008,45,1-3,南投縣,2
2008,45,1-3,彰化縣,15
2008,45,1-3,宜蘭縣,2
2008,45,1-3,新北市,15
2008,45,1-3,新竹市,7
2008,45,1-3,花蓮縣,1
2008,45,1-3,金門縣,1
2008,45,1-3,苗栗縣,2
2008,45,1-3,高雄市,11
2008,45,1-3,台北市,35
2008,45,1-3,台中市,20
2008,45,1-3,台南市,5
2008,45,1-3,台東縣,1
2008,45,1-3,雲林縣,3
2008,45,1-3,基隆市,4
2008,45,16+,新竹市,1
2008,45,16+,高雄市,1
2008,45,16+,台北市,1
2008,45,16+,基隆市,1
2008,45,4-6,嘉義市,1
2008,45,4-6,桃園市,4
2008,45,4-6,彰化縣,5
2008,45,4-6,宜蘭縣,2
2008,45,4-6,新北市,8
2008,45,4-6,新竹市,1
2008,45,4-6,苗栗縣,1
2008,45,4-6,高雄市,2
2008,45,4-6,台北市,7
2008,45,4-6,台中市,7
2008,45,4-6,雲林縣,1
2008,45,4-6,基隆市,2
2008,45,7-15,嘉義縣,1
2008,45,7-15,南投縣,1
2008,45,7-15,新北市,4
2008,45,7-15,台北市,3
2008,45,7-15,台中市,2
2008,45,7-15,台南市,1
2008,46,0,嘉義市,1
2008,46,0,彰化縣,1
2008,46,0,新北市,4
2008,46,0,新竹市,3
2008,46,0,高雄市,2
2008,46,0,台北市,8
2008,46,0,台中市,5
2008,46,0,台南市,1
2008,46,1-3,嘉義市,3
2008,46,1-3,嘉義縣,3
2008,46,1-3,桃園市,18
2008,46,1-3,屏東縣,2
2008,46,1-3,南投縣,5
2008,46,1-3,彰化縣,14
2008,46,1-3,宜蘭縣,8
2008,46,1-3,新北市,31
2008,46,1-3,新竹市,15
2008,46,1-3,新竹縣,1
2008,46,1-3,苗栗縣,1
2008,46,1-3,高雄市,5
2008,46,1-3,台北市,28
2008,46,1-3,台中市,15
2008,46,1-3,台南市,9
2008,46,1-3,雲林縣,1
2008,46,1-3,基隆市,4
2008,46,16+,宜蘭縣,1
2008,46,16+,新北市,1
2008,46,16+,高雄市,1
2008,46,16+,台北市,1
2008,46,16+,台南市,1
2008,46,4-6,嘉義縣,1
2008,46,4-6,桃園市,6
2008,46,4-6,屏東縣,2
2008,46,4-6,彰化縣,3
2008,46,4-6,宜蘭縣,1
2008,46,4-6,新北市,8
2008,46,4-6,新竹市,4
2008,46,4-6,苗栗縣,1
2008,46,4-6,高雄市,2
2008,46,4-6,台北市,14
2008,46,4-6,台中市,2
2008,46,4-6,台南市,1
2008,46,4-6,基隆市,1
2008,46,7-15,桃園市,2
2008,46,7-15,屏東縣,1
2008,46,7-15,南投縣,1
2008,46,7-15,彰化縣,1
2008,46,7-15,新北市,1
2008,46,7-15,新竹市,1
2008,46,7-15,花蓮縣,1
2008,46,7-15,台北市,2
2008,46,7-15,台中市,1
2008,47,0,桃園市,2
2008,47,0,彰化縣,3
2008,47,0,澎湖縣,1
2008,47,0,新北市,5
2008,47,0,新竹市,5
2008,47,0,花蓮縣,1
2008,47,0,苗栗縣,1
2008,47,0,高雄市,4
2008,47,0,台北市,7
2008,47,0,台中市,5
2008,47,0,雲林縣,2
2008,47,1-3,嘉義市,1
2008,47,1-3,嘉義縣,2
2008,47,1-3,桃園市,15
2008,47,1-3,南投縣,2
2008,47,1-3,彰化縣,12
2008,47,1-3,澎湖縣,1
2008,47,1-3,宜蘭縣,5
2008,47,1-3,新北市,18
2008,47,1-3,新竹市,13
2008,47,1-3,苗栗縣,3
2008,47,1-3,高雄市,8
2008,47,1-3,台北市,25
2008,47,1-3,台中市,18
2008,47,1-3,台南市,7
2008,47,1-3,台東縣,1
2008,47,1-3,雲林縣,3
2008,47,1-3,基隆市,4
2008,47,16+,桃園市,1
2008,47,16+,台北市,2
2008,47,16+,台中市,2
2008,47,4-6,嘉義市,2
2008,47,4-6,桃園市,6
2008,47,4-6,彰化縣,4
2008,47,4-6,宜蘭縣,2
2008,47,4-6,新北市,13
2008,47,4-6,高雄市,1
2008,47,4-6,台北市,9
2008,47,4-6,台中市,2
2008,47,4-6,台南市,1
2008,47,4-6,雲林縣,1
2008,47,7-15,嘉義縣,1
2008,47,7-15,桃園市,2
2008,47,7-15,彰化縣,1
2008,47,7-15,宜蘭縣,1
2008,47,7-15,新北市,2
2008,47,7-15,台北市,5
2008,47,7-15,台中市,2
2008,47,7-15,基隆市,1
2008,48,0,桃園市,3
2008,48,0,南投縣,1
2008,48,0,彰化縣,1
2008,48,0,宜蘭縣,3
2008,48,0,新北市,6
2008,48,0,新竹市,2
2008,48,0,高雄市,1
2008,48,0,台北市,2
2008,48,0,台中市,1
2008,48,1-3,嘉義市,5
2008,48,1-3,桃園市,17
2008,48,1-3,屏東縣,3
2008,48,1-3,南投縣,2
2008,48,1-3,彰化縣,17
2008,48,1-3,宜蘭縣,5
2008,48,1-3,新北市,13
2008,48,1-3,新竹市,17
2008,48,1-3,新竹縣,1
2008,48,1-3,花蓮縣,2
2008,48,1-3,苗栗縣,1
2008,48,1-3,高雄市,4
2008,48,1-3,台北市,21
2008,48,1-3,台中市,17
2008,48,1-3,台南市,6
2008,48,1-3,雲林縣,2
2008,48,1-3,基隆市,3
2008,48,16+,台北市,2
2008,48,4-6,桃園市,4
2008,48,4-6,南投縣,1
2008,48,4-6,宜蘭縣,1
2008,48,4-6,新北市,7
2008,48,4-6,新竹市,1
2008,48,4-6,新竹縣,1
2008,48,4-6,台北市,10
2008,48,4-6,台中市,5
2008,48,4-6,台南市,2
2008,48,4-6,台東縣,1
2008,48,7-15,桃園市,2
2008,48,7-15,新北市,1
2008,48,7-15,苗栗縣,1
2008,48,7-15,高雄市,2
2008,48,7-15,台北市,3
2008,48,7-15,台南市,1
2008,48,7-15,台東縣,1
2008,48,7-15,基隆市,1
2008,49,0,桃園市,4
2008,49,0,彰化縣,2
2008,49,0,新北市,7
2008,49,0,新竹市,2
2008,49,0,花蓮縣,1
2008,49,0,苗栗縣,1
2008,49,0,台北市,3
2008,49,0,台中市,1
2008,49,0,台南市,1
2008,49,0,台東縣,1
2008,49,1-3,桃園市,13
2008,49,1-3,屏東縣,1
2008,49,1-3,南投縣,2
2008,49,1-3,彰化縣,9
2008,49,1-3,宜蘭縣,6
2008,49,1-3,新北市,18
2008,49,1-3,新竹市,15
2008,49,1-3,新竹縣,1
2008,49,1-3,花蓮縣,1
2008,49,1-3,苗栗縣,1
2008,49,1-3,高雄市,8
2008,49,1-3,台北市,24
2008,49,1-3,台中市,7
2008,49,1-3,台南市,9
2008,49,1-3,基隆市,1
2008,49,16+,澎湖縣,1
2008,49,4-6,嘉義市,1
2008,49,4-6,嘉義縣,1
2008,49,4-6,桃園市,5
2008,49,4-6,彰化縣,1
2008,49,4-6,宜蘭縣,2
2008,49,4-6,新北市,14
2008,49,4-6,新竹市,1
2008,49,4-6,新竹縣,1
2008,49,4-6,苗栗縣,1
2008,49,4-6,高雄市,2
2008,49,4-6,台北市,4
2008,49,4-6,台中市,2
2008,49,4-6,台南市,2
2008,49,4-6,基隆市,2
2008,49,7-15,宜蘭縣,1
2008,49,7-15,新北市,3
2008,49,7-15,高雄市,3
2008,49,7-15,台北市,5
2008,49,7-15,台中市,2
2008,50,0,嘉義縣,1
2008,50,0,桃園市,3
2008,50,0,屏東縣,1
2008,50,0,彰化縣,1
2008,50,0,新北市,1
2008,50,0,新竹市,2
2008,50,0,高雄市,1
2008,50,0,台北市,3
2008,50,0,台中市,2
2008,50,1-3,未填寫,2
2008,50,1-3,桃園市,20
2008,50,1-3,南投縣,3
2008,50,1-3,彰化縣,14
2008,50,1-3,宜蘭縣,5
2008,50,1-3,新北市,14
2008,50,1-3,新竹市,6
2008,50,1-3,新竹縣,1
2008,50,1-3,花蓮縣,3
2008,50,1-3,高雄市,7
2008,50,1-3,台北市,16
2008,50,1-3,台中市,13
2008,50,1-3,台南市,3
2008,50,1-3,雲林縣,4
2008,50,16+,新竹市,1
2008,50,4-6,未填寫,2
2008,50,4-6,桃園市,7
2008,50,4-6,屏東縣,1
2008,50,4-6,南投縣,1
2008,50,4-6,彰化縣,7
2008,50,4-6,新北市,5
2008,50,4-6,新竹市,3
2008,50,4-6,高雄市,1
2008,50,4-6,台北市,6
2008,50,4-6,台中市,2
2008,50,4-6,雲林縣,1
2008,50,4-6,基隆市,1
2008,50,7-15,桃園市,2
2008,50,7-15,新北市,3
2008,50,7-15,新竹市,1
2008,50,7-15,高雄市,2
2008,50,7-15,台北市,3
2008,50,7-15,台中市,4
