年,週,就診類別,年齡別,縣市,腹瀉健保就診人次,健保就診總人次,縣市別代碼
2016,02,門診,19~24,彰化縣,407,9907,10007
2016,02,門診,19~24,南投縣,131,3121,10008
2016,02,門診,19~24,雲林縣,183,4901,10009
2016,02,門診,19~24,嘉義縣,126,2715,10010
2016,02,門診,19~24,屏東縣,257,5710,10013
2016,02,門診,19~24,台東縣,33,1121,10014
2016,02,門診,19~24,花蓮縣,66,2483,10015
2016,02,門診,19~24,澎湖縣,21,937,10016
2016,02,門診,19~24,基隆市,167,3170,10017
2016,02,門診,19~24,新竹市,140,4535,10018
2016,02,門診,19~24,嘉義市,148,3703,10020
2016,02,門診,19~24,台北市,959,25369,63000
2016,02,門診,19~24,高雄市,1125,24619,64000
2016,02,門診,19~24,新北市,1769,34251,65000
2016,02,門診,19~24,台中市,1409,30117,66000
2016,02,門診,19~24,台南市,808,17386,67000
2016,02,門診,19~24,桃園市,762,17945,68000
2016,02,門診,25~64,連江縣,10,680,09007
2016,02,門診,25~64,金門縣,104,7402,09020
2016,02,門診,25~64,宜蘭縣,627,37143,10002
2016,02,門診,25~64,新竹縣,996,37561,10004
2016,02,門診,25~64,苗栗縣,918,43571,10005
2016,02,門診,25~64,彰化縣,2706,122062,10007
2016,02,門診,25~64,南投縣,829,40568,10008
2016,02,門診,25~64,雲林縣,1325,64120,10009
2016,02,門診,25~64,嘉義縣,834,35809,10010
2016,02,門診,25~64,屏東縣,1557,73191,10013
2016,02,門診,25~64,台東縣,253,18380,10014
2016,02,門診,25~64,花蓮縣,456,34364,10015
2016,02,門診,25~64,澎湖縣,174,12288,10016
2016,02,門診,25~64,基隆市,1025,41410,10017
2016,02,門診,25~64,新竹市,1147,56919,10018
2016,02,門診,25~64,嘉義市,889,44987,10020
2016,02,門診,25~64,台北市,6336,337575,63000
2016,02,門診,25~64,高雄市,7123,294417,64000
2016,02,門診,25~64,新北市,11597,392133,65000
2016,02,門診,25~64,台中市,7461,308401,66000
2016,02,門診,25~64,台南市,4714,196556,67000
2016,02,門診,25~64,桃園市,4391,206521,68000
2016,02,門診,3~6,連江縣,0,28,09007
2016,02,門診,3~6,金門縣,49,895,09020
2016,02,門診,3~6,宜蘭縣,173,4701,10002
2016,02,門診,3~6,新竹縣,342,6663,10004
2016,02,門診,3~6,苗栗縣,234,5513,10005
2016,02,門診,3~6,彰化縣,520,14744,10007
2016,02,門診,3~6,南投縣,215,5420,10008
2016,02,門診,3~6,雲林縣,234,7541,10009
2016,02,門診,3~6,嘉義縣,117,3248,10010
2016,02,門診,3~6,屏東縣,303,8265,10013
2016,02,門診,3~6,台東縣,47,1663,10014
2016,02,門診,3~6,花蓮縣,120,3226,10015
2016,02,門診,3~6,澎湖縣,44,949,10016
2016,02,門診,3~6,基隆市,161,3487,10017
2016,02,門診,3~6,新竹市,343,7298,10018
2016,02,門診,3~6,嘉義市,256,4845,10020
2016,02,門診,3~6,台北市,888,24356,63000
2016,02,門診,3~6,高雄市,1294,28787,64000
2016,02,門診,3~6,新北市,2302,48799,65000
2016,02,門診,3~6,台中市,1687,37576,66000
2016,02,門診,3~6,台南市,1041,20981,67000
2016,02,門診,3~6,桃園市,969,24569,68000
2016,02,門診,65+,連江縣,5,296,09007
2016,02,門診,65+,金門縣,23,3407,09020
2016,02,門診,65+,宜蘭縣,244,22228,10002
2016,02,門診,65+,新竹縣,222,13544,10004
2016,02,門診,65+,苗栗縣,261,25098,10005
2016,02,門診,65+,彰化縣,792,63015,10007
2016,02,門診,65+,南投縣,308,24483,10008
2016,02,門診,65+,雲林縣,469,39745,10009
2016,02,門診,65+,嘉義縣,351,29079,10010
2016,02,門診,65+,屏東縣,556,48226,10013
2016,02,門診,65+,台東縣,106,11777,10014
2016,02,門診,65+,花蓮縣,142,20171,10015
2016,02,門診,65+,澎湖縣,79,8064,10016
2016,02,門診,65+,基隆市,354,21912,10017
2016,02,門診,65+,新竹市,204,21171,10018
2016,02,門診,65+,嘉義市,233,22971,10020
2016,02,門診,65+,台北市,1676,183146,63000
2016,02,門診,65+,高雄市,2009,142759,64000
2016,02,門診,65+,新北市,2121,130509,65000
2016,02,門診,65+,台中市,1626,121365,66000
2016,02,門診,65+,台南市,1089,91995,67000
2016,02,門診,65+,桃園市,807,76877,68000
2016,02,門診,7~12,連江縣,1,26,09007
2016,02,門診,7~12,金門縣,24,812,09020
2016,02,門診,7~12,宜蘭縣,142,3669,10002
2016,02,門診,7~12,新竹縣,296,5646,10004
2016,02,門診,7~12,苗栗縣,180,4354,10005
2016,02,門診,7~12,彰化縣,489,12962,10007
2016,02,門診,7~12,南投縣,193,4884,10008
2016,02,門診,7~12,雲林縣,206,6559,10009
2016,02,門診,7~12,嘉義縣,141,3245,10010
2016,02,門診,7~12,屏東縣,274,6880,10013
2016,02,門診,7~12,台東縣,52,1389,10014
2016,02,門診,7~12,花蓮縣,86,2471,10015
2016,02,門診,7~12,澎湖縣,40,1068,10016
2016,02,門診,7~12,基隆市,184,3096,10017
2016,02,門診,7~12,新竹市,243,6267,10018
2016,02,門診,7~12,嘉義市,185,3974,10020
2016,02,門診,7~12,台北市,688,22043,63000
2016,02,門診,7~12,高雄市,1078,25589,64000
2016,02,門診,7~12,新北市,1888,42134,65000
2016,02,門診,7~12,台中市,1348,31252,66000
2016,02,門診,7~12,台南市,889,19462,67000
2016,02,門診,7~12,桃園市,790,21192,68000
2016,02,門診,不詳,連江縣,0,1,09007
2016,02,門診,不詳,金門縣,0,1,09020
2016,02,門診,不詳,宜蘭縣,0,3,10002
2016,02,門診,不詳,新竹縣,0,1,10004
2016,02,門診,不詳,彰化縣,0,3,10007
2016,02,門診,不詳,南投縣,0,1,10008
2016,02,門診,不詳,雲林縣,0,1,10009
2016,02,門診,不詳,屏東縣,0,1,10013
2016,02,門診,不詳,花蓮縣,0,1,10015
2016,02,門診,不詳,基隆市,0,3,10017
2016,02,門診,不詳,台北市,0,12,63000
2016,02,門診,不詳,高雄市,0,3,64000
2016,02,門診,不詳,新北市,0,8,65000
2016,02,門診,不詳,台中市,0,6,66000
2016,02,門診,不詳,台南市,0,4,67000
2016,02,門診,不詳,桃園市,0,6,68000
2016,03,住院,0~2,金門縣,0,3,09020
2016,03,住院,0~2,宜蘭縣,2,36,10002
2016,03,住院,0~2,新竹縣,0,5,10004
2016,03,住院,0~2,苗栗縣,0,10,10005
2016,03,住院,0~2,彰化縣,10,67,10007
2016,03,住院,0~2,南投縣,1,8,10008
2016,03,住院,0~2,雲林縣,1,16,10009
2016,03,住院,0~2,嘉義縣,0,4,10010
2016,03,住院,0~2,屏東縣,1,3,10013
2016,03,住院,0~2,台東縣,0,1,10014
2016,03,住院,0~2,花蓮縣,0,5,10015
2016,03,住院,0~2,基隆市,3,12,10017
2016,03,住院,0~2,新竹市,1,21,10018
2016,03,住院,0~2,嘉義市,1,7,10020
2016,03,住院,0~2,台北市,12,155,63000
2016,03,住院,0~2,高雄市,2,34,64000
2016,03,住院,0~2,新北市,6,50,65000
2016,03,住院,0~2,台中市,9,98,66000
2016,03,住院,0~2,台南市,2,27,67000
2016,03,住院,0~2,桃園市,8,50,68000
2016,03,住院,13~15,宜蘭縣,0,9,10002
2016,03,住院,13~15,新竹縣,0,1,10004
2016,03,住院,13~15,苗栗縣,0,3,10005
2016,03,住院,13~15,彰化縣,1,15,10007
2016,03,住院,13~15,南投縣,0,12,10008
2016,03,住院,13~15,雲林縣,0,3,10009
2016,03,住院,13~15,嘉義縣,0,7,10010
2016,03,住院,13~15,屏東縣,0,7,10013
2016,03,住院,13~15,花蓮縣,0,5,10015
2016,03,住院,13~15,基隆市,1,8,10017
2016,03,住院,13~15,新竹市,1,10,10018
2016,03,住院,13~15,嘉義市,1,4,10020
2016,03,住院,13~15,台北市,1,79,63000
2016,03,住院,13~15,高雄市,0,28,64000
2016,03,住院,13~15,新北市,1,17,65000
2016,03,住院,13~15,台中市,0,27,66000
2016,03,住院,13~15,台南市,0,18,67000
2016,03,住院,13~15,桃園市,1,20,68000
2016,03,住院,16~18,宜蘭縣,0,7,10002
2016,03,住院,16~18,新竹縣,1,3,10004
2016,03,住院,16~18,苗栗縣,1,6,10005
2016,03,住院,16~18,彰化縣,2,15,10007
2016,03,住院,16~18,南投縣,0,10,10008
2016,03,住院,16~18,雲林縣,0,5,10009
2016,03,住院,16~18,嘉義縣,0,5,10010
2016,03,住院,16~18,屏東縣,1,12,10013
2016,03,住院,16~18,花蓮縣,0,1,10015
2016,03,住院,16~18,基隆市,0,6,10017
2016,03,住院,16~18,新竹市,0,12,10018
2016,03,住院,16~18,嘉義市,0,5,10020
2016,03,住院,16~18,台北市,8,84,63000
2016,03,住院,16~18,高雄市,0,43,64000
2016,03,住院,16~18,新北市,3,18,65000
2016,03,住院,16~18,台中市,2,44,66000
2016,03,住院,16~18,台南市,0,27,67000
2016,03,住院,16~18,桃園市,2,32,68000
2016,03,住院,19~24,金門縣,0,2,09020
2016,03,住院,19~24,宜蘭縣,0,21,10002
2016,03,住院,19~24,新竹縣,0,3,10004
2016,03,住院,19~24,苗栗縣,1,19,10005
2016,03,住院,19~24,彰化縣,4,86,10007
2016,03,住院,19~24,南投縣,0,13,10008
2016,03,住院,19~24,雲林縣,0,19,10009
2016,03,住院,19~24,嘉義縣,0,7,10010
2016,03,住院,19~24,屏東縣,0,25,10013
2016,03,住院,19~24,台東縣,0,2,10014
2016,03,住院,19~24,花蓮縣,0,15,10015
2016,03,住院,19~24,基隆市,0,16,10017
2016,03,住院,19~24,新竹市,0,34,10018
2016,03,住院,19~24,嘉義市,0,34,10020
2016,03,住院,19~24,台北市,1,309,63000
2016,03,住院,19~24,高雄市,6,148,64000
2016,03,住院,19~24,新北市,2,94,65000
2016,03,住院,19~24,台中市,1,162,66000
2016,03,住院,19~24,台南市,0,111,67000
2016,03,住院,19~24,桃園市,1,93,68000
2016,03,住院,25~64,金門縣,2,39,09020
2016,03,住院,25~64,宜蘭縣,0,300,10002
2016,03,住院,25~64,新竹縣,3,70,10004
2016,03,住院,25~64,苗栗縣,2,207,10005
2016,03,住院,25~64,彰化縣,18,921,10007
2016,03,住院,25~64,南投縣,3,140,10008
2016,03,住院,25~64,雲林縣,4,291,10009
2016,03,住院,25~64,嘉義縣,0,166,10010
2016,03,住院,25~64,屏東縣,0,220,10013
2016,03,住院,25~64,台東縣,0,5,10014
2016,03,住院,25~64,花蓮縣,4,177,10015
2016,03,住院,25~64,澎湖縣,0,4,10016
2016,03,住院,25~64,基隆市,0,200,10017
2016,03,住院,25~64,新竹市,2,451,10018
2016,03,住院,25~64,嘉義市,1,281,10020
2016,03,住院,25~64,台北市,29,4153,63000
2016,03,住院,25~64,高雄市,14,1585,64000
2016,03,住院,25~64,新北市,5,1114,65000
2016,03,住院,25~64,台中市,18,1953,66000
2016,03,住院,25~64,台南市,5,1220,67000
2016,03,住院,25~64,桃園市,7,1169,68000
2016,03,住院,3~6,金門縣,0,2,09020
2016,03,住院,3~6,宜蘭縣,1,33,10002
2016,03,住院,3~6,新竹縣,0,1,10004
2016,03,住院,3~6,苗栗縣,2,11,10005
2016,03,住院,3~6,彰化縣,14,75,10007
2016,03,住院,3~6,南投縣,1,7,10008
2016,03,住院,3~6,雲林縣,0,7,10009
2016,03,住院,3~6,嘉義縣,1,8,10010
2016,03,住院,3~6,屏東縣,1,5,10013
2016,03,住院,3~6,花蓮縣,0,7,10015
2016,03,住院,3~6,基隆市,1,15,10017
2016,03,住院,3~6,新竹市,2,16,10018
2016,03,住院,3~6,嘉義市,2,8,10020
2016,03,住院,3~6,台北市,11,155,63000
2016,03,住院,3~6,高雄市,2,50,64000
2016,03,住院,3~6,新北市,6,52,65000
2016,03,住院,3~6,台中市,15,127,66000
2016,03,住院,3~6,台南市,0,22,67000
2016,03,住院,3~6,桃園市,11,59,68000
2016,03,住院,65+,金門縣,0,19,09020
2016,03,住院,65+,宜蘭縣,1,237,10002
2016,03,住院,65+,新竹縣,0,64,10004
2016,03,住院,65+,苗栗縣,2,196,10005
2016,03,住院,65+,彰化縣,7,755,10007
2016,03,住院,65+,南投縣,1,147,10008
2016,03,住院,65+,雲林縣,6,300,10009
2016,03,住院,65+,嘉義縣,0,160,10010
2016,03,住院,65+,屏東縣,1,173,10013
2016,03,住院,65+,台東縣,0,5,10014
2016,03,住院,65+,花蓮縣,2,111,10015
2016,03,住院,65+,澎湖縣,0,1,10016
2016,03,住院,65+,基隆市,0,162,10017
2016,03,住院,65+,新竹市,4,310,10018
2016,03,住院,65+,嘉義市,0,139,10020
2016,03,住院,65+,台北市,19,2864,63000
2016,03,住院,65+,高雄市,6,871,64000
2016,03,住院,65+,新北市,4,580,65000
2016,03,住院,65+,台中市,10,1209,66000
2016,03,住院,65+,台南市,3,766,67000
2016,03,住院,65+,桃園市,3,675,68000
2016,03,住院,7~12,宜蘭縣,1,31,10002
2016,03,住院,7~12,新竹縣,0,4,10004
2016,03,住院,7~12,苗栗縣,0,13,10005
2016,03,住院,7~12,彰化縣,11,58,10007
2016,03,住院,7~12,南投縣,0,4,10008
2016,03,住院,7~12,雲林縣,0,4,10009
2016,03,住院,7~12,嘉義縣,0,8,10010
2016,03,住院,7~12,屏東縣,1,6,10013
2016,03,住院,7~12,花蓮縣,0,4,10015
2016,03,住院,7~12,基隆市,0,11,10017
2016,03,住院,7~12,新竹市,1,13,10018
2016,03,住院,7~12,嘉義市,1,2,10020
2016,03,住院,7~12,台北市,5,174,63000
2016,03,住院,7~12,高雄市,0,57,64000
2016,03,住院,7~12,新北市,1,34,65000
2016,03,住院,7~12,台中市,2,95,66000
2016,03,住院,7~12,台南市,0,29,67000
2016,03,住院,7~12,桃園市,0,42,68000
2016,03,住院,不詳,彰化縣,0,1,10007
2016,03,住院,不詳,台北市,0,1,63000
2016,03,住院,不詳,高雄市,0,1,64000
2016,03,住院,不詳,新北市,0,1,65000
2016,03,門診,0~2,連江縣,0,21,09007
2016,03,門診,0~2,金門縣,20,407,09020
2016,03,門診,0~2,宜蘭縣,113,2241,10002
2016,03,門診,0~2,新竹縣,201,3344,10004
2016,03,門診,0~2,苗栗縣,199,2908,10005
2016,03,門診,0~2,彰化縣,452,7627,10007
2016,03,門診,0~2,南投縣,157,2685,10008
2016,03,門診,0~2,雲林縣,173,3531,10009
2016,03,門診,0~2,嘉義縣,77,1359,10010
2016,03,門診,0~2,屏東縣,231,4046,10013
2016,03,門診,0~2,台東縣,56,818,10014
2016,03,門診,0~2,花蓮縣,103,1677,10015
2016,03,門診,0~2,澎湖縣,26,463,10016
2016,03,門診,0~2,基隆市,154,1630,10017
2016,03,門診,0~2,新竹市,231,4176,10018
2016,03,門診,0~2,嘉義市,190,2296,10020
2016,03,門診,0~2,台北市,688,12074,63000
2016,03,門診,0~2,高雄市,1019,15795,64000
2016,03,門診,0~2,新北市,1385,22902,65000
2016,03,門診,0~2,台中市,1230,18807,66000
2016,03,門診,0~2,台南市,742,10712,67000
2016,03,門診,0~2,桃園市,886,12598,68000
2016,03,門診,13~15,連江縣,0,19,09007
2016,03,門診,13~15,金門縣,5,355,09020
2016,03,門診,13~15,宜蘭縣,42,1920,10002
2016,03,門診,13~15,新竹縣,76,2160,10004
2016,03,門診,13~15,苗栗縣,78,1984,10005
2016,03,門診,13~15,彰化縣,194,5617,10007
2016,03,門診,13~15,南投縣,98,2378,10008
2016,03,門診,13~15,雲林縣,95,3277,10009
2016,03,門診,13~15,嘉義縣,79,1835,10010
2016,03,門診,13~15,屏東縣,105,3247,10013
2016,03,門診,13~15,台東縣,20,683,10014
2016,03,門診,13~15,花蓮縣,46,1179,10015
2016,03,門診,13~15,澎湖縣,7,518,10016
2016,03,門診,13~15,基隆市,64,1423,10017
2016,03,門診,13~15,新竹市,58,2466,10018
2016,03,門診,13~15,嘉義市,63,1823,10020
2016,03,門診,13~15,台北市,298,10466,63000
2016,03,門診,13~15,高雄市,395,11872,64000
2016,03,門診,13~15,新北市,599,17293,65000
2016,03,門診,13~15,台中市,508,13975,66000
2016,03,門診,13~15,台南市,330,8864,67000
2016,03,門診,13~15,桃園市,271,9465,68000
2016,03,門診,16~18,連江縣,0,18,09007
2016,03,門診,16~18,金門縣,10,304,09020
2016,03,門診,16~18,宜蘭縣,45,1607,10002
2016,03,門診,16~18,新竹縣,69,1815,10004
2016,03,門診,16~18,苗栗縣,76,1739,10005
2016,03,門診,16~18,彰化縣,228,5755,10007
2016,03,門診,16~18,南投縣,119,2155,10008
2016,03,門診,16~18,雲林縣,97,3217,10009
2016,03,門診,16~18,嘉義縣,69,1620,10010
2016,03,門診,16~18,屏東縣,138,3267,10013
2016,03,門診,16~18,台東縣,12,791,10014
2016,03,門診,16~18,花蓮縣,43,1266,10015
2016,03,門診,16~18,澎湖縣,7,524,10016
2016,03,門診,16~18,基隆市,56,1526,10017
2016,03,門診,16~18,新竹市,71,2020,10018
2016,03,門診,16~18,嘉義市,84,2067,10020
2016,03,門診,16~18,台北市,332,9870,63000
2016,03,門診,16~18,高雄市,481,11654,64000
2016,03,門診,16~18,新北市,709,15641,65000
2016,03,門診,16~18,台中市,561,12891,66000
2016,03,門診,16~18,台南市,344,8248,67000
2016,03,門診,16~18,桃園市,315,8703,68000
2016,03,門診,19~24,連江縣,6,164,09007
2016,03,門診,19~24,金門縣,20,769,09020
2016,03,門診,19~24,宜蘭縣,120,3470,10002
2016,03,門診,19~24,新竹縣,170,3537,10004
2016,03,門診,19~24,苗栗縣,150,3693,10005
2016,03,門診,19~24,彰化縣,475,11398,10007
2016,03,門診,19~24,南投縣,157,3585,10008
2016,03,門診,19~24,雲林縣,201,5565,10009
2016,03,門診,19~24,嘉義縣,137,2881,10010
2016,03,門診,19~24,屏東縣,256,6363,10013
2016,03,門診,19~24,台東縣,48,1456,10014
2016,03,門診,19~24,花蓮縣,91,2957,10015
2016,03,門診,19~24,澎湖縣,26,1083,10016
2016,03,門診,19~24,基隆市,164,3325,10017
2016,03,門診,19~24,新竹市,147,4914,10018
2016,03,門診,19~24,嘉義市,132,4306,10020
2016,03,門診,19~24,台北市,929,26155,63000
2016,03,門診,19~24,高雄市,1201,27397,64000
2016,03,門診,19~24,新北市,1710,34881,65000
2016,03,門診,19~24,台中市,1435,32149,66000
2016,03,門診,19~24,台南市,854,19406,67000
2016,03,門診,19~24,桃園市,681,18756,68000
2016,03,門診,25~64,連江縣,15,773,09007
2016,03,門診,25~64,金門縣,100,7489,09020
2016,03,門診,25~64,宜蘭縣,659,37678,10002
2016,03,門診,25~64,新竹縣,1129,39028,10004
2016,03,門診,25~64,苗栗縣,907,44432,10005
2016,03,門診,25~64,彰化縣,2892,122971,10007
2016,03,門診,25~64,南投縣,926,42874,10008
2016,03,門診,25~64,雲林縣,1244,65788,10009
2016,03,門診,25~64,嘉義縣,800,35369,10010
2016,03,門診,25~64,屏東縣,1541,75888,10013
2016,03,門診,25~64,台東縣,268,18618,10014
2016,03,門診,25~64,花蓮縣,491,34861,10015
2016,03,門診,25~64,澎湖縣,146,12903,10016
2016,03,門診,25~64,基隆市,963,39761,10017
2016,03,門診,25~64,新竹市,1162,58604,10018
2016,03,門診,25~64,嘉義市,919,46013,10020
2016,03,門診,25~64,台北市,6271,333703,63000
2016,03,門診,25~64,高雄市,7426,308442,64000
2016,03,門診,25~64,新北市,11185,383540,65000
2016,03,門診,25~64,台中市,8055,318358,66000
2016,03,門診,25~64,台南市,4982,205815,67000
2016,03,門診,25~64,桃園市,4518,202517,68000
2016,03,門診,3~6,連江縣,1,38,09007
2016,03,門診,3~6,金門縣,31,874,09020
2016,03,門診,3~6,宜蘭縣,156,4726,10002
2016,03,門診,3~6,新竹縣,296,7014,10004
2016,03,門診,3~6,苗栗縣,216,5931,10005
2016,03,門診,3~6,彰化縣,566,16043,10007
2016,03,門診,3~6,南投縣,258,5707,10008
2016,03,門診,3~6,雲林縣,257,7945,10009
2016,03,門診,3~6,嘉義縣,132,3316,10010
2016,03,門診,3~6,屏東縣,300,8595,10013
2016,03,門診,3~6,台東縣,75,1632,10014
2016,03,門診,3~6,花蓮縣,166,3459,10015
2016,03,門診,3~6,澎湖縣,41,994,10016
2016,03,門診,3~6,基隆市,149,3480,10017
2016,03,門診,3~6,新竹市,340,7673,10018
2016,03,門診,3~6,嘉義市,283,5327,10020
2016,03,門診,3~6,台北市,926,25707,63000
2016,03,門診,3~6,高雄市,1279,32068,64000
2016,03,門診,3~6,新北市,2141,50696,65000
2016,03,門診,3~6,台中市,1737,41408,66000
2016,03,門診,3~6,台南市,1067,23558,67000
2016,03,門診,3~6,桃園市,1086,25731,68000
2016,03,門診,65+,連江縣,4,241,09007
2016,03,門診,65+,金門縣,26,3387,09020
2016,03,門診,65+,宜蘭縣,190,22254,10002
2016,03,門診,65+,新竹縣,223,13766,10004
2016,03,門診,65+,苗栗縣,268,25008,10005
2016,03,門診,65+,彰化縣,791,63252,10007
2016,03,門診,65+,南投縣,305,26032,10008
2016,03,門診,65+,雲林縣,494,41419,10009
2016,03,門診,65+,嘉義縣,368,28498,10010
2016,03,門診,65+,屏東縣,681,50434,10013
2016,03,門診,65+,台東縣,118,12077,10014
2016,03,門診,65+,花蓮縣,146,20681,10015
2016,03,門診,65+,澎湖縣,54,8219,10016
2016,03,門診,65+,基隆市,312,19905,10017
2016,03,門診,65+,新竹市,185,20432,10018
2016,03,門診,65+,嘉義市,263,22229,10020
2016,03,門診,65+,台北市,1536,173305,63000
2016,03,門診,65+,高雄市,1994,147466,64000
2016,03,門診,65+,新北市,1941,124192,65000
2016,03,門診,65+,台中市,1643,121553,66000
2016,03,門診,65+,台南市,1148,94566,67000
2016,03,門診,65+,桃園市,787,71667,68000
2016,03,門診,7~12,連江縣,2,43,09007
2016,03,門診,7~12,金門縣,28,846,09020
2016,03,門診,7~12,宜蘭縣,117,4111,10002
2016,03,門診,7~12,新竹縣,265,6590,10004
2016,03,門診,7~12,苗栗縣,210,4922,10005
2016,03,門診,7~12,彰化縣,543,15073,10007
2016,03,門診,7~12,南投縣,205,5652,10008
2016,03,門診,7~12,雲林縣,214,7199,10009
2016,03,門診,7~12,嘉義縣,133,3623,10010
2016,03,門診,7~12,屏東縣,292,8059,10013
2016,03,門診,7~12,台東縣,62,1463,10014
2016,03,門診,7~12,花蓮縣,109,2877,10015
2016,03,門診,7~12,澎湖縣,33,1119,10016
2016,03,門診,7~12,基隆市,159,3363,10017
2016,03,門診,7~12,新竹市,253,7174,10018
2016,03,門診,7~12,嘉義市,214,4832,10020
2016,03,門診,7~12,台北市,770,26404,63000
2016,03,門診,7~12,高雄市,1134,31581,64000
2016,03,門診,7~12,新北市,2027,47560,65000
2016,03,門診,7~12,台中市,1393,37614,66000
2016,03,門診,7~12,台南市,1043,25864,67000
2016,03,門診,7~12,桃園市,829,25158,68000
2016,03,門診,不詳,連江縣,0,1,09007
2016,03,門診,不詳,金門縣,0,2,09020
2016,03,門診,不詳,苗栗縣,0,1,10005
2016,03,門診,不詳,彰化縣,0,4,10007
2016,03,門診,不詳,嘉義縣,0,2,10010
2016,03,門診,不詳,台東縣,0,1,10014
2016,03,門診,不詳,花蓮縣,0,2,10015
2016,03,門診,不詳,台北市,0,22,63000
2016,03,門診,不詳,高雄市,0,3,64000
2016,03,門診,不詳,新北市,0,8,65000
2016,03,門診,不詳,台中市,0,9,66000
2016,03,門診,不詳,台南市,0,6,67000
2016,03,門診,不詳,桃園市,0,5,68000
2016,04,住院,0~2,金門縣,0,1,09020
2016,04,住院,0~2,宜蘭縣,3,32,10002
2016,04,住院,0~2,新竹縣,0,4,10004
2016,04,住院,0~2,苗栗縣,1,7,10005
2016,04,住院,0~2,彰化縣,9,61,10007
2016,04,住院,0~2,南投縣,4,12,10008
2016,04,住院,0~2,雲林縣,1,9,10009
2016,04,住院,0~2,嘉義縣,3,5,10010
2016,04,住院,0~2,屏東縣,2,10,10013
2016,04,住院,0~2,花蓮縣,0,4,10015
2016,04,住院,0~2,基隆市,3,17,10017
2016,04,住院,0~2,新竹市,2,22,10018
2016,04,住院,0~2,嘉義市,1,10,10020
2016,04,住院,0~2,台北市,14,167,63000
2016,04,住院,0~2,高雄市,1,37,64000
2016,04,住院,0~2,新北市,4,51,65000
